t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
13.296838,2,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.42845,+0.52998,0.05443,275.40,+0.51263,+0.69572,0.04943,0.7636,0,1,0,1,+5.000,+0.000,+5.000,+0.00012,-17.608,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.971,0,36.5,36.5
13.323674,2,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.42845,+0.52998,0.05443,275.40,+0.48584,+0.65937,0.04685,0.7237,0,1,0,1,+5.000,+0.000,+5.000,+0.00010,-17.608,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.975,0,36.5,36.5
13.347817,2,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.43660,+0.53162,0.05472,275.69,+0.46294,+0.62829,0.04464,0.6896,0,1,0,1,+5.000,+0.000,+5.000,+0.00169,-17.672,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.610,0,36.5,36.5
13.372744,2,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.46380,+0.56373,0.04714,281.47,+0.44042,+0.59773,0.04247,0.6561,0,1,0,1,+5.000,+0.000,+5.000,+0.00168,-17.672,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.613,0,36.5,36.5
13.400330,2,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.47078,+0.56456,0.04779,281.62,+0.41678,+0.56565,0.04019,0.6209,0,1,0,1,+5.000,+0.000,+5.000,+0.00163,-17.673,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.620,0,36.5,36.5
13.427387,2,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.47078,+0.56456,0.04779,281.62,+0.39483,+0.53585,0.03807,0.5882,0,1,0,1,+5.000,+0.000,+5.000,+0.00142,-17.673,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.655,0,36.5,36.5
13.453906,2,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.47740,+0.56560,0.04747,281.81,+0.37443,+0.50817,0.03611,0.5578,0,1,0,1,+5.000,+0.000,+5.000,+0.00129,-17.674,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.685,0,36.5,36.5
13.478653,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.48458,+0.56504,0.04811,281.71,+0.35635,+0.48363,0.03436,0.5308,0,1,0,1,+5.000,+0.000,+5.000,+0.00123,-17.675,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.703,0,36.5,36.5
13.507065,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.49242,+0.56652,0.04811,281.97,+0.33667,+0.45692,0.03246,0.5015,0,1,0,1,+5.000,+0.000,+5.000,+0.00268,-17.743,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.373,0,36.5,36.5
13.533503,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.50000,+0.56667,0.04843,282.00,+0.31933,+0.43338,0.03079,0.4757,0,1,0,1,+5.000,+0.000,+5.000,+0.00259,-17.744,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.394,0,36.5,36.5
13.557346,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.50000,+0.56667,0.04843,282.00,+0.30446,+0.41320,0.02936,0.4535,0,1,0,1,+5.000,+0.000,+5.000,+0.00246,-17.744,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.418,0,36.5,36.5
13.583045,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.50704,+0.56512,0.04938,281.72,+0.28920,+0.39250,0.02789,0.4308,0,1,0,1,+5.000,+0.000,+5.000,+0.00222,-17.745,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.461,0,36.5,36.5
13.607350,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.51543,+0.56695,0.04938,282.05,+0.27548,+0.37388,0.02656,0.4104,0,1,0,1,+5.000,+0.000,+5.000,+0.00209,-17.746,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.492,0,36.5,36.5
13.635078,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.52353,+0.56694,0.05000,282.05,+0.26062,+0.35371,0.02513,0.3882,0,1,0,1,+5.000,+0.000,+5.000,+0.00348,-17.816,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.176,0,36.5,36.5
13.662243,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.53117,+0.56911,0.05031,282.44,+0.24684,+0.33500,0.02380,0.3677,0,1,0,1,+5.000,+0.000,+5.000,+0.00329,-17.817,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.223,0,36.5,36.5
13.690996,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.53117,+0.56911,0.05031,282.44,+0.23305,+0.31628,0.02247,0.3472,0,1,0,1,+5.000,+0.000,+5.000,+0.00310,-17.818,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.262,0,36.5,36.5
13.720089,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.53874,+0.56809,0.05152,282.26,+0.21987,+0.29841,0.02120,0.3275,0,1,0,1,+5.000,+0.000,+5.000,+0.00281,-17.819,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.319,0,36.5,36.5
13.750537,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.55040,+0.56850,0.04938,282.33,+0.20688,+0.28078,0.01995,0.3082,0,1,0,1,+5.000,+0.000,+5.000,+0.00415,-17.879,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.014,0,36.5,36.5
13.779305,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.55701,+0.56883,0.05031,282.39,+0.19531,+0.26508,0.01883,0.2910,0,1,0,1,+5.000,+0.000,+5.000,+0.00549,-17.946,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.711,0,36.5,36.5
13.806263,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.56545,+0.56794,0.05182,282.23,+0.18506,+0.25116,0.01784,0.2757,0,1,0,1,+5.000,+0.000,+5.000,+0.00524,-17.947,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.762,0,36.5,36.5
13.834194,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.57344,+0.56881,0.05212,282.39,+0.17501,+0.23752,0.01688,0.2607,0,1,0,1,+5.000,+0.000,+5.000,+0.00484,-17.949,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.836,0,36.5,36.5
13.861869,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.57344,+0.56881,0.05212,282.39,+0.16559,+0.22473,0.01597,0.2467,0,1,0,1,+5.000,+0.000,+5.000,+0.00585,-18.015,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.601,0,36.5,36.5
13.889072,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.58516,+0.57033,0.05300,282.66,+0.15682,+0.21283,0.01512,0.2336,0,1,0,1,+5.000,+0.000,+5.000,+0.00549,-18.016,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.689,0,36.5,36.5
13.914256,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.59306,+0.57143,0.05300,282.86,+0.14911,+0.20237,0.01438,0.2221,0,1,0,1,+5.000,+0.000,+5.000,+0.00676,-18.081,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.394,0,36.5,36.5
13.938832,3,1,0.202000,0.202000,0.2470,-0.04500,1,1,1,+0.60115,+0.57271,0.05329,283.09,+0.14196,+0.19267,0.01369,0.2115,0,1,0,1,+5.000,+0.000,+5.000,+0.00633,-18.083,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.488,0,36.5,36.5
13.966076,3,1,0.203718,0.203718,0.2470,-0.04328,1,1,1,+0.61039,+0.57379,0.05329,283.28,+0.13443,+0.18245,0.01296,0.2003,0,1,0,1,+5.000,+0.000,+5.000,+0.00592,-18.084,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.580,0,36.5,36.5
13.996991,3,1,0.206313,0.206313,0.2470,-0.04069,1,1,1,+0.61039,+0.57379,0.05329,283.28,+0.12637,+0.17151,0.01219,0.1883,0,1,0,1,+5.000,+0.000,+5.000,+0.00518,-18.087,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.740,0,36.5,36.5
14.023623,3,1,0.208423,0.208423,0.2470,-0.03858,1,1,1,+0.62177,+0.57436,0.05300,283.38,+0.11982,+0.16261,0.01155,0.1785,0,1,0,1,+5.000,+0.000,+5.000,+0.00630,-18.153,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+3.492,0,36.5,36.5
14.048025,3,1,0.210261,0.210261,0.2470,-0.03674,1,1,1,+0.63189,+0.57273,0.05212,283.09,+0.11411,+0.15487,0.01100,0.1700,0,1,0,1,+5.000,+0.000,+5.000,+0.01049,-18.332,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+2.539,0,36.5,36.5
14.073841,3,1,0.212110,0.212110,0.2470,-0.03489,1,1,1,+0.64199,+0.57320,0.05122,283.18,+0.10837,+0.14708,0.01045,0.1614,0,1,0,1,+5.000,+0.000,+5.000,+0.01291,-18.447,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+1.978,0,36.5,36.5
14.099337,3,1,0.213844,0.213844,0.2470,-0.03316,1,1,1,+0.64199,+0.57320,0.05122,283.18,+0.10298,+0.13976,0.00993,0.1534,0,1,0,1,+5.000,+0.000,+5.000,+0.01639,-18.590,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+1.133,0,36.5,36.5
14.125380,3,1,0.215527,0.215527,0.2470,-0.03147,1,1,1,+0.65252,+0.56924,0.05031,282.46,+0.09775,+0.13267,0.00943,0.1456,0,1,0,1,+5.000,+0.000,+5.000,+0.01948,-18.715,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+0.394,0,36.5,36.5
14.153094,3,1,0.217224,0.217224,0.2470,-0.02978,1,1,1,+0.66362,+0.57341,0.05092,283.21,+0.09248,+0.12552,0.00892,0.1378,0,1,0,1,+5.000,+0.000,+5.000,+0.02227,-18.820,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.278,0,36.5,36.5
14.178257,3,1,0.218685,0.218685,0.2470,-0.02831,1,1,1,+0.67373,+0.57496,0.04938,283.49,+0.08794,+0.11936,0.00848,0.1310,0,1,0,1,+5.000,+0.000,+5.000,+0.02478,-18.919,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.877,0,36.5,36.5
14.207195,3,1,0.220278,0.220278,0.2470,-0.02672,1,1,1,+0.68598,+0.57778,0.04779,284.00,+0.08300,+0.11264,0.00800,0.1236,0,1,0,1,+5.000,+0.000,+5.000,+0.02697,-19.001,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-1.418,0,37.4,37.4
14.235166,3,1,0.221731,0.221731,0.2470,-0.02527,1,1,1,+0.69840,+0.58408,0.04779,285.14,+0.07848,+0.10652,0.00757,0.1169,0,1,0,1,+5.000,+0.000,+5.000,+0.02959,-19.086,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-2.046,0,37.4,37.4
14.262322,3,1,0.223067,0.223067,0.2470,-0.02393,1,1,1,+0.69840,+0.58408,0.04779,285.14,+0.07433,+0.10089,0.00717,0.1107,0,1,0,1,+5.000,+0.000,+5.000,+0.03133,-19.140,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-2.460,0,37.4,37.4
14.289290,3,1,0.224324,0.224324,0.2470,-0.02268,1,1,1,+0.71304,+0.59388,0.04615,286.90,+0.07043,+0.09559,0.00679,0.1049,0,1,0,1,+5.000,+0.000,+5.000,+0.03269,-19.183,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-2.810,0,37.4,37.4
14.315287,3,1,0.225473,0.225473,0.2470,-0.02153,1,1,1,+0.72491,+0.60515,0.04615,288.93,+0.06686,+0.09075,0.00645,0.0996,0,1,0,1,+5.000,+0.000,+5.000,+0.03383,-19.215,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-3.092,0,37.4,37.4
14.340039,3,1,0.226512,0.226512,0.2470,-0.02049,1,1,1,+0.73696,+0.61643,0.04615,290.96,+0.06363,+0.08636,0.00614,0.0948,0,1,0,1,+5.000,+0.000,+5.000,+0.03461,-19.233,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-3.278,0,37.4,37.4
14.367981,3,1,0.227626,0.227626,0.2470,-0.01937,1,1,1,+0.75336,+0.63466,0.04547,294.24,+0.06018,+0.08167,0.00580,0.0896,0,1,0,1,+5.000,+0.000,+5.000,+0.03571,-19.262,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-3.550,0,37.4,37.4
14.390576,3,1,0.228482,0.228482,0.2470,-0.01852,1,1,1,+0.75336,+0.63466,0.04547,294.24,+0.05752,+0.07806,0.00555,0.0857,0,1,0,1,+5.000,+0.000,+5.000,+0.03621,-19.274,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-3.671,0,37.4,37.4
14.417534,3,1,0.229454,0.229454,0.2470,-0.01755,1,1,1,+0.76818,+0.65067,0.04513,297.12,+0.05450,+0.07396,0.00525,0.0812,0,1,0,1,+5.000,+0.000,+5.000,+0.03700,-19.287,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-3.865,0,37.4,37.4
14.445794,3,1,0.230418,0.230418,0.2470,-0.01658,1,1,1,+0.78125,+0.66615,0.04444,299.91,+0.05150,+0.06990,0.00497,0.0767,0,1,0,1,+5.000,+0.000,+5.000,+0.03852,-19.300,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.225,0,37.4,37.4
14.472154,3,1,0.231270,0.231270,0.2470,-0.01573,1,1,1,+0.79521,+0.68368,0.04444,303.06,+0.04886,+0.06631,0.00471,0.0728,0,1,0,1,+5.000,+0.000,+5.000,+0.03934,-19.308,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.417,0,37.4,37.4
14.497515,3,1,0.232048,0.232048,0.2470,-0.01495,1,1,1,+0.81290,+0.70723,0.04410,307.30,+0.04644,+0.06303,0.00448,0.0692,0,1,0,1,+5.000,+0.000,+5.000,+0.03994,-19.309,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.574,0,37.4,37.4
14.528153,3,1,0.232936,0.232936,0.2470,-0.01406,1,1,1,+0.82833,+0.72926,0.04303,311.27,+0.04368,+0.05928,0.00421,0.0651,0,1,0,1,+5.000,+0.000,+5.000,+0.04039,-19.306,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.686,0,37.4,37.4
14.554763,3,1,0.233665,0.233665,0.2470,-0.01333,1,1,1,+0.82833,+0.72926,0.04303,311.27,+0.04142,+0.05621,0.00399,0.0617,0,1,0,1,+5.000,+0.000,+5.000,+0.04080,-19.299,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.790,0,37.4,37.4
14.583282,3,1,0.234405,0.234405,0.2470,-0.01260,1,1,1,+0.84147,+0.74938,0.04410,314.89,+0.03912,+0.05309,0.00377,0.0583,0,1,0,1,+5.000,+0.000,+5.000,+0.04140,-19.288,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.934,0,37.4,37.4
14.610590,3,1,0.235074,0.235074,0.2470,-0.01193,1,1,1,+0.86367,+0.78060,0.04267,320.51,+0.03704,+0.05027,0.00357,0.0552,0,1,0,1,+5.000,+0.000,+5.000,+0.04288,-19.283,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.278,0,37.4,37.4
14.635924,3,1,0.235663,0.235663,0.2470,-0.01134,1,1,1,+0.87606,+0.80207,0.04267,324.37,+0.03521,+0.04779,0.00340,0.0525,0,1,0,1,+5.000,+0.000,+5.000,+0.04310,-19.262,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.334,0,37.4,37.4
14.662391,3,1,0.236248,0.236248,0.2470,-0.01075,1,1,1,+0.89525,+0.83189,0.04082,329.74,+0.03340,+0.04532,0.00322,0.0497,0,1,0,1,+5.000,+0.000,+5.000,+0.04359,-19.246,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.465,0,37.4,37.4
14.690156,3,1,0.236829,0.236829,0.2470,-0.01017,1,1,1,+0.89525,+0.83189,0.04082,329.74,+0.03159,+0.04288,0.00305,0.0471,0,1,0,1,+5.000,+0.000,+5.000,+0.04395,-19.227,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.552,0,37.4,37.4
14.718107,3,1,0.237382,0.237382,0.2470,-0.00962,1,1,1,+0.91163,+0.86000,0.03928,334.80,+0.02987,+0.04055,0.00288,0.0445,0,1,0,1,+5.000,+0.000,+5.000,+0.04408,-19.203,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.585,0,37.4,37.4
14.744122,3,1,0.237869,0.237869,0.2470,-0.00913,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02836,+0.03849,0.00273,0.0422,0,1,0,1,+5.000,+0.000,+5.000,+0.04428,-19.180,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.630,0,37.4,37.4
14.767096,3,1,0.238279,0.238279,0.2470,-0.00872,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02709,+0.03676,0.00261,0.0403,0,1,0,1,+5.000,+0.000,+5.000,+0.04439,-19.166,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.657,0,37.4,37.4
14.791719,3,1,0.238698,0.238698,0.2470,-0.00830,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02578,+0.03499,0.00249,0.0384,0,1,0,1,+5.000,+0.000,+5.000,+0.04490,-19.141,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.774,0,37.4,37.4
14.816931,3,1,0.239107,0.239107,0.2470,-0.00789,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02452,+0.03327,0.00236,0.0365,0,1,0,1,+5.000,+0.000,+5.000,+0.04481,-19.127,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.752,0,37.4,37.4
14.842883,3,1,0.239506,0.239506,0.2470,-0.00749,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02328,+0.03159,0.00224,0.0347,0,1,0,1,+5.000,+0.000,+5.000,+0.04536,-19.111,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.879,0,37.4,37.4
14.847266,3,1,0.239571,0.239571,0.2470,-0.00743,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02307,+0.03131,0.00222,0.0344,0,1,0,1,+5.000,+0.000,+5.000,+0.04534,-19.104,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.873,0,37.4,37.4
14.851889,3,1,0.239640,0.239640,0.2470,-0.00736,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02286,+0.03103,0.00220,0.0341,0,1,0,1,+5.000,+0.000,+5.000,+0.04551,-19.099,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.912,0,37.4,37.4
14.856503,3,1,0.239707,0.239707,0.2470,-0.00729,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02265,+0.03074,0.00218,0.0337,0,1,0,1,+5.000,+0.000,+5.000,+0.04551,-19.099,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.912,0,37.4,37.4
14.861010,3,1,0.239773,0.239773,0.2470,-0.00723,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02245,+0.03047,0.00216,0.0334,0,1,0,1,+5.000,+0.000,+5.000,+0.04551,-19.099,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.912,0,37.4,37.4
14.865411,3,1,0.239836,0.239836,0.2470,-0.00716,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02225,+0.03020,0.00215,0.0331,0,1,0,1,+5.000,+0.000,+5.000,+0.04533,-19.091,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.872,0,37.4,37.4
14.869956,3,1,0.239901,0.239901,0.2470,-0.00710,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02205,+0.02993,0.00213,0.0328,0,1,0,1,+5.000,+0.000,+5.000,+0.04533,-19.091,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.872,0,37.4,37.4
14.874534,3,1,0.239966,0.239966,0.2470,-0.00703,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02185,+0.02965,0.00211,0.0325,0,1,0,1,+5.000,+0.000,+5.000,+0.04536,-19.085,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.879,0,37.4,37.4
14.879164,3,1,0.240030,0.240030,0.2470,-0.00697,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02165,+0.02938,0.00209,0.0322,0,1,0,1,+5.000,+0.000,+5.000,+0.04555,-19.081,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.923,0,37.4,37.4
14.883808,3,1,0.240095,0.240095,0.2470,-0.00691,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02145,+0.02911,0.00207,0.0319,0,1,0,1,+5.000,+0.000,+5.000,+0.04555,-19.081,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.923,0,37.4,37.4
14.888664,3,1,0.240162,0.240162,0.2470,-0.00684,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02124,+0.02883,0.00205,0.0316,0,1,0,1,+5.000,+0.000,+5.000,+0.04563,-19.075,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.940,0,37.4,37.4
14.893297,3,1,0.240225,0.240225,0.2470,-0.00678,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02104,+0.02856,0.00203,0.0313,0,1,0,1,+5.000,+0.000,+5.000,+0.04563,-19.075,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.940,0,37.4,37.4
14.900290,3,1,0.240319,0.240319,0.2470,-0.00668,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02075,+0.02816,0.00200,0.0309,0,1,0,1,+5.000,+0.000,+5.000,+0.04544,-19.068,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.897,0,37.4,37.4
14.904821,3,1,0.240379,0.240379,0.2470,-0.00662,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02056,+0.02791,0.00198,0.0306,0,1,0,1,+5.000,+0.000,+5.000,+0.04544,-19.068,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.897,0,37.4,37.4
14.909915,3,1,0.240446,0.240446,0.2470,-0.00655,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02036,+0.02763,0.00196,0.0303,0,1,0,1,+5.000,+0.000,+5.000,+0.04565,-19.064,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.944,0,37.4,37.4
14.914503,3,1,0.240506,0.240506,0.2470,-0.00649,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.02017,+0.02737,0.00194,0.0300,0,1,0,1,+5.000,+0.000,+5.000,+0.04565,-19.064,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.944,0,37.4,37.4
14.919045,3,1,0.240565,0.240565,0.2470,-0.00644,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01999,+0.02713,0.00193,0.0298,0,1,0,1,+5.000,+0.000,+5.000,+0.04565,-19.058,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.945,0,37.4,37.4
14.923425,3,1,0.240621,0.240621,0.2470,-0.00638,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01981,+0.02689,0.00191,0.0295,0,1,0,1,+5.000,+0.000,+5.000,+0.04565,-19.058,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.945,0,37.4,37.4
14.928067,3,1,0.240680,0.240680,0.2470,-0.00632,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01963,+0.02664,0.00189,0.0292,0,1,0,1,+5.000,+0.000,+5.000,+0.04569,-19.053,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.954,0,37.4,37.4
14.932341,3,1,0.240734,0.240734,0.2470,-0.00627,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01946,+0.02642,0.00188,0.0290,0,1,0,1,+5.000,+0.000,+5.000,+0.04569,-19.053,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.954,0,37.4,37.4
14.937048,3,1,0.240792,0.240792,0.2470,-0.00621,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01928,+0.02617,0.00186,0.0287,0,1,0,1,+5.000,+0.000,+5.000,+0.04564,-19.047,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.943,0,37.4,37.4
14.941650,3,1,0.240849,0.240849,0.2470,-0.00615,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01910,+0.02593,0.00184,0.0285,0,1,0,1,+5.000,+0.000,+5.000,+0.04564,-19.047,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.943,0,37.4,37.4
14.946379,3,1,0.240907,0.240907,0.2470,-0.00609,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01892,+0.02568,0.00182,0.0282,0,1,0,1,+5.000,+0.000,+5.000,+0.04564,-19.042,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.943,0,37.4,37.4
14.950899,3,1,0.240962,0.240962,0.2470,-0.00604,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01875,+0.02545,0.00181,0.0279,0,1,0,1,+5.000,+0.000,+5.000,+0.04581,-19.038,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.981,0,37.4,37.4
14.955133,3,1,0.241013,0.241013,0.2470,-0.00599,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01860,+0.02524,0.00179,0.0277,0,1,0,1,+5.000,+0.000,+5.000,+0.04581,-19.038,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.981,0,37.4,37.4
14.959425,3,1,0.241064,0.241064,0.2470,-0.00594,1,1,1,+0.92839,+0.89074,0.03849,340.33,+0.01844,+0.02502,0.00178,0.0275,0,1,0,1,+5.000,+0.000,+5.000,+0.04590,-19.033,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.003,0,37.4,37.4
