t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
12.154594,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.49707,+0.73801,0.06690,312.84,+0.47074,+0.48056,+0.00000,+0.64203,0.07576,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.876,+0.00000,+0.00,+0.00000,1,+0.34912,+0.00000,0.00289,-10.853,0,24.6,24.6
12.183030,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.50331,+0.73799,0.06479,312.84,+0.47479,+0.47984,+0.00000,+0.65398,0.07439,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.876,+0.00000,+0.00,+0.00000,1,+0.35393,+0.00000,0.00293,-10.854,0,24.6,24.6
12.207068,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.51229,+0.74912,0.06849,314.84,+0.47881,+0.47973,+0.00000,+0.66419,0.07376,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.876,-0.00000,+0.00,+0.00000,1,+0.35679,+0.00000,0.00285,-10.854,0,38.4,38.4
12.233114,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.52181,+0.75444,0.06781,315.80,+0.48377,+0.48020,+0.00000,+0.67459,0.07307,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.876,-0.00000,+0.00,+0.00000,1,+0.35980,+0.00000,0.00288,-10.855,0,38.4,38.4
12.256373,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.52181,+0.75444,0.06781,315.80,+0.48773,+0.48098,+0.00000,+0.68290,0.07253,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.877,+0.00000,+0.00,+0.00000,1,+0.35980,+0.00000,0.00288,-10.856,0,38.4,38.4
12.280938,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.53102,+0.76612,0.07093,317.90,+0.49247,+0.48224,+0.00000,+0.69201,0.07235,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.877,+0.00000,+0.00,+0.00000,1,+0.36233,+0.00000,0.00280,-10.856,0,38.4,38.4
12.304631,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.53648,+0.76331,0.07005,317.40,+0.49713,+0.48382,+0.00000,+0.69956,0.07211,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.877,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00270,-10.857,0,38.4,38.4
12.330441,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.54985,+0.77764,0.07179,319.98,+0.50315,+0.48603,+0.00000,+0.70849,0.07207,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.877,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00257,-10.857,0,38.4,38.4
12.353157,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.54985,+0.77764,0.07179,319.98,+0.50792,+0.48826,+0.00000,+0.71554,0.07204,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.877,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00257,-10.858,0,38.4,38.4
12.377195,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.55547,+0.78001,0.07222,320.40,+0.51302,+0.49092,+0.00000,+0.72246,0.07206,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.877,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00257,-10.858,0,38.4,38.4
12.400366,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.56980,+0.78819,0.07027,321.88,+0.51892,+0.49382,+0.00000,+0.72928,0.07188,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00261,-10.729,0,38.4,38.4
12.427009,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.56980,+0.78819,0.07027,321.88,+0.52490,+0.49748,+0.00000,+0.73621,0.07169,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00261,-10.729,0,38.4,38.4
12.449976,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.57602,+0.79126,0.07412,322.43,+0.53016,+0.50084,+0.00000,+0.74188,0.07194,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00250,-10.730,0,38.4,38.4
12.474986,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.58546,+0.79473,0.06939,323.05,+0.53631,+0.50478,+0.00000,+0.74775,0.07166,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00247,-10.730,0,38.4,38.4
12.500128,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.59542,+0.80136,0.07286,324.24,+0.54291,+0.50904,+0.00000,+0.75374,0.07179,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00254,-10.730,0,38.4,38.4
12.525747,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.59542,+0.80136,0.07286,324.24,+0.54887,+0.51357,+0.00000,+0.75915,0.07191,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00254,-10.730,0,38.4,38.4
12.551499,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.60625,+0.81124,0.07201,326.02,+0.55542,+0.51834,+0.00000,+0.76509,0.07192,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00250,-10.731,0,38.4,38.4
12.575124,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.61643,+0.80941,0.07244,325.69,+0.56186,+0.52294,+0.00000,+0.76977,0.07198,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00234,-10.731,0,38.4,38.4
12.599201,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.62599,+0.82367,0.07370,328.26,+0.56876,+0.52786,+0.00000,+0.77556,0.07216,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00240,-10.731,0,38.4,38.4
12.624716,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.62599,+0.82367,0.07370,328.26,+0.57523,+0.53322,+0.00000,+0.78101,0.07234,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00240,-10.731,0,38.4,38.4
12.648161,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.63964,+0.82894,0.07597,329.21,+0.58199,+0.53834,+0.00000,+0.78604,0.07272,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00224,-10.731,0,38.4,38.4
12.674878,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.64878,+0.83724,0.07556,330.70,+0.58986,+0.54441,+0.00000,+0.79207,0.07305,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-16.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00230,-10.731,0,38.4,38.4
12.702688,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.66073,+0.84331,0.07954,331.80,+0.59851,+0.55101,+0.00000,+0.79832,0.07385,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00221,-10.469,0,38.4,38.4
12.728753,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.66073,+0.84331,0.07954,331.80,+0.60569,+0.55732,+0.00000,+0.80351,0.07450,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00221,-10.469,0,38.4,38.4
12.757351,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.66719,+0.84278,0.07857,331.70,+0.61338,+0.56433,+0.00000,+0.80842,0.07501,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00222,-10.469,0,38.4,38.4
12.784062,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.68011,+0.85375,0.08032,333.67,+0.62124,+0.57104,+0.00000,+0.81376,0.07564,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00206,-10.470,0,38.4,38.4
12.810272,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.69393,+0.85436,0.07935,333.78,+0.62966,+0.57783,+0.00000,+0.81847,0.07607,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00208,-10.470,0,38.4,38.4
12.833328,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.70300,+0.85984,0.08444,334.77,+0.63725,+0.58397,+0.00000,+0.82274,0.07693,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00218,-10.470,0,38.4,38.4
12.859114,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.70300,+0.85984,0.08444,334.77,+0.64476,+0.59091,+0.00000,+0.82698,0.07779,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00218,-10.470,0,38.4,38.4
12.884339,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.71634,+0.86572,0.08296,335.83,+0.65277,+0.59784,+0.00000,+0.83132,0.07837,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00212,-10.470,0,38.4,38.4
12.910126,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.72877,+0.87088,0.08370,336.76,+0.66145,+0.60511,+0.00000,+0.83584,0.07898,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00214,-10.470,0,38.4,38.4
12.936389,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.74109,+0.87599,0.08425,337.68,+0.67070,+0.61272,+0.00000,+0.84050,0.07959,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00210,-10.470,0,38.4,38.4
12.961184,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.74109,+0.87599,0.08425,337.68,+0.67846,+0.61997,+0.00000,+0.84441,0.08010,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00210,-10.470,0,38.4,38.4
12.985779,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.75257,+0.88230,0.08444,338.81,+0.68658,+0.62726,+0.00000,+0.84856,0.08058,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00213,-10.470,0,38.4,38.4
13.010993,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.76493,+0.88424,0.08589,339.16,+0.69535,+0.63489,+0.00000,+0.85256,0.08117,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00214,-10.470,0,38.4,38.4
13.037823,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.77648,+0.88926,0.08607,340.07,+0.70495,+0.64317,+0.00000,+0.85690,0.08175,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00217,-10.470,0,38.4,38.4
13.063832,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.78857,+0.89159,0.08589,340.49,+0.71457,+0.65139,+0.00000,+0.86089,0.08223,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00217,-10.470,0,38.4,38.4
13.089327,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.78857,+0.89159,0.08589,340.49,+0.72294,+0.65948,+0.00000,+0.86436,0.08264,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00217,-10.470,0,38.4,38.4
13.114679,2,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.80558,+0.89259,0.08819,340.67,+0.73223,+0.66766,+0.00000,+0.86754,0.08327,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00234,-10.470,0,38.4,38.4
13.142285,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.81749,+0.88907,0.08767,340.03,+0.74257,+0.67675,+0.00000,+0.87015,0.08380,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00213,-10.470,0,38.4,38.4
13.169482,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.82986,+0.89473,0.08498,341.05,+0.75302,+0.68588,+0.00000,+0.87309,0.08394,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00235,-10.470,0,38.4,38.4
13.195371,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.84280,+0.89671,0.08425,341.41,+0.76331,+0.69475,+0.00000,+0.87580,0.08398,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00229,-10.470,0,38.4,38.4
13.221099,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.84280,+0.89671,0.08425,341.41,+0.77237,+0.70360,+0.00000,+0.87818,0.08401,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00229,-10.470,0,39.4,39.4
13.247872,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.85890,+0.89365,0.08571,340.86,+0.78259,+0.71293,+0.00000,+0.88001,0.08421,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00241,-10.348,0,39.4,39.4
13.275236,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.87231,+0.89229,0.08462,340.61,+0.79339,+0.72261,+0.00000,+0.88149,0.08426,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00232,-10.348,0,39.4,39.4
13.300212,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.88374,+0.88996,0.08389,340.19,+0.80342,+0.73158,+0.00000,+0.88243,0.08422,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00229,-10.348,0,39.4,39.4
13.325509,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.88374,+0.88996,0.08389,340.19,+0.81244,+0.74066,+0.00000,+0.88327,0.08418,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00229,-10.348,0,39.4,39.4
13.351185,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.90057,+0.89341,0.08259,340.81,+0.82246,+0.74997,+0.00000,+0.88443,0.08400,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00230,-10.348,0,39.4,39.4
13.377353,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.91447,+0.89488,0.08221,341.08,+0.83311,+0.75959,+0.00000,+0.88564,0.08379,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00236,-10.348,0,39.4,39.4
13.406490,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.93216,+0.89244,0.08221,340.64,+0.84570,+0.77054,+0.00000,+0.88650,0.08359,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00232,-10.348,0,39.4,39.4
13.433338,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.93245,+0.89016,0.07718,340.23,+0.85597,+0.78065,+0.00000,+0.88693,0.08283,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00235,-10.348,0,39.4,39.4
13.458854,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.93245,+0.89016,0.07718,340.23,+0.86462,+0.79015,+0.00000,+0.88730,0.08219,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00235,-10.348,0,39.4,39.4
13.484207,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.93294,+0.88120,0.06407,338.62,+0.87231,+0.79939,+0.00000,+0.88661,0.08015,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00255,-10.348,0,39.4,39.4
13.508630,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.94136,+0.88698,0.06285,339.66,+0.87982,+0.80815,+0.00000,+0.88665,0.07827,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00289,-10.348,0,39.4,39.4
13.534046,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.95273,+0.89152,0.05827,340.47,+0.88804,+0.81715,+0.00000,+0.88720,0.07602,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00293,-10.348,0,39.4,39.4
13.560956,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.96286,+0.89936,0.05666,341.88,+0.89692,+0.82661,+0.00000,+0.88864,0.07372,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00291,-10.348,0,39.4,39.4
13.592122,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.96286,+0.89936,0.05666,341.88,+0.90581,+0.83729,+0.00000,+0.89009,0.07142,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00291,-10.348,0,39.4,39.4
13.619556,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.97708,+0.90864,0.05270,343.56,+0.90581,+0.84556,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00294,-10.348,0,39.4,39.4
13.644318,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.98542,+0.90535,0.04082,342.96,+0.90581,+0.85219,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.144,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00294,-10.348,0,39.4,39.4
13.668747,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.38333,+0.49630,0.04811,269.33,+0.90581,+0.85803,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00312,-10.205,0,39.4,39.4
13.693899,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.39067,+0.49351,0.04875,268.83,+0.90581,+0.86337,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00310,-10.205,0,39.4,39.4
13.719843,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.39067,+0.49351,0.04875,268.83,+0.90581,+0.86824,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00310,-10.205,0,39.4,39.4
13.743342,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.39654,+0.48732,0.05122,267.72,+0.90581,+0.87219,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00307,-10.205,0,39.4,39.4
13.766153,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.39595,+0.48183,0.04779,266.73,+0.90581,+0.87563,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00296,-10.205,0,39.4,39.4
13.791244,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.39595,+0.48183,0.04779,266.73,+0.90581,+0.87900,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00296,-10.205,0,39.4,39.4
13.814881,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.40313,+0.48333,0.04444,267.00,+0.90581,+0.88183,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00292,-10.205,0,39.4,39.4
13.839921,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.41071,+0.48333,0.04648,267.00,+0.90581,+0.88450,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,1,+0.63114,+0.00000,0.00289,-10.205,0,39.4,39.4
13.864028,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.41071,+0.48333,0.04648,267.00,+0.90581,+0.88679,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,1,+0.63114,+0.00000,0.00289,-10.205,0,39.4,39.4
13.889918,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.41250,+0.47778,0.05443,266.00,+0.90581,+0.88897,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,1,+0.63485,+0.00000,0.00283,-10.205,0,39.4,39.4
13.914783,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.41778,+0.47852,0.05270,266.13,+0.90581,+0.89083,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,1,+0.65193,+0.00000,0.00273,-10.205,0,39.4,39.4
13.940066,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.42188,+0.47222,0.04444,265.00,+0.90581,+0.89251,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.194,-0.00000,+0.00,+0.00000,1,+0.66525,+0.00000,0.00266,-10.205,0,39.4,39.4
13.964768,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.42517,+0.46651,0.04714,263.97,+0.90581,+0.89397,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.324,-0.00000,+0.00,+0.00000,1,+0.67380,+0.00000,0.00260,-9.971,0,39.4,39.4
13.990559,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.43125,+0.46667,0.05443,264.00,+0.90581,+0.89533,+0.00000,+0.89009,0.07142,1.0000,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.443,-0.00000,+0.00,+0.00000,1,+0.68551,+0.00000,0.00250,-9.737,0,39.4,39.4
14.018717,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.43125,+0.46667,0.05443,264.00,+0.85889,+0.84895,+0.00000,+0.84398,0.06772,0.9482,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.443,-0.00000,+0.00,+0.00000,1,+0.68551,+0.00000,0.00250,-9.737,0,39.4,39.4
14.042269,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.43729,+0.46852,0.05270,264.33,+0.81937,+0.80989,+0.00000,+0.80515,0.06460,0.9046,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.484,-0.00000,+0.00,+0.00000,1,+0.69422,+0.00000,0.00245,-9.602,0,39.4,39.4
14.066952,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.44527,+0.46111,0.04779,263.00,+0.77990,+0.77088,+0.00000,+0.76637,0.06149,0.8610,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.604,-0.00000,+0.00,+0.00000,1,+0.70289,+0.00000,0.00230,-9.388,0,39.4,39.4
14.091383,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.44527,+0.46111,0.04779,263.00,+0.74271,+0.73412,+0.00000,+0.72982,0.05856,0.8199,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.604,-0.00000,+0.00,+0.00000,1,+0.70289,+0.00000,0.00230,-9.388,0,39.4,39.4
14.120591,3,2,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.44243,+0.45320,0.05122,261.58,+0.70057,+0.69246,+0.00000,+0.68841,0.05524,0.7734,0,1,0,2,+0.000,+0.000,+0.000,+0.00000,-17.604,-0.00000,+0.00,+0.00000,1,+0.70867,+0.00000,0.00238,-9.388,0,39.4,39.4
