t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,rail_on,rail_auth,u_tube_f,curv_f,rail_k,rail_deg,gate_cmd_deg,gate_auth,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
6.025899,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.01204,+0.81828,0.13732,327.29,+0.02279,+0.03102,+0.04115,+0.79782,0.13616,1.0000,1,0,0,0,0.0000,-0.01367,-0.00109,0.1522,+0.000,-1.306,0.9970,0,0.9970,1,1,+5.000,-1.302,+3.683,+0.00411,-12.265,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00066,+2.696,0,25.4,25.4
6.054244,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.01226,+0.82220,0.13732,328.00,+0.02148,+0.02984,+0.04177,+0.80085,0.13631,1.0000,1,0,0,0,0.0000,-0.01292,-0.00103,0.1438,+0.000,-1.231,0.9974,0,0.9974,1,1,+5.000,-1.228,+3.759,+0.00412,-12.266,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.770,0,25.4,25.4
6.081230,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.01104,+0.82466,0.13833,328.44,+0.02024,+0.02870,+0.04227,+0.80368,0.13655,1.0000,1,0,0,0,0.0000,-0.01224,-0.00098,0.1363,+0.000,-1.160,0.9977,0,0.9977,1,1,+5.000,-1.157,+3.831,+0.00412,-12.267,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00063,+2.841,0,25.4,25.4
6.111206,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.00805,+0.83331,0.13529,330.00,+0.01865,+0.02739,+0.04367,+0.80754,0.13638,1.0000,1,0,0,0,0.0000,-0.01153,-0.00092,0.1283,+0.000,-1.069,0.9980,0,0.9980,1,1,+5.000,-1.067,+3.923,+0.00424,-12.267,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00056,+2.907,0,36.0,36.0
6.143323,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.00805,+0.83331,0.13529,330.00,+0.01719,+0.02598,+0.04395,+0.81111,0.13623,1.0000,1,0,0,0,0.0000,-0.01081,-0.00086,0.1203,+0.000,-0.985,0.9983,0,0.9983,1,1,+5.000,-0.983,+4.008,+0.00413,-12.268,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00056,+3.017,0,36.0,36.0
6.171675,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.00076,+0.83566,0.13856,330.42,+0.01515,+0.02463,+0.04742,+0.81415,0.13652,1.0000,1,0,0,0,0.0000,-0.01022,-0.00082,0.1137,+0.000,-0.868,0.9985,0,0.9985,1,1,+5.000,-0.867,+4.126,+0.00461,-12.406,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00047,+3.023,0,36.0,36.0
6.199391,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.00274,+0.84117,0.13889,331.41,+0.01364,+0.02329,+0.04828,+0.81744,0.13681,1.0000,1,0,0,0,0.0000,-0.00967,-0.00077,0.1076,+0.000,-0.781,0.9987,0,0.9987,1,1,+5.000,-0.780,+4.213,+0.00463,-12.407,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00037,+3.107,0,36.0,36.0
6.229611,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.00129,+0.84203,0.13744,331.57,+0.01168,+0.02177,+0.05045,+0.82067,0.13689,1.0000,1,0,0,0,0.0000,-0.00910,-0.00073,0.1013,+0.000,-0.669,0.9988,0,0.9988,1,1,+5.000,-0.668,+4.326,+0.00476,-12.408,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00029,+3.185,0,36.0,36.0
6.256283,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.00157,+0.84486,0.14131,332.07,+0.01012,+0.02040,+0.05140,+0.82352,0.13741,1.0000,1,0,0,0,0.0000,-0.00863,-0.00069,0.0960,+0.000,-0.580,0.9990,0,0.9990,1,1,+5.000,-0.579,+4.416,+0.00478,-12.409,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00027,+3.269,0,36.0,36.0
6.282412,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.00732,+0.84548,0.14197,332.19,+0.00810,+0.01898,+0.05437,+0.82605,0.13794,1.0000,1,0,0,0,0.0000,-0.00819,-0.00065,0.0911,+0.000,-0.464,0.9991,0,0.9991,1,1,+5.000,-0.464,+4.532,+0.00494,-12.410,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00031,+3.347,0,36.0,36.0
6.306350,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.00732,+0.84548,0.14197,332.19,+0.00645,+0.01764,+0.05592,+0.82813,0.13837,1.0000,1,0,0,0,0.0000,-0.00780,-0.00062,0.0869,+0.000,-0.370,0.9992,0,0.9992,1,1,+5.000,-0.370,+4.626,+0.00531,-12.551,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00031,+3.358,0,36.0,36.0
6.333858,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.00827,+0.84700,0.14412,332.46,+0.00467,+0.01607,+0.05699,+0.83041,0.13906,1.0000,1,0,0,0,0.0000,-0.00739,-0.00059,0.0822,+0.000,-0.268,0.9993,0,0.9993,1,1,+5.000,-0.268,+4.729,+0.00537,-12.552,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00024,+3.445,0,36.0,36.0
6.363879,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.01080,+0.85089,0.14423,333.16,+0.00265,+0.01432,+0.05833,+0.83309,0.13974,1.0000,1,0,0,0,0.0000,-0.00696,-0.00056,0.0774,+0.000,-0.152,0.9994,0,0.9994,1,1,+5.000,-0.152,+4.845,+0.00543,-12.553,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00022,+3.544,0,36.0,36.0
6.392173,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.01305,+0.85459,0.14561,333.83,+0.00071,+0.01263,+0.05963,+0.83575,0.14047,1.0000,1,0,0,0,0.0000,-0.00657,-0.00053,0.0732,+0.000,-0.041,0.9995,0,0.9995,1,1,+5.000,-0.040,+4.957,+0.00547,-12.554,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00015,+3.645,0,36.0,36.0
6.419744,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.01740,+0.85349,0.14741,333.63,-0.00149,+0.01092,+0.06205,+0.83790,0.14131,1.0000,1,0,0,0,0.0000,-0.00622,-0.00050,0.0692,+0.000,+0.085,0.9995,0,0.9995,1,1,+5.000,+0.085,+5.083,+0.00560,-12.556,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00020,+3.740,0,36.0,36.0
6.448544,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.01942,+0.85606,0.15154,334.09,-0.00374,+0.00908,+0.06410,+0.84019,0.14259,1.0000,1,0,0,0,0.0000,-0.00587,-0.00047,0.0654,+0.000,+0.215,0.9996,0,0.9996,1,1,+5.000,+0.214,+5.212,+0.00578,-12.557,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00024,+3.829,0,36.0,36.0
6.477839,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.02081,+0.85701,0.15031,334.26,-0.00592,+0.00716,+0.06542,+0.84234,0.14358,1.0000,1,0,0,0,0.0000,-0.00554,-0.00044,0.0616,+0.000,+0.339,0.9996,0,0.9996,1,1,+5.000,+0.339,+5.338,+0.00613,-12.692,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00038,+3.872,0,36.0,36.0
6.504422,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.02081,+0.85701,0.15031,334.26,-0.00767,+0.00542,+0.06545,+0.84406,0.14437,1.0000,1,0,0,0,0.0000,-0.00525,-0.00042,0.0585,+0.000,+0.439,0.9997,0,0.9997,1,1,+5.000,+0.439,+5.438,+0.00612,-12.693,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00038,+3.973,0,36.0,36.0
6.534067,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.02971,+0.86009,0.15605,334.82,-0.01052,+0.00336,+0.06939,+0.84613,0.14588,1.0000,1,0,0,0,0.0000,-0.00495,-0.00040,0.0551,+0.000,+0.603,0.9997,0,0.9997,1,1,+5.000,+0.602,+5.601,+0.00636,-12.695,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00092,+4.078,0,36.0,36.0
6.561650,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.02971,+0.86009,0.15605,334.82,-0.01284,+0.00140,+0.07121,+0.84782,0.14711,1.0000,1,0,0,0,0.0000,-0.00468,-0.00037,0.0521,+0.000,+0.736,0.9998,0,0.9998,1,1,+5.000,+0.736,+5.734,+0.00651,-12.696,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00092,+4.175,0,36.0,36.0
6.591766,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.03261,+0.86082,0.15967,334.95,-0.01543,-0.00080,+0.07313,+0.84952,0.14875,1.0000,1,0,0,0,0.0000,-0.00441,-0.00035,0.0491,+0.000,+0.884,0.9998,0,0.9998,1,1,+5.000,+0.884,+5.883,+0.00655,-12.698,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00129,+4.314,0,36.0,36.0
6.622173,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.03602,+0.86028,0.16216,334.85,-0.01815,-0.00309,+0.07527,+0.85094,0.15052,1.0000,1,0,0,0,0.0000,-0.00415,-0.00033,0.0462,+0.000,+1.040,0.9998,0,0.9998,1,1,+5.000,+1.040,+6.039,+0.00668,-12.700,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00126,+4.438,0,36.0,36.0
6.653342,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.04080,+0.86068,0.16490,334.92,-0.02120,-0.00553,+0.07833,+0.85225,0.15246,1.0000,1,0,0,0,0.0000,-0.00390,-0.00031,0.0434,+0.000,+1.215,0.9998,0,0.9998,1,1,+5.000,+1.215,+6.214,+0.00684,-12.703,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00122,+4.574,0,36.0,36.0
6.681505,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.04577,+0.85944,0.16869,334.70,-0.02423,-0.00784,+0.08196,+0.85314,0.15446,1.0000,1,0,0,0,0.0000,-0.00369,-0.00029,0.0410,+0.000,+1.388,0.9999,0,0.9999,1,1,+5.000,+1.388,+6.388,+0.00797,-12.959,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00125,+4.488,0,36.0,36.0
6.712135,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.04769,+0.86013,0.17312,334.82,-0.02735,-0.01043,+0.08458,+0.85407,0.15694,1.0000,1,0,0,0,0.0000,-0.00347,-0.00028,0.0386,+0.000,+1.567,0.9999,0,0.9999,1,1,+5.000,+1.567,+6.566,+0.00817,-12.961,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00121,+4.620,0,36.0,36.0
6.746409,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.05196,+0.85865,0.17647,334.56,-0.03095,-0.01343,+0.08758,+0.85474,0.15980,1.0000,1,0,0,0,0.0000,-0.00324,-0.00026,0.0360,+0.000,+1.773,0.9999,0,0.9999,1,1,+5.000,+1.773,+6.773,+0.00827,-12.964,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00116,+4.791,0,36.0,36.0
6.774267,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.05733,+0.85778,0.18028,334.40,-0.03418,-0.01597,+0.09102,+0.85511,0.16230,1.0000,1,0,0,0,0.0000,-0.00306,-0.00024,0.0341,+0.000,+1.958,0.9999,0,0.9999,1,1,+5.000,+1.958,+6.957,+0.00844,-12.967,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00102,+4.933,0,36.0,36.0
6.801465,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.05733,+0.85778,0.18028,334.40,-0.03695,-0.01848,+0.09233,+0.85543,0.16445,1.0000,1,0,0,0,0.0000,-0.00290,-0.00023,0.0323,+0.000,+2.117,0.9999,0,0.9999,1,1,+5.000,+2.117,+7.116,+0.00845,-12.970,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00102,+5.091,0,36.0,36.0
6.834137,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.06215,+0.85653,0.18559,334.18,-0.04049,-0.02157,+0.09457,+0.85558,0.16742,1.0000,1,0,0,0,0.0000,-0.00272,-0.00022,0.0302,+0.000,+2.320,0.9999,0,0.9999,1,1,+5.000,+2.320,+7.319,+0.00916,-13.093,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00077,+5.128,0,36.0,36.0
6.864526,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.06718,+0.85424,0.19229,333.76,-0.04401,-0.02453,+0.09738,+0.85541,0.17070,1.0000,1,0,0,0,0.0000,-0.00256,-0.00020,0.0284,+0.000,+2.521,0.9999,0,0.9999,1,1,+5.000,+2.521,+7.521,+0.00986,-13.214,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00057,+5.170,0,36.0,36.0
6.893641,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.07298,+0.84987,0.19603,332.98,-0.04769,-0.02747,+0.10108,+0.85470,0.17392,1.0000,1,0,0,0,0.0000,-0.00241,-0.00019,0.0268,+0.000,+2.732,0.9999,0,0.9999,1,1,+5.000,+2.732,+7.732,+0.01004,-13.218,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00046,+5.333,0,36.0,36.0
6.922972,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.07608,+0.84696,0.20314,332.45,-0.05132,-0.03052,+0.10399,+0.85371,0.17766,1.0000,1,0,0,0,0.0000,-0.00227,-0.00018,0.0253,+0.000,+2.940,1.0000,0,1.0000,1,1,+5.000,+2.940,+7.940,+0.01111,-13.465,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00034,+5.289,0,36.0,36.0
6.956383,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.08012,+0.83823,0.21089,330.88,-0.05544,-0.03409,+0.10676,+0.85150,0.18241,1.0000,1,0,0,0,0.0000,-0.00213,-0.00017,0.0237,+0.000,+3.177,1.0000,0,1.0000,1,1,+5.000,+3.177,+8.176,+0.01114,-13.470,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00034,+5.514,0,36.0,36.0
6.990947,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.08820,+0.83168,0.22062,329.70,-0.06027,-0.03795,+0.11161,+0.84858,0.18804,1.0000,1,0,0,0,0.0000,-0.00198,-0.00016,0.0221,+0.000,+3.453,1.0000,0,1.0000,1,1,+5.000,+3.453,+8.453,+0.01122,-13.476,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00030,+5.763,0,36.0,36.0
7.028425,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.09360,+0.82717,0.22642,328.89,-0.06553,-0.04230,+0.11614,+0.84520,0.19410,1.0000,1,0,0,0,0.0000,-0.00184,-0.00015,0.0205,+0.000,+3.755,1.0000,0,1.0000,1,1,+5.000,+3.754,+8.754,+0.01194,-13.604,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00035,+5.897,0,36.0,36.0
7.064256,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.10167,+0.81767,0.23590,327.18,-0.07102,-0.04666,+0.12178,+0.84102,0.20045,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0191,+0.000,+4.069,1.0000,0,1.0000,1,1,+5.000,+4.069,+9.069,+0.01220,-13.610,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00038,+6.152,0,36.0,36.0
7.097557,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.10942,+0.80898,0.24652,325.62,-0.07650,-0.05092,+0.12789,+0.83644,0.20703,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0178,+0.000,+4.383,1.0000,0,1.0000,1,1,+5.000,+4.383,+9.383,+0.01246,-13.616,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00041,+6.399,0,36.0,36.0
7.134195,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.11590,+0.79931,0.25658,323.88,-0.08260,-0.05583,+0.13387,+0.83070,0.21470,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0166,+0.000,+4.733,1.0000,0,1.0000,1,1,+5.000,+4.733,+9.733,+0.01325,-13.743,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00038,+6.563,0,33.2,33.2
7.171936,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.12441,+0.78904,0.26742,322.03,-0.08924,-0.06113,+0.14054,+0.82408,0.22307,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0154,+0.000,+5.113,1.0000,0,1.0000,1,1,+5.000,+5.113,+10.113,+0.01345,-13.752,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00040,+6.895,0,33.2,33.2
7.208889,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.13640,+0.77553,0.27994,319.60,-0.09660,-0.06666,+0.14966,+0.81651,0.23194,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0143,+0.000,+5.534,1.0000,0,1.0000,1,1,+5.000,+5.534,+10.534,+0.01404,-13.760,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00047,+7.174,0,33.2,33.2
7.248986,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.15495,+0.73662,0.31505,312.59,-0.10634,-0.07329,+0.16526,+0.80317,0.24582,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0132,+0.000,+6.093,1.0000,0,1.0000,1,1,+5.000,+6.093,+11.093,+0.01498,-13.770,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00062,+7.513,0,33.2,33.2
7.290580,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.16488,+0.71598,0.33268,308.88,-0.11642,-0.08071,+0.17852,+0.78816,0.26077,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0121,+0.000,+6.670,0.8278,1,0.8278,1,1,+5.000,+5.522,+9.661,+0.00900,-14.131,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00088,+7.446,0,33.2,33.2
7.335442,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.17708,+0.68898,0.35629,304.02,-0.12753,-0.08929,+0.19120,+0.76999,0.27827,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0111,+0.000,+7.307,0.6762,1,0.6762,1,1,+5.000,+4.941,+8.322,+0.00196,-14.246,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00111,+7.708,0,33.2,33.2
7.390188,1,1,0.204174,0.204174,0.2490,-0.04483,1,1,0.0260,1,1,-0.20286,+0.62648,0.41010,292.77,-0.14372,-0.10099,+0.21366,+0.73915,0.30660,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0099,+0.000,+8.235,0.5308,1,0.5308,1,1,+5.000,+4.371,+7.026,-0.00357,-14.476,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00185,+7.750,0,33.2,33.2
7.447326,1,1,0.227566,0.227566,0.2490,-0.02143,1,1,0.0260,1,1,-0.21936,+0.58131,0.45048,284.64,-0.16053,-0.11422,+0.23155,+0.70407,0.33857,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0089,+0.000,+9.198,0.4129,1,0.4129,1,1,+5.000,+3.798,+5.862,-0.00838,-14.590,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00218,+7.763,0,33.2,33.2
7.507214,1,1,0.261899,0.261899,0.2490,+0.01290,1,1,0.0260,1,1,-0.24934,+0.48998,0.53304,268.20,-0.18099,-0.12961,+0.25694,+0.65474,0.38339,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0079,+0.000,+10.370,0.3177,1,0.3177,1,1,+5.000,+3.295,+4.884,-0.01162,-14.694,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00331,+7.582,0,33.2,33.2
7.584738,1,1,0.261899,0.261899,0.2490,+0.01290,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.18099,-0.14396,+0.18516,+0.65474,0.38339,1.0000,0,0,0,0,0.0000,+0.00000,+0.00000,0.0067,+0.000,+10.370,0.2290,1,0.2290,1,1,+5.000,+2.375,+3.520,-0.01152,-15.373,-0.00003,+0.00,+0.00000,0,+0.00000,+0.00000,0.01125,+6.245,0,33.2,33.2
7.633616,1,1,0.261899,0.261899,0.2490,+0.01290,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.18099,-0.15123,+0.14880,+0.65474,0.38339,1.0000,0,0,1,0,0.0000,-0.02833,+0.00000,1.0000,+0.000,+10.370,0.1840,1,0.1840,1,1,+5.000,+1.908,+2.828,-0.00998,-15.627,+0.00007,+0.00,+0.00000,1,-0.14423,+0.00000,0.01975,+5.240,0,33.2,33.2
7.693347,1,1,0.261899,0.261899,0.2490,+0.01290,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.18099,-0.15808,+0.11458,+0.65474,0.38339,1.0000,0,0,1,0,0.0000,-0.06574,+0.00000,1.0000,+0.000,+10.370,0.1417,1,0.1417,1,1,+5.000,+1.469,+2.178,-0.00729,-15.752,+0.00003,+0.00,+0.00000,1,-0.19103,+0.00000,0.02161,+3.967,0,33.2,33.2
7.758969,1,1,0.261899,0.261899,0.2490,+0.01290,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.18099,-0.16374,+0.08627,+0.65474,0.38339,1.0000,0,0,1,0,0.0000,-0.11106,+0.00000,1.0000,+0.000,+10.370,0.1067,1,0.1067,1,1,+5.000,+1.106,+1.640,-0.00554,-15.796,-0.00001,+0.00,+0.00000,1,-0.24918,+0.00000,0.01746,+3.012,0,33.2,33.2
7.809533,1,1,0.292238,0.340000,0.2490,+0.10000,1,1,0.0260,1,1,+0.94382,+0.13800,0.29799,204.84,+0.04600,-0.12142,-0.83705,+0.55046,0.36615,1.0000,1,0,0,0,0.0000,-0.11106,+0.00000,1.0000,+0.000,-2.635,0.0852,1,0.0852,1,1,+5.000,-0.224,+0.201,-0.00926,-15.810,+0.00000,+0.00,+0.00000,1,-0.24959,+0.00000,0.01157,+2.398,0,33.2,33.2
7.854363,1,1,0.319136,0.340000,0.2490,+0.10000,1,1,0.0260,1,1,-0.11953,+0.60990,0.04444,289.78,+0.04600,-0.09076,-0.68378,+0.55046,0.36615,1.0000,0,1,0,0,0.0000,-0.11106,+0.00000,1.0000,+0.000,-2.635,0.0696,1,0.0696,1,1,+5.000,-0.183,+0.165,-0.00718,-15.837,+0.00002,+0.00,+0.00000,1,-0.17838,+0.00000,0.01171,+1.871,0,33.2,33.2
7.880472,1,1,0.334801,0.340000,0.2490,+0.10000,1,1,0.0260,1,1,-0.13526,+0.61002,0.05329,289.80,+0.04600,-0.07497,-0.60483,+0.55046,0.36615,1.0000,0,1,1,0,0.0000,-0.12398,+0.00000,1.0000,+0.000,-2.635,0.0615,1,0.0615,1,1,+5.000,-0.162,+0.146,-0.00666,-15.840,-0.00004,+0.00,+0.00000,1,-0.22289,+0.00000,0.02931,+1.751,0,33.2,33.2
7.902935,1,1,0.334425,0.334425,0.2490,+0.08543,1,1,0.0260,1,1,-0.13552,+0.58494,0.05666,285.29,+0.02767,-0.06461,-0.46137,+0.55394,0.33490,1.0000,1,0,1,0,0.0000,-0.14160,+0.00000,1.0000,+0.000,-1.585,0.0553,1,0.0553,1,1,+5.000,-0.088,+0.189,-0.00576,-15.839,-0.00001,+0.00,+0.00000,1,-0.29852,+0.00000,0.03441,+1.605,0,33.2,33.2
7.929716,1,1,0.318357,0.309250,0.2490,+0.06025,1,1,0.0260,1,1,-0.13552,+0.58494,0.05666,285.29,+0.00840,-0.05599,-0.32191,+0.55760,0.30204,1.0000,1,0,1,0,0.0000,-0.16013,+0.00000,1.0000,+0.000,-0.481,0.0488,1,0.0488,1,1,+5.000,-0.023,+0.220,-0.00513,-15.838,-0.00001,+0.00,+0.00000,1,-0.29852,+0.00000,0.03441,+1.472,0,33.2,33.2
7.955104,1,1,0.309250,0.309250,0.2490,+0.06025,1,1,0.0260,1,1,-0.13157,+0.57858,0.05472,284.14,+0.00840,-0.04873,-0.28565,+0.55760,0.30204,1.0000,0,1,1,0,0.0000,-0.16096,-0.01209,1.0000,+0.000,-0.481,0.0433,1,0.0433,1,1,+5.000,-0.021,+0.196,-0.00486,-15.837,-0.00000,+0.00,+0.00000,1,-0.16749,-0.10730,0.03600,+1.372,0,33.2,33.2
7.986029,1,1,0.290695,0.288070,0.2490,+0.03907,1,1,0.0260,1,1,-0.13329,+0.56459,0.05747,281.63,-0.01058,-0.04362,-0.16522,+0.55854,0.26929,1.0000,1,0,1,0,0.0000,-0.16263,-0.00481,1.0000,+0.000,+0.606,0.0375,1,0.0375,1,1,+5.000,+0.023,+0.210,-0.00439,-15.836,-0.00001,+0.00,+0.00000,1,-0.17341,+0.04227,0.03934,+1.274,0,33.2,33.2
8.014306,1,1,0.273729,0.270298,0.2490,+0.02130,1,1,0.0260,1,1,-0.12803,+0.57052,0.05583,282.69,-0.02513,-0.04133,-0.08102,+0.56002,0.24285,1.0000,1,0,1,0,0.0000,-0.16434,-0.00462,1.0000,+0.000,+1.440,0.1567,0,0.1567,1,1,+5.000,+0.226,+1.009,-0.00041,-15.836,-0.00000,+0.00,+0.00000,1,-0.17647,-0.00329,0.03126,+1.156,0,33.2,33.2
8.039937,2,2,0.258350,0.256807,0.2490,+0.00781,1,2,0.0260,1,1,-0.12696,+0.56622,0.05528,281.92,-0.03670,-0.04081,-0.02055,+0.56072,0.22154,1.0000,1,0,1,0,0.0000,-0.16622,-0.00514,1.0000,+0.000,+2.102,0.2525,0,0.2525,1,2,+0.000,+0.531,+0.531,-0.00215,-15.835,-0.00000,+0.00,+0.00000,1,-0.18085,-0.00919,0.02935,+1.074,0,33.2,33.2
