t,seg,active_gate,thrust,gate_found,v_err,size_frac,cy,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
10.3876,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.187,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.417,1,214.9,0.0
10.3957,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.187,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.417,1,214.9,0.0
10.4001,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.199,-0.08189,-17.80,-0.01101,0,+0.00000,+0.00000,0.00613,+7.377,1,214.9,0.0
10.4047,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.189,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.408,1,214.9,0.0
10.4094,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.189,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.408,1,214.9,0.0
10.4135,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.189,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.408,1,214.9,0.0
10.4180,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.194,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.394,1,214.9,0.0
10.4223,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.188,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.411,1,214.9,0.0
10.4267,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.188,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.411,1,214.9,0.0
10.4311,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.185,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.420,1,214.9,0.0
10.4354,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.185,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.420,1,214.9,0.0
10.4399,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.189,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.409,1,214.9,0.0
10.4444,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.189,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.409,1,214.9,0.0
10.4489,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.187,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.413,1,214.9,0.0
10.4532,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.187,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.413,1,214.9,0.0
10.4593,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.184,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.422,1,214.9,0.0
10.4639,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.184,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.422,1,214.9,0.0
10.4687,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.186,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.417,1,214.9,0.0
10.4731,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.183,-0.08189,-17.80,-0.01108,0,+0.00000,+0.00000,0.00613,+7.426,1,214.9,0.0
10.4777,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.183,-0.08189,-17.80,-0.01108,0,+0.00000,+0.00000,0.00613,+7.426,1,214.9,0.0
10.4833,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.182,-0.08189,-17.80,-0.01108,0,+0.00000,+0.00000,0.00613,+7.428,1,214.9,0.0
10.4878,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.182,-0.08189,-17.80,-0.01108,0,+0.00000,+0.00000,0.00613,+7.428,1,214.9,0.0
10.4923,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.190,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.400,1,214.9,0.0
10.4969,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.190,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.400,1,214.9,0.0
10.5010,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.185,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.417,1,214.9,0.0
10.5052,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.185,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.417,1,214.9,0.0
10.5097,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.182,-0.08189,-17.80,-0.01108,0,+0.00000,+0.00000,0.00613,+7.425,1,214.9,0.0
10.5140,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.182,-0.08189,-17.80,-0.01108,0,+0.00000,+0.00000,0.00613,+7.425,1,214.9,0.0
10.5191,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.182,-0.08189,-17.80,-0.01108,0,+0.00000,+0.00000,0.00613,+7.426,1,214.9,0.0
10.5240,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.182,-0.08189,-17.80,-0.01108,0,+0.00000,+0.00000,0.00613,+7.426,1,214.9,0.0
10.5284,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.186,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.414,1,214.9,0.0
10.5329,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.186,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.414,1,214.9,0.0
10.5376,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.179,-0.08189,-17.80,-0.01109,0,+0.00000,+0.00000,0.00613,+7.434,1,214.9,0.0
10.5422,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.179,-0.08189,-17.80,-0.01109,0,+0.00000,+0.00000,0.00613,+7.434,1,214.9,0.0
10.5496,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.179,-0.08189,-17.80,-0.01109,0,+0.00000,+0.00000,0.00613,+7.434,1,214.9,0.0
10.5541,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.184,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.418,1,214.9,0.0
10.5586,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.184,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.418,1,214.9,0.0
10.5630,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.179,-0.08189,-17.80,-0.01110,0,+0.00000,+0.00000,0.00613,+7.435,1,214.9,0.0
10.5676,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.179,-0.08189,-17.80,-0.01110,0,+0.00000,+0.00000,0.00613,+7.435,1,214.9,0.0
10.5721,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.181,-0.08189,-17.80,-0.01109,0,+0.00000,+0.00000,0.00613,+7.427,1,214.9,0.0
10.5765,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.181,-0.08189,-17.80,-0.01109,0,+0.00000,+0.00000,0.00613,+7.427,1,214.9,0.0
10.5817,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.180,-0.08189,-17.80,-0.01109,0,+0.00000,+0.00000,0.00613,+7.431,1,214.9,0.0
10.5860,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.174,-0.08189,-17.80,-0.01112,0,+0.00000,+0.00000,0.00613,+7.450,1,214.9,0.0
10.5903,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.174,-0.08189,-17.80,-0.01112,0,+0.00000,+0.00000,0.00613,+7.450,1,214.9,0.0
10.5948,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.169,-0.08189,-17.80,-0.01114,0,+0.00000,+0.00000,0.00613,+7.465,1,214.9,0.0
10.5992,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.169,-0.08189,-17.80,-0.01114,0,+0.00000,+0.00000,0.00613,+7.465,1,214.9,0.0
10.6038,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.167,-0.08189,-17.80,-0.01115,0,+0.00000,+0.00000,0.00613,+7.471,1,214.9,0.0
10.6086,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.167,-0.08189,-17.80,-0.01115,0,+0.00000,+0.00000,0.00613,+7.471,1,214.9,0.0
10.6138,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.169,-0.08189,-17.80,-0.01114,0,+0.00000,+0.00000,0.00613,+7.464,1,214.9,0.0
10.6182,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.167,-0.08189,-17.80,-0.01115,0,+0.00000,+0.00000,0.00613,+7.471,1,214.9,0.0
10.6224,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.167,-0.08189,-17.80,-0.01115,0,+0.00000,+0.00000,0.00613,+7.471,1,214.9,0.0
10.6271,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.170,-0.08189,-17.80,-0.01114,0,+0.00000,+0.00000,0.00613,+7.461,1,214.9,0.0
10.6317,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.170,-0.08189,-17.80,-0.01114,0,+0.00000,+0.00000,0.00613,+7.461,1,214.9,0.0
10.6362,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.171,-0.08189,-17.80,-0.01113,0,+0.00000,+0.00000,0.00613,+7.457,1,214.9,0.0
10.6408,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.171,-0.08189,-17.80,-0.01113,0,+0.00000,+0.00000,0.00613,+7.457,1,214.9,0.0
10.6451,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.167,-0.08189,-17.80,-0.01115,0,+0.00000,+0.00000,0.00613,+7.470,1,214.9,0.0
10.6497,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.167,-0.08189,-17.80,-0.01115,0,+0.00000,+0.00000,0.00613,+7.470,1,214.9,0.0
10.6542,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.170,-0.08189,-17.80,-0.01114,0,+0.00000,+0.00000,0.00613,+7.459,1,214.9,0.0
10.6697,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.170,-0.08189,-17.80,-0.01114,0,+0.00000,+0.00000,0.00613,+7.459,1,214.9,0.0
10.6763,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.327,1,214.9,0.0
10.6812,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.211,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.323,1,214.9,0.0
10.6859,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.211,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.323,1,214.9,0.0
10.6905,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.328,1,214.9,0.0
10.6951,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.328,1,214.9,0.0
10.6997,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.207,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.338,1,214.9,0.0
10.7041,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.207,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.338,1,214.9,0.0
10.7086,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.212,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.322,1,214.9,0.0
10.7133,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.212,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.322,1,214.9,0.0
10.7177,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.215,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.311,1,214.9,0.0
10.7228,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.215,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.311,1,214.9,0.0
10.7274,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.216,-0.08189,-17.80,-0.01093,0,+0.00000,+0.00000,0.00613,+7.308,1,214.9,0.0
10.7317,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.216,-0.08189,-17.80,-0.01093,0,+0.00000,+0.00000,0.00613,+7.308,1,214.9,0.0
10.7365,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.211,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.324,1,214.9,0.0
10.7411,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.211,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.324,1,214.9,0.0
10.7455,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.212,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.320,1,214.9,0.0
10.7500,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.212,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.320,1,214.9,0.0
10.7547,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.212,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.320,1,214.9,0.0
10.7594,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.333,1,214.9,0.0
10.7639,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.333,1,214.9,0.0
10.7685,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.333,1,214.9,0.0
10.7732,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.213,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.317,1,214.9,0.0
10.7777,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.332,1,214.9,0.0
10.7820,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.332,1,214.9,0.0
10.7867,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.328,1,214.9,0.0
10.7911,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.328,1,214.9,0.0
10.7957,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.334,1,214.9,0.0
10.8002,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.334,1,214.9,0.0
10.8045,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.332,1,214.9,0.0
10.8088,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.332,1,214.9,0.0
10.8136,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.207,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.338,1,214.9,0.0
10.8180,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.207,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.338,1,214.9,0.0
10.8223,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.204,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.347,1,214.9,0.0
10.8265,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.204,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.347,1,214.9,0.0
10.8312,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.205,-0.08189,-17.80,-0.01098,0,+0.00000,+0.00000,0.00613,+7.344,1,214.9,0.0
10.8358,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.205,-0.08189,-17.80,-0.01098,0,+0.00000,+0.00000,0.00613,+7.344,1,214.9,0.0
10.8407,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.202,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.354,1,214.9,0.0
10.8454,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.202,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.354,1,214.9,0.0
10.8501,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.205,-0.08189,-17.80,-0.01098,0,+0.00000,+0.00000,0.00613,+7.343,1,214.9,0.0
10.8552,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.202,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.352,1,214.9,0.0
10.8598,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.202,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.352,1,214.9,0.0
10.8648,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.197,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.368,1,214.9,0.0
10.8700,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.197,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.368,1,214.9,0.0
10.8747,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.199,-0.08189,-17.80,-0.01101,0,+0.00000,+0.00000,0.00613,+7.363,1,214.9,0.0
10.8796,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.194,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.377,1,214.9,0.0
10.8841,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.194,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.377,1,214.9,0.0
10.8888,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.384,1,214.9,0.0
10.8932,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.384,1,214.9,0.0
10.8975,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.373,1,214.9,0.0
10.9020,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.373,1,214.9,0.0
10.9067,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.373,1,214.9,0.0
10.9114,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.202,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.353,1,214.9,0.0
10.9163,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.197,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.368,1,214.9,0.0
10.9209,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.197,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.368,1,214.9,0.0
10.9253,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.383,1,214.9,0.0
10.9299,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.383,1,214.9,0.0
10.9341,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.374,1,214.9,0.0
10.9387,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.374,1,214.9,0.0
10.9432,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.197,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.367,1,214.9,0.0
10.9477,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.197,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.367,1,214.9,0.0
10.9537,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.197,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.367,1,214.9,0.0
10.9596,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.213,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.314,1,214.9,0.0
10.9646,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.211,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.321,1,214.9,0.0
10.9692,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.211,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.321,1,214.9,0.0
10.9737,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.211,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.322,1,214.9,0.0
10.9781,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.211,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.322,1,214.9,0.0
10.9825,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.313,1,214.9,0.0
10.9873,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.313,1,214.9,0.0
10.9923,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.333,1,214.9,0.0
10.9968,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.333,1,214.9,0.0
11.0018,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.330,1,214.9,0.0
11.0066,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.203,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.347,1,214.9,0.0
11.0110,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.203,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.347,1,214.9,0.0
11.0155,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.201,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.354,1,214.9,0.0
11.0200,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.201,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.354,1,214.9,0.0
11.0245,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.203,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.349,1,214.9,0.0
11.0287,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.203,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.349,1,214.9,0.0
11.0334,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.196,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.371,1,214.9,0.0
11.0381,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.196,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.371,1,214.9,0.0
11.0426,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.198,-0.08189,-17.80,-0.01101,0,+0.00000,+0.00000,0.00613,+7.362,1,214.9,0.0
11.0474,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.198,-0.08189,-17.80,-0.01101,0,+0.00000,+0.00000,0.00613,+7.362,1,214.9,0.0
11.0532,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.200,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.358,1,214.9,0.0
11.0588,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.199,-0.08189,-17.80,-0.01101,0,+0.00000,+0.00000,0.00613,+7.359,1,214.9,0.0
11.0663,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.199,-0.08189,-17.80,-0.01101,0,+0.00000,+0.00000,0.00613,+7.359,1,214.9,0.0
11.0717,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.205,-0.08189,-17.80,-0.01098,0,+0.00000,+0.00000,0.00613,+7.339,1,214.9,0.0
11.0769,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.384,1,214.9,0.0
11.0818,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.384,1,214.9,0.0
11.0869,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.196,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.368,1,214.9,0.0
11.0918,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.187,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.399,1,214.9,0.0
11.0962,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.187,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.399,1,214.9,0.0
11.1011,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.189,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.393,1,214.9,0.0
11.1056,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.189,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.393,1,214.9,0.0
11.1107,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.191,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.386,1,214.9,0.0
11.1154,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.185,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.404,1,214.9,0.0
11.1200,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.185,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.404,1,214.9,0.0
11.1244,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.185,-0.08189,-17.80,-0.01107,0,+0.00000,+0.00000,0.00613,+7.404,1,214.9,0.0
11.1293,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.194,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.376,1,214.9,0.0
11.1342,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.382,1,214.9,0.0
11.1389,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.382,1,214.9,0.0
11.1433,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.193,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.380,1,214.9,0.0
