t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,u_tube_f,curv_f,rail_k,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
28.448268,5,1,0.249021,0.249021,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.452984,5,1,0.249021,0.249021,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.457824,5,1,0.249021,0.249021,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.462395,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.679,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.467420,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.679,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.472118,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.679,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.476986,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.481762,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.486097,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.679,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.490578,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.679,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.495122,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.679,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.499645,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.679,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.504076,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.508613,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.513269,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00004,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.517791,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.522490,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.526880,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.532044,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.536634,5,1,0.249020,0.249020,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.540887,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.545234,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.550393,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.554695,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.559065,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.563398,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.567614,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.572500,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.576830,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.581538,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.586751,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.679,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.446,0,188.3,0.0
28.591264,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.679,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.446,0,188.3,0.0
28.596245,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.600727,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.605971,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.610519,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.615093,5,1,0.249019,0.249019,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.447,0,188.3,0.0
28.619647,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.624587,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.628957,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.633702,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.638218,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.643558,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.648120,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.652679,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.657236,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.661862,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.666293,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.670906,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.675476,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.679965,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00003,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.684295,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.680,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.688750,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.693212,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.697973,5,1,0.249018,0.249018,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.702333,5,1,0.249017,0.249017,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.707015,5,1,0.249017,0.249017,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.711527,5,1,0.249017,0.249017,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.716143,5,1,0.249017,0.249017,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.720723,5,1,0.249017,0.249017,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.725414,5,1,0.249017,0.249017,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.730026,5,1,0.249017,0.249017,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
28.735522,5,1,0.249017,0.249017,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.448,0,188.3,0.0
28.740453,5,1,0.249017,0.249017,0.2490,+0.00002,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00002,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.681,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.449,0,188.3,0.0
