t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
7.625569,1,1,0.340000,0.340000,0.2400,+0.10000,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.16356,+0.47106,0.41296,1.0000,0,0,1,1,+5.000,+9.371,+14.371,+0.02189,-14.470,+0.00042,0.00,+0.00000,1,-0.22653,+0.00000,0.00962,+9.003,0,31.9,31.9
7.684340,1,1,0.340000,0.340000,0.2400,+0.10000,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.16356,+0.47106,0.41296,1.0000,0,0,1,1,+5.000,+9.371,+14.371,+0.01712,-14.517,+0.00007,0.00,+0.00000,1,-0.29745,+0.00000,0.02074,+10.141,0,31.9,31.9
7.740569,1,1,0.340000,0.340000,0.2400,+0.10000,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.16356,+0.47106,0.41296,1.0000,0,0,1,1,+5.000,+9.371,+14.371,+0.01394,-14.553,-0.00004,0.00,+0.00000,0,+0.00000,+0.00000,0.06811,+10.940,0,31.9,31.9
7.816267,1,1,0.340000,0.340000,0.2400,+0.10000,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.16356,+0.47106,0.41296,1.0000,0,0,1,1,+5.000,+9.371,+14.371,-0.00160,-24.299,-9.70316,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+13.538,0,31.9,31.9
7.914704,1,1,0.337868,0.337868,0.2400,+0.09787,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.14887,+0.42875,0.37587,0.9102,0,0,1,1,+5.000,+8.530,+13.530,-0.00743,-25.577,-0.23971,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+14.967,0,31.9,31.9
8.014097,1,1,0.320225,0.320225,0.2400,+0.08022,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.12203,+0.35146,0.30811,0.7461,0,0,1,1,+5.000,+6.992,+11.992,-0.01539,-25.920,-0.05978,0.00,+0.00000,0,+0.00000,+0.00000,0.00086,+15.483,0,31.9,31.9
8.103173,1,1,0.307133,0.307133,0.2400,+0.06713,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.10212,+0.29411,0.25783,0.6243,0,0,1,1,+5.000,+5.851,+10.851,-0.01932,-26.161,-0.03909,0.00,+0.00000,0,+0.00000,+0.00000,0.00737,+15.324,0,31.9,31.9
8.187459,1,1,0.296719,0.296719,0.2400,+0.05672,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.08628,+0.24848,0.21783,0.5275,0,0,1,1,+5.000,+4.943,+9.943,-0.02016,-26.253,-0.02686,0.00,+0.00000,0,+0.00000,+0.00000,0.00939,+14.703,0,14.4,14.4
8.267224,1,1,0.288355,0.288355,0.2400,+0.04836,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.07356,+0.21184,0.18571,0.4497,0,0,1,1,+5.000,+4.214,+9.214,-0.01573,-25.074,-0.01845,0.00,+0.00000,1,-0.11703,+0.00000,0.04250,+13.011,0,14.4,14.4
8.338703,2,1,0.281914,0.281914,0.2400,+0.04191,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.06376,+0.18362,0.16097,0.3898,0,0,1,1,+5.000,+3.653,+8.653,-0.00366,-20.873,-0.01359,0.00,+0.00000,1,-0.09509,+0.00000,0.06177,+9.700,0,14.4,14.4
8.412382,2,1,0.276171,0.276171,0.2400,+0.03617,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.05502,+0.15846,0.13892,0.3364,0,0,1,1,+5.000,+3.153,+8.153,+0.00484,-17.479,-0.00998,0.00,+0.00000,1,-0.05698,+0.00000,0.05741,+7.203,0,14.4,14.4
8.481091,2,1,0.271527,0.271527,0.2400,+0.03153,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.04796,+0.13812,0.12108,0.2932,0,0,1,1,+5.000,+2.748,+7.748,+0.01024,-14.710,-0.00731,0.00,+0.00000,1,-0.03628,+0.33690,0.03632,+5.432,0,14.4,14.4
8.542825,2,1,0.267865,0.267865,0.2400,+0.02787,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.04239,+0.12207,0.10702,0.2591,0,0,1,1,+5.000,+2.429,+7.429,+0.01242,-12.666,-0.00556,0.00,+0.00000,1,-0.01324,+0.33486,0.02181,+4.522,0,14.4,14.4
8.603205,2,1,0.264695,0.264695,0.2400,+0.02470,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.03757,+0.10819,0.09484,0.2297,0,0,1,1,+5.000,+2.152,+7.152,+0.01300,-10.909,-0.00426,0.00,+0.00000,1,+0.01167,+0.33253,0.02222,+4.060,0,14.4,14.4
8.658111,2,1,0.262127,0.262127,0.2400,+0.02213,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.03366,+0.09694,0.08498,0.2058,0,0,1,1,+5.000,+1.928,+6.928,+0.01371,-9.416,-0.00339,0.00,+0.00000,1,+0.02159,+0.35056,0.02271,+3.654,0,14.4,14.4
8.713245,2,1,0.259817,0.259817,0.2400,+0.01982,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.03014,+0.08682,0.07611,0.1843,0,0,1,1,+5.000,+1.727,+6.727,+0.01387,-8.300,-0.00258,0.00,+0.00000,1,+0.04070,+0.37956,0.02336,+3.409,0,14.4,14.4
8.766348,2,1,0.257820,0.257820,0.2400,+0.01782,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.02711,+0.07807,0.06844,0.1657,0,0,1,1,+5.000,+1.553,+6.553,+0.01378,-7.307,-0.00208,0.00,+0.00000,1,+0.06095,+0.37801,0.02251,+3.247,0,14.4,14.4
8.815408,2,1,0.256155,0.256155,0.2400,+0.01615,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.02457,+0.07077,0.06204,0.1502,0,0,1,1,+5.000,+1.408,+6.408,+0.01387,-6.429,-0.00164,0.00,+0.00000,1,+0.07158,+0.39272,0.02187,+3.079,0,14.4,14.4
8.863659,2,1,0.254669,0.254669,0.2400,+0.01467,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.02231,+0.06426,0.05634,0.1364,0,0,1,1,+5.000,+1.278,+6.278,+0.01378,-5.774,-0.00137,0.00,+0.00000,1,+0.09125,+0.41504,0.02033,+2.972,0,14.4,14.4
8.910909,2,1,0.253346,0.253346,0.2400,+0.01335,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.02030,+0.05847,0.05126,0.1241,0,0,1,1,+5.000,+1.163,+6.163,+0.01415,-5.077,-0.00108,0.00,+0.00000,1,+0.11036,+0.42844,0.01977,+2.770,0,14.4,14.4
8.959977,2,1,0.252098,0.252098,0.2400,+0.01210,1,1,0,+0.00000,+0.00000,0.00000,0.00,-0.01840,+0.05300,0.04646,0.1125,0,0,1,1,+5.000,+1.054,+6.054,+0.01513,-4.466,-0.00086,0.00,+0.00000,1,+0.12524,+0.45451,0.01944,+2.437,0,14.4,14.4
9.004614,2,1,0.276076,0.276076,0.2400,+0.03608,1,1,1,+0.53422,-0.07559,0.58423,166.39,+0.08243,+0.02954,0.14459,1.0000,1,0,1,1,+5.000,-4.723,+0.277,-0.00939,-4.002,-0.00071,0.00,+0.00000,1,+0.21856,+0.46284,0.01836,+2.274,0,14.4,14.4
9.104470,2,1,0.295307,0.295307,0.2400,+0.05531,1,1,1,+0.54662,-0.06963,0.56876,167.47,+0.23701,-0.00349,0.28584,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.03522,-3.126,-0.00048,0.00,+0.00000,1,+0.27751,+0.46177,0.01752,+1.906,0,14.4,14.4
9.195651,2,1,0.289343,0.289343,0.2400,+0.04934,1,1,1,+0.64435,-0.03854,0.49892,173.06,+0.36457,-0.01446,0.35257,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.02676,-2.374,-0.00031,0.00,+0.00000,1,+0.31885,+0.60024,0.01219,+0.300,0,15.9,15.9
9.273804,2,1,0.286504,0.286504,0.2400,+0.04650,1,1,1,+0.67638,-0.04934,0.47206,171.12,+0.45218,-0.02426,0.38614,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.01667,-2.058,-0.00022,0.00,+0.00000,1,+0.57399,+0.37025,0.01410,-1.815,0,15.9,15.9
9.344102,2,1,0.285076,0.285076,0.2400,+0.04508,1,1,1,+0.69319,-0.05849,0.45718,169.47,+0.51486,-0.03316,0.40462,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.01121,-1.830,-0.00017,0.00,+0.00000,1,+0.67103,+0.28483,0.01408,-3.149,0,15.9,15.9
9.412202,2,1,0.284393,0.284393,0.2400,+0.04439,1,1,1,+0.74258,-0.06710,0.41929,167.92,+0.57270,-0.04178,0.40834,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.00792,-1.470,-0.00012,0.00,+0.00000,1,+0.50718,+0.00000,0.01506,-4.009,0,15.9,15.9
9.475178,2,1,0.281719,0.281719,0.2400,+0.04172,1,1,1,+0.77869,-0.06568,0.39229,168.18,+0.62203,-0.04751,0.40450,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.00587,-1.169,-0.00009,0.00,+0.00000,1,+0.49469,+0.00000,0.01611,-4.536,0,15.9,15.9
9.536652,2,1,0.276771,0.276771,0.2400,+0.03677,1,1,1,+0.81557,-0.05922,0.36477,169.34,+0.66753,-0.05026,0.39516,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.00452,-0.913,-0.00007,0.00,+0.00000,1,+0.52194,+0.00000,0.01748,-4.878,0,15.9,15.9
9.587871,2,1,0.271277,0.271277,0.2400,+0.03128,1,1,1,+0.83456,-0.05180,0.35150,170.68,+0.70159,-0.05058,0.38626,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.00361,-0.725,-0.00006,0.00,+0.00000,1,+0.53742,+0.00000,0.01721,-5.108,0,15.9,15.9
9.642809,2,1,0.264356,0.264356,0.2400,+0.02436,1,1,1,+0.87867,-0.04275,0.32289,172.31,+0.73975,-0.04889,0.37260,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.00248,-0.576,-0.00004,0.00,+0.00000,1,+0.56474,+0.00000,0.01691,-5.382,0,15.9,15.9
9.692435,2,1,0.259928,0.259928,0.2400,+0.01993,1,1,1,+0.89492,-0.04395,0.31027,172.09,+0.77060,-0.04791,0.36021,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.00126,-0.455,-0.00004,0.00,+0.00000,1,+0.57188,+0.00000,0.01634,-5.669,0,15.9,15.9
9.736573,2,1,0.256968,0.256968,0.2400,+0.01697,1,1,1,+0.91243,-0.04444,0.28257,172.00,+0.79624,-0.04728,0.34617,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.00065,-0.355,-0.00003,0.00,+0.00000,1,+0.58368,+0.00000,0.01533,-5.824,0,15.9,15.9
9.782890,2,1,0.256669,0.256669,0.2400,+0.01667,1,1,1,+0.93778,-0.05393,0.22676,170.29,+0.82285,-0.04853,0.32372,1.0000,1,0,1,1,+5.000,-11.000,-6.000,-0.00014,-0.264,-0.00002,0.00,+0.00000,1,+0.61635,+0.00000,0.01405,-5.951,0,15.9,15.9
9.824338,2,1,0.262626,0.262626,0.2400,+0.02263,1,1,1,+0.95330,-0.08500,0.19116,164.70,+0.84525,-0.05479,0.30096,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00032,-0.201,-0.00002,0.00,+0.00000,1,+0.64261,+0.00000,0.01295,-6.063,0,15.9,15.9
9.858664,2,1,0.271213,0.271213,0.2400,+0.03121,1,1,1,+0.96481,-0.11387,0.16207,159.50,+0.86276,-0.06344,0.28062,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00047,-0.134,-0.00002,0.00,+0.00000,1,+0.67297,+0.00000,0.01179,-6.103,0,15.9,15.9
9.891906,2,1,0.291158,0.298967,0.2400,+0.05897,1,1,1,+0.97651,-0.23863,0.10556,137.05,+0.87897,-0.08841,0.25567,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00067,-0.078,-0.00002,0.00,+0.00000,1,+0.70818,+0.00000,0.01053,-6.154,0,15.9,15.9
9.920850,2,1,0.308524,0.334047,0.2400,+0.09405,1,1,1,+0.98479,-0.34584,0.06261,117.75,+0.89235,-0.12096,0.23126,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00072,-0.024,-0.00001,0.00,+0.00000,1,+0.73637,+0.00000,0.00990,-6.168,0,15.9,15.9
9.949408,2,1,0.325659,0.334047,0.2400,+0.09405,1,1,1,+0.00104,+0.98148,0.02722,356.67,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00060,+0.017,-0.00001,0.00,+0.00000,1,+0.75070,+0.00000,0.00896,-6.143,0,15.9,15.9
9.973954,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.00781,+0.98148,0.02722,356.67,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00075,+0.022,-0.00001,0.00,+0.00000,1,+0.75894,+0.00000,0.00861,-6.177,0,15.9,15.9
10.002039,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.01108,+0.98131,0.02606,356.64,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00073,+0.031,-0.00001,0.00,+0.00000,1,+0.77572,+0.00000,0.00803,-6.172,0,15.9,15.9
10.028258,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.01815,+0.98254,0.02546,356.86,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00069,+0.031,-0.00001,0.00,+0.00000,1,+0.78531,+0.00000,0.00793,-6.163,0,15.9,15.9
10.055782,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.01815,+0.98254,0.02546,356.86,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00064,+0.031,-0.00001,0.00,+0.00000,1,+0.78531,+0.00000,0.00793,-6.153,0,15.9,15.9
10.081546,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.02237,+0.98304,0.02422,356.95,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00060,+0.031,-0.00001,0.00,+0.00000,1,+0.79400,+0.00000,0.00722,-6.143,0,15.9,15.9
10.109217,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.02368,+0.98304,0.02422,356.95,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00056,+0.031,-0.00001,0.00,+0.00000,1,+0.81095,+0.00000,0.00714,-6.134,0,15.9,15.9
10.136102,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.02847,+0.98272,0.02357,356.89,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00052,+0.031,-0.00001,0.00,+0.00000,1,+0.82122,+0.00000,0.00646,-6.125,0,15.9,15.9
10.164308,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.02847,+0.98272,0.02357,356.89,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00048,+0.031,-0.00000,0.00,+0.00000,1,+0.82122,+0.00000,0.00646,-6.116,0,15.9,15.9
10.191324,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.03393,+0.98333,0.02079,357.00,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00044,+0.031,-0.00000,0.00,+0.00000,1,+0.84404,+0.00000,0.00611,-6.106,0,15.9,15.9
10.215791,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,1,+0.03594,+0.98426,0.01925,357.17,+0.89235,-0.12096,0.23126,1.0000,0,1,1,1,+5.000,-11.000,-6.000,+0.00042,+0.031,-0.00000,0.00,+0.00000,1,+0.85617,+0.00000,0.00580,-6.101,0,24.5,24.5
10.238941,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.89235,-0.12096,0.23126,1.0000,0,0,1,1,+5.000,-11.000,-6.000,+0.00039,+0.031,-0.00000,0.00,+0.00000,1,+0.87256,+0.00000,0.00554,-6.094,0,24.5,24.5
10.267575,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.89235,-0.12096,0.23126,1.0000,0,0,1,1,+5.000,-11.000,-6.000,+0.00036,+0.031,-0.00000,0.00,+0.00000,1,+0.88950,+0.00000,0.00537,-6.087,0,24.5,24.5
10.292617,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.89235,-0.12096,0.23126,1.0000,0,0,1,1,+5.000,-11.000,-6.000,+0.00033,+0.031,-0.00000,0.00,+0.00000,1,+0.91205,+0.00000,0.00512,-6.080,0,24.5,24.5
10.319132,2,1,0.334047,0.334047,0.2400,+0.09405,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.89235,-0.12096,0.23126,1.0000,0,0,1,1,+5.000,-11.000,-6.000,+0.00031,+0.031,-0.00000,0.00,+0.00000,1,+0.91205,+0.00000,0.00512,-6.075,0,24.5,24.5
10.344778,2,1,0.329652,0.329652,0.2400,+0.08965,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.85065,-0.11531,0.22045,0.9533,0,0,1,1,+5.000,-11.000,-6.000,+0.00029,+0.031,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00488,-6.069,0,24.5,24.5
10.370842,2,1,0.325099,0.325099,0.2400,+0.08510,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.80745,-0.10945,0.20926,0.9049,0,0,1,1,+5.000,-11.000,-6.000,+0.00027,+0.031,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00539,-6.064,0,24.5,24.5
10.394127,2,1,0.321226,0.321226,0.2400,+0.08123,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.77071,-0.10447,0.19973,0.8637,0,0,1,1,+5.000,-11.000,-6.000,+0.00025,+0.031,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00605,-6.059,0,24.5,24.5
10.420243,2,1,0.317093,0.317093,0.2400,+0.07709,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.73148,-0.09915,0.18957,0.8197,0,0,1,1,+5.000,-11.000,-6.000,+0.00023,+0.031,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00605,-6.055,0,24.5,24.5
10.445918,2,1,0.313234,0.313234,0.2400,+0.07323,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.69487,-0.09419,0.18008,0.7787,0,0,1,1,+5.000,-11.000,-6.000,+0.00021,+0.031,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00652,-6.051,0,24.5,24.5
10.471508,2,1,0.309580,0.309580,0.2400,+0.06958,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.66020,-0.08949,0.17110,0.7398,0,0,1,1,+5.000,-11.000,-6.000,+0.00019,+0.031,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00731,-6.047,0,24.5,24.5
10.496365,2,1,0.306206,0.306206,0.2400,+0.06621,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.62818,-0.08515,0.16280,0.7040,0,0,1,1,+5.000,-11.000,-6.000,+0.00018,+0.030,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00672,-6.043,0,24.5,24.5
10.522416,2,1,0.302844,0.302844,0.2400,+0.06284,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.59629,-0.08083,0.15453,0.6682,0,0,1,1,+5.000,-11.000,-6.000,+0.00025,+0.041,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00672,-6.059,0,24.5,24.5
10.548849,2,1,0.299608,0.299608,0.2400,+0.05961,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.56559,-0.07666,0.14658,0.6338,0,0,1,1,+5.000,-11.000,-6.000,+0.00066,+0.076,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00623,-6.153,0,24.5,24.5
10.574403,2,1,0.296638,0.296638,0.2400,+0.05664,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.53741,-0.07284,0.13927,0.6022,0,0,1,1,+5.000,-11.000,-6.000,+0.00096,+0.101,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00540,-6.222,0,24.5,24.5
10.599921,2,1,0.293820,0.293820,0.2400,+0.05382,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.51067,-0.06922,0.13234,0.5723,0,0,1,1,+5.000,-11.000,-6.000,+0.00123,+0.126,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00472,-6.288,0,24.5,24.5
10.626156,2,1,0.291069,0.291069,0.2400,+0.05107,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.48456,-0.06568,0.12558,0.5430,0,0,1,1,+5.000,-11.000,-6.000,+0.00143,+0.152,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00472,-6.338,0,24.5,24.5
10.652310,2,1,0.288467,0.288467,0.2400,+0.04847,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.45987,-0.06233,0.11918,0.5153,0,0,1,1,+5.000,-11.000,-6.000,+0.00160,+0.179,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00423,-6.379,0,24.5,24.5
10.678591,2,1,0.285985,0.285985,0.2400,+0.04598,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.43632,-0.05914,0.11308,0.4890,0,0,1,1,+5.000,-11.000,-6.000,+0.00188,+0.199,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00345,-6.447,0,24.5,24.5
10.706583,2,1,0.283481,0.283481,0.2400,+0.04348,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.41257,-0.05592,0.10692,0.4623,0,0,1,1,+5.000,-11.000,-6.000,+0.00217,+0.218,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00232,-6.513,0,24.5,24.5
10.732724,2,1,0.281266,0.281266,0.2400,+0.04127,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.39155,-0.05307,0.10147,0.4388,0,0,1,1,+5.000,-11.000,-6.000,+0.00254,+0.231,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00128,-6.601,0,24.5,24.5
10.759340,2,1,0.279127,0.279127,0.2400,+0.03913,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.37125,-0.05032,0.09621,0.4160,0,0,1,1,+5.000,-11.000,-6.000,+0.00299,+0.239,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00128,-6.706,0,24.5,24.5
10.783457,2,1,0.277285,0.277285,0.2400,+0.03728,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.35377,-0.04795,0.09168,0.3964,0,0,1,1,+5.000,-11.000,-6.000,+0.00326,+0.255,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00043,-6.774,0,24.5,24.5
10.808032,2,1,0.275496,0.275496,0.2400,+0.03550,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.33680,-0.04565,0.08728,0.3774,0,0,1,1,+5.000,-11.000,-6.000,+0.00354,+0.269,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.841,0,24.5,24.5
10.832170,2,1,0.273823,0.273823,0.2400,+0.03382,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.32093,-0.04350,0.08317,0.3596,0,0,1,1,+5.000,-11.000,-6.000,+0.00369,+0.278,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.879,0,24.5,24.5
10.856964,2,1,0.272187,0.272187,0.2400,+0.03219,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.30540,-0.04140,0.07915,0.3422,0,0,1,1,+5.000,-11.000,-6.000,+0.00393,+0.291,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.937,0,24.5,24.5
10.881029,2,1,0.270675,0.270675,0.2400,+0.03067,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.29105,-0.03945,0.07543,0.3262,0,0,1,1,+5.000,-11.000,-6.000,+0.00418,+0.304,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.996,0,24.5,24.5
10.906193,2,1,0.269169,0.269169,0.2400,+0.02917,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.27677,-0.03752,0.07173,0.3102,0,0,1,1,+5.000,-11.000,-6.000,+0.00437,+0.318,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.042,0,24.5,24.5
10.930390,2,1,0.267791,0.267791,0.2400,+0.02779,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.26369,-0.03574,0.06834,0.2955,0,0,1,1,+5.000,-11.000,-6.000,+0.00456,+0.331,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.089,0,24.5,24.5
10.953627,2,1,0.266529,0.266529,0.2400,+0.02653,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.25172,-0.03412,0.06523,0.2821,0,0,1,1,+5.000,-11.000,-6.000,+0.00490,+0.335,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.168,0,24.5,24.5
10.975777,2,1,0.265379,0.265379,0.2400,+0.02538,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.24081,-0.03264,0.06241,0.2699,0,0,1,1,+5.000,-11.000,-6.000,+0.00506,+0.340,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.208,0,24.5,24.5
10.998063,2,1,0.264273,0.264273,0.2400,+0.02427,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.23031,-0.03122,0.05969,0.2581,0,0,1,1,+5.000,-11.000,-6.000,+0.00543,+0.341,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.297,0,24.5,24.5
11.022046,2,1,0.263136,0.263136,0.2400,+0.02314,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.21953,-0.02976,0.05689,0.2460,0,0,1,1,+5.000,-11.000,-6.000,+0.00561,+0.351,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.341,0,24.5,24.5
11.047518,2,1,0.261987,0.261987,0.2400,+0.02199,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.20862,-0.02828,0.05407,0.2338,0,0,1,1,+5.000,-11.000,-6.000,+0.00583,+0.350,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.394,0,24.5,24.5
11.071445,2,1,0.260960,0.260960,0.2400,+0.02096,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.19887,-0.02696,0.05154,0.2229,0,0,1,1,+5.000,-11.000,-6.000,+0.00598,+0.360,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.430,0,24.5,24.5
11.094627,2,1,0.260010,0.260010,0.2400,+0.02001,1,1,0,+0.00000,+0.00000,0.00000,0.00,+0.18986,-0.02574,0.04920,0.2128,0,0,1,1,+5.000,-10.878,-5.878,+0.00667,+0.367,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.469,0,24.5,24.5
