t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
11.554012,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.64937,+0.91579,0.06573,344.84,+0.55981,+0.75273,0.07391,1.0000,1,0,0,1,+5.000,+0.000,+5.000,+0.05000,-0.554,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00331,-7.960,0,33.3,33.3
11.583817,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.66381,+0.94370,0.05693,349.87,+0.57330,+0.77750,0.07171,1.0000,1,0,0,1,+5.000,+0.000,+5.000,+0.05000,-0.553,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00304,-7.126,0,33.3,33.3
11.611121,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.67617,+0.96844,0.04811,354.32,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.04525,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00288,-5.929,0,33.3,33.3
11.638706,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.15875,+0.90250,0.03514,342.45,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.04164,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00242,-5.102,0,33.3,33.3
11.665820,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16047,+0.91611,0.03514,344.90,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.03788,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00184,-4.214,0,33.3,33.3
11.692601,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16047,+0.91611,0.03514,344.90,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.03457,-0.549,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00184,-3.407,0,33.3,33.3
11.720553,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16594,+0.93333,0.03514,348.00,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.03180,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00087,-2.722,0,33.3,33.3
11.747416,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.02892,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,-2.042,0,33.3,33.3
11.772028,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.02630,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,-1.441,0,33.3,33.3
11.796408,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.02347,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,-0.793,0,33.3,33.3
11.821440,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.02048,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,-0.107,0,33.3,33.3
11.841224,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01858,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+0.329,0,33.3,33.3
11.845733,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01785,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+0.496,0,33.3,33.3
11.850270,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01785,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+0.496,0,33.3,33.3
11.854701,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01688,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+0.718,0,33.3,33.3
11.859167,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01688,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+0.718,0,33.3,33.3
11.864167,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01593,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+0.937,0,33.3,33.3
11.868933,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01593,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+0.937,0,33.3,33.3
11.873513,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01501,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+1.146,0,33.3,33.3
11.878034,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01416,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+1.342,0,33.3,33.3
11.882686,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01416,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+1.342,0,33.3,33.3
11.887221,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01416,-0.548,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+1.342,0,33.3,33.3
11.891755,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01307,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+1.591,0,33.3,33.3
11.896442,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01219,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+1.792,0,33.3,33.3
11.901192,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01219,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+1.792,0,33.3,33.3
11.905545,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01219,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+1.792,0,33.3,33.3
11.910138,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01111,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+2.040,0,33.3,33.3
11.914838,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01028,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+2.231,0,33.3,33.3
11.919101,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.01028,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+2.231,0,33.3,33.3
11.924306,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00922,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+2.473,0,33.3,33.3
11.929205,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00922,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+2.473,0,33.3,33.3
11.934970,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00845,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+2.651,0,33.3,33.3
11.939510,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00845,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+2.651,0,33.3,33.3
11.944366,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00745,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+2.880,0,33.3,33.3
11.949084,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00660,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+3.075,0,33.3,33.3
11.953465,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00660,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+3.075,0,33.3,33.3
11.957979,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00555,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+3.315,0,33.3,33.3
11.962179,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00555,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+3.315,0,33.3,33.3
11.966691,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00472,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+3.505,0,33.3,33.3
11.971211,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00472,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+3.505,0,33.3,33.3
11.975894,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00389,-0.549,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+3.696,0,33.3,33.3
11.980864,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57330,+0.77750,0.07171,1.0000,0,1,0,1,+5.000,+0.000,+5.000,+0.00301,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+3.897,0,33.3,33.3
11.985064,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.57187,+0.77556,0.07153,0.9975,0,1,0,1,+5.000,+0.000,+5.000,+0.00301,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+3.897,0,33.3,33.3
11.990155,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.56608,+0.76771,0.07081,0.9874,0,1,0,1,+5.000,+0.000,+5.000,+0.00207,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+4.111,0,33.3,33.3
11.994756,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.56089,+0.76067,0.07016,0.9784,0,1,0,1,+5.000,+0.000,+5.000,+0.00207,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+4.111,0,33.3,33.3
11.999885,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.55517,+0.75291,0.06944,0.9684,0,1,0,1,+5.000,+0.000,+5.000,+0.00207,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+4.111,0,33.3,33.3
12.004576,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.54998,+0.74588,0.06879,0.9593,0,1,0,1,+5.000,+0.000,+5.000,+0.00083,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+4.395,0,33.3,33.3
12.009199,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.54492,+0.73902,0.06816,0.9505,0,1,0,1,+5.000,+0.000,+5.000,+0.00034,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+4.509,0,33.3,33.3
12.013643,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.54010,+0.73248,0.06756,0.9421,0,1,0,1,+5.000,+0.000,+5.000,+0.00034,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+4.509,0,33.3,33.3
12.019768,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.53352,+0.72356,0.06673,0.9306,0,1,0,1,+5.000,+0.000,+5.000,-0.00063,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+4.732,0,33.3,33.3
12.029815,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.52291,+0.70916,0.06541,0.9121,0,1,0,1,+5.000,+0.000,+5.000,-0.00208,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+5.064,0,33.3,33.3
12.034122,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.51842,+0.70308,0.06485,0.9043,0,1,0,1,+5.000,+0.000,+5.000,-0.00208,-0.550,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+5.064,0,33.3,33.3
12.038692,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.51371,+0.69669,0.06426,0.8961,0,1,0,1,+5.000,+0.000,+5.000,-0.00302,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+5.279,0,33.3,33.3
12.042930,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.50937,+0.69080,0.06371,0.8885,0,1,0,1,+5.000,+0.000,+5.000,-0.00302,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+5.279,0,33.3,33.3
12.047489,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.50475,+0.68453,0.06314,0.8804,0,1,0,1,+5.000,+0.000,+5.000,-0.00402,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+5.507,0,33.3,33.3
12.052125,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.50009,+0.67822,0.06255,0.8723,0,1,0,1,+5.000,+0.000,+5.000,-0.00402,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+5.507,0,33.3,33.3
12.056726,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.49551,+0.67200,0.06198,0.8643,0,1,0,1,+5.000,+0.000,+5.000,-0.00479,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+5.684,0,33.3,33.3
12.061158,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.49114,+0.66607,0.06143,0.8567,0,1,0,1,+5.000,+0.000,+5.000,-0.00479,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+5.684,0,33.3,33.3
12.065497,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.48689,+0.66032,0.06090,0.8493,0,1,0,1,+5.000,+0.000,+5.000,-0.00584,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+5.925,0,33.3,33.3
12.071128,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.48144,+0.65292,0.06022,0.8398,0,1,0,1,+5.000,+0.000,+5.000,-0.00666,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+6.112,0,33.3,33.3
12.079668,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.47329,+0.64187,0.05920,0.8256,0,1,0,1,+5.000,+0.000,+5.000,-0.00666,-0.551,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+6.112,0,33.3,33.3
12.085315,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.46797,+0.63466,0.05854,0.8163,0,1,0,1,+5.000,+0.000,+5.000,-0.00779,-0.552,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+6.371,0,33.3,33.3
12.089809,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.46378,+0.62898,0.05801,0.8090,0,1,0,1,+5.000,+0.000,+5.000,-0.00849,-0.552,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+6.533,0,33.3,33.3
12.094239,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.45969,+0.62343,0.05750,0.8018,0,1,0,1,+5.000,+0.000,+5.000,-0.00849,-0.552,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+6.533,0,33.3,33.3
12.098696,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.45561,+0.61790,0.05699,0.7947,0,1,0,1,+5.000,+0.000,+5.000,-0.00956,-0.552,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+6.777,0,33.3,33.3
12.103261,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.45147,+0.61228,0.05647,0.7875,0,1,0,1,+5.000,+0.000,+5.000,-0.00956,-0.552,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+6.777,0,33.3,33.3
12.108263,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.44698,+0.60619,0.05591,0.7797,0,1,0,1,+5.000,+0.000,+5.000,-0.01038,-0.552,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+6.966,0,33.3,33.3
12.126757,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.43075,+0.58418,0.05388,0.7514,0,1,0,1,+5.000,+0.000,+5.000,-0.01275,-0.553,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+7.510,0,33.3,33.3
12.132155,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.42612,+0.57790,0.05330,0.7433,0,1,0,1,+5.000,+0.000,+5.000,-0.01293,-0.553,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+7.551,0,33.3,33.3
12.137097,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.42193,+0.57222,0.05278,0.7360,0,1,0,1,+5.000,+0.000,+5.000,-0.01293,-0.553,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+7.551,0,33.3,33.3
12.141854,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.41794,+0.56680,0.05228,0.7290,0,1,0,1,+5.000,+0.000,+5.000,-0.01395,-0.553,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+7.784,0,33.3,33.3
12.146158,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.41435,+0.56194,0.05183,0.7228,0,1,0,1,+5.000,+0.000,+5.000,-0.01483,-0.554,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+7.985,0,33.3,33.3
12.150770,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.41055,+0.55678,0.05135,0.7161,0,1,0,1,+5.000,+0.000,+5.000,-0.01483,-0.554,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+7.985,0,33.3,33.3
12.155375,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.40679,+0.55168,0.05088,0.7096,0,1,0,1,+5.000,+0.000,+5.000,-0.01483,-0.554,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+7.985,0,33.3,33.3
12.160560,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.40259,+0.54599,0.05036,0.7022,0,1,0,1,+5.000,+0.000,+5.000,-0.01608,-0.554,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+8.272,0,33.3,33.3
12.165091,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.39896,+0.54106,0.04990,0.6959,0,1,0,1,+5.000,+0.000,+5.000,-0.01677,-0.554,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+8.431,0,33.3,33.3
12.170172,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.39492,+0.53559,0.04940,0.6889,0,1,0,1,+5.000,+0.000,+5.000,-0.01677,-0.554,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+8.431,0,33.3,33.3
12.174639,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.39141,+0.53083,0.04896,0.6827,0,1,0,1,+5.000,+0.000,+5.000,-0.01774,-0.554,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+8.653,0,33.3,33.3
12.179221,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.38784,+0.52599,0.04851,0.6765,0,1,0,1,+5.000,+0.000,+5.000,-0.01774,-0.554,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+8.653,0,33.3,33.3
12.183747,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.38435,+0.52125,0.04808,0.6704,0,1,0,1,+5.000,+0.000,+5.000,-0.01873,-0.555,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+8.879,0,33.3,33.3
12.188891,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.38041,+0.51591,0.04758,0.6636,0,1,0,1,+5.000,+0.000,+5.000,-0.01873,-0.555,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+8.879,0,33.3,33.3
12.193512,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.37691,+0.51117,0.04715,0.6574,0,1,0,1,+5.000,+0.000,+5.000,-0.01965,-0.555,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+9.091,0,33.3,33.3
12.198007,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.37354,+0.50659,0.04672,0.6516,0,1,0,1,+5.000,+0.000,+5.000,-0.01965,-0.555,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+9.091,0,33.3,33.3
12.202609,2,1,0.210000,0.210000,0.2550,-0.04500,1,1,1,+0.16890,+0.94526,0.03557,350.15,+0.37012,+0.50195,0.04630,0.6456,0,1,0,1,+5.000,+0.000,+5.000,-0.02078,-0.556,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00004,+9.349,0,33.3,33.3
