t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
13.276020,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.599,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.280636,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.599,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.285445,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.623,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.290457,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.617,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.295024,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.617,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.299771,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.613,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.304223,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.613,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.308825,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.613,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.313707,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.600,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.317927,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.610,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.322343,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.610,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.327423,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.597,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.332238,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.597,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.336820,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.595,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.341400,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.595,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.346391,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.604,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.353523,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.604,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.359186,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.566,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.363869,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.585,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.368546,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.585,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.373075,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.581,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.377685,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.581,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.382701,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.588,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.387416,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.588,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.391981,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.602,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.396638,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.602,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.401277,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.596,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.406300,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.605,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.410637,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.605,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.415174,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.611,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.419392,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.611,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.423956,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.622,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.428269,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.622,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.432676,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.618,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.437199,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.618,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.443015,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.630,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.450838,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.598,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.455189,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.598,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.459501,2,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.606,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.464046,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.606,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.468616,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.606,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.473196,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.580,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.477452,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.580,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.482040,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.573,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.486459,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.573,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.492909,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.580,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.497848,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.603,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.502608,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.603,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.507325,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.597,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.511932,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.597,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.516439,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.597,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.521136,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.608,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.525506,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.608,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.529844,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.608,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.534444,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.588,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.539107,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.588,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.543628,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.582,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.548674,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.603,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.553323,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.603,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.557863,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.588,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.562389,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.588,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.566973,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.603,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.571511,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.603,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.576055,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.618,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.581832,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.618,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.592589,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.606,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.597203,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.571,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.601555,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.571,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.606312,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.575,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.610960,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.598,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.616541,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.598,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
13.620809,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.579,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.625445,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.579,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.630005,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.571,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.634554,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.571,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.639119,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.569,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.643957,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.569,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,213.3,0.0
13.648409,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.589,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,213.3,0.0
