t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
18.624268,3,1,0.239586,0.239586,0.2400,-0.00041,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.863,0,214.2,0.0
18.628940,3,1,0.239587,0.239587,0.2400,-0.00041,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.863,0,214.2,0.0
18.633404,3,1,0.239588,0.239588,0.2400,-0.00041,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.885,0,214.2,0.0
18.638097,3,1,0.239589,0.239589,0.2400,-0.00041,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.885,0,214.2,0.0
18.642350,3,1,0.239591,0.239591,0.2400,-0.00041,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.898,0,214.2,0.0
18.646635,3,1,0.239592,0.239592,0.2400,-0.00041,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.898,0,214.2,0.0
18.650843,3,1,0.239593,0.239593,0.2400,-0.00041,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.893,0,214.2,0.0
18.655349,3,1,0.239594,0.239594,0.2400,-0.00041,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.893,0,214.2,0.0
18.659849,3,1,0.239595,0.239595,0.2400,-0.00040,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.915,0,214.2,0.0
18.664497,3,1,0.239597,0.239597,0.2400,-0.00040,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.915,0,214.2,0.0
18.668900,3,1,0.239598,0.239598,0.2400,-0.00040,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.880,0,214.2,0.0
18.675475,3,1,0.239599,0.239599,0.2400,-0.00040,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.908,0,214.2,0.0
18.679874,3,1,0.239601,0.239601,0.2400,-0.00040,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.908,0,214.2,0.0
18.684404,3,1,0.239602,0.239602,0.2400,-0.00040,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.898,0,214.2,0.0
18.688784,3,1,0.239603,0.239603,0.2400,-0.00040,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.898,0,214.2,0.0
18.693178,3,1,0.239604,0.239604,0.2400,-0.00040,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.890,0,214.2,0.0
18.697745,3,1,0.239605,0.239605,0.2400,-0.00039,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.890,0,214.2,0.0
18.703274,3,1,0.239607,0.239607,0.2400,-0.00039,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.903,0,214.2,0.0
18.707697,3,1,0.239608,0.239608,0.2400,-0.00039,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.903,0,214.2,0.0
18.712216,3,1,0.239609,0.239609,0.2400,-0.00039,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.912,0,214.2,0.0
18.716388,3,1,0.239610,0.239610,0.2400,-0.00039,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.912,0,214.2,0.0
18.721102,3,1,0.239611,0.239611,0.2400,-0.00039,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.911,0,214.2,0.0
18.725657,3,1,0.239613,0.239613,0.2400,-0.00039,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.936,0,214.2,0.0
18.730865,3,1,0.239614,0.239614,0.2400,-0.00039,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.936,0,214.2,0.0
18.735338,3,1,0.239615,0.239615,0.2400,-0.00038,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.935,0,214.2,0.0
18.742466,3,1,0.239617,0.239617,0.2400,-0.00038,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.935,0,214.2,0.0
18.746820,3,1,0.239618,0.239618,0.2400,-0.00038,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.883,0,214.2,0.0
18.751224,3,1,0.239619,0.239619,0.2400,-0.00038,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.883,0,214.2,0.0
18.755717,3,1,0.239620,0.239620,0.2400,-0.00038,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.915,0,214.2,0.0
18.760449,3,1,0.239622,0.239622,0.2400,-0.00038,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.915,0,214.2,0.0
18.767725,3,1,0.239623,0.239623,0.2400,-0.00038,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.911,0,214.2,0.0
18.772179,3,1,0.239624,0.239624,0.2400,-0.00038,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.892,0,214.2,0.0
18.776590,3,1,0.239626,0.239626,0.2400,-0.00037,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.892,0,214.2,0.0
18.781526,3,1,0.239627,0.239627,0.2400,-0.00037,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.910,0,214.2,0.0
18.786391,3,1,0.239628,0.239628,0.2400,-0.00037,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.932,0,214.2,0.0
18.790737,3,1,0.239629,0.239629,0.2400,-0.00037,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.932,0,214.2,0.0
18.795327,3,1,0.239630,0.239630,0.2400,-0.00037,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.932,0,214.2,0.0
18.801600,3,1,0.239632,0.239632,0.2400,-0.00037,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.911,0,214.2,0.0
18.806011,3,1,0.239633,0.239633,0.2400,-0.00037,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.939,0,214.2,0.0
18.810787,3,1,0.239634,0.239634,0.2400,-0.00037,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.939,0,214.2,0.0
18.815322,3,1,0.239635,0.239635,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.954,0,214.2,0.0
18.819888,3,1,0.239636,0.239636,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.954,0,214.2,0.0
18.824176,3,1,0.239637,0.239637,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.945,0,214.2,0.0
18.828532,3,1,0.239638,0.239638,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.945,0,214.2,0.0
18.833419,3,1,0.239640,0.239640,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.949,0,214.2,0.0
18.838050,3,1,0.239641,0.239641,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.949,0,214.2,0.0
18.842569,3,1,0.239642,0.239642,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.909,0,214.2,0.0
18.847246,3,1,0.239643,0.239643,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0001,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.909,0,214.2,0.0
18.851607,3,1,0.239644,0.239644,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.912,0,214.2,0.0
18.856237,3,1,0.239645,0.239645,0.2400,-0.00036,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.937,0,214.2,0.0
18.860446,3,1,0.239646,0.239646,0.2400,-0.00035,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.937,0,214.2,0.0
18.865127,3,1,0.239647,0.239647,0.2400,-0.00035,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.937,0,214.2,0.0
18.869776,3,1,0.239648,0.239648,0.2400,-0.00035,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.804,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.910,0,214.2,0.0
18.874277,3,1,0.239649,0.239649,0.2400,-0.00035,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.955,0,214.2,0.0
18.878803,3,1,0.239650,0.239650,0.2400,-0.00035,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.955,0,214.2,0.0
18.883339,3,1,0.239651,0.239651,0.2400,-0.00035,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.973,0,214.2,0.0
18.887861,3,1,0.239652,0.239652,0.2400,-0.00035,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.973,0,214.2,0.0
18.894774,3,1,0.239654,0.239654,0.2400,-0.00035,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.972,0,214.2,0.0
18.899271,3,1,0.239655,0.239655,0.2400,-0.00035,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.952,0,214.2,0.0
18.903913,3,1,0.239656,0.239656,0.2400,-0.00034,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.952,0,214.2,0.0
18.908454,3,1,0.239657,0.239657,0.2400,-0.00034,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.968,0,214.2,0.0
18.913200,3,1,0.239658,0.239658,0.2400,-0.00034,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.968,0,214.2,0.0
18.917491,3,1,0.239659,0.239659,0.2400,-0.00034,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.987,0,214.2,0.0
18.922088,3,1,0.239660,0.239660,0.2400,-0.00034,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.987,0,214.2,0.0
18.926446,3,1,0.239661,0.239661,0.2400,-0.00034,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.808,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-8.006,0,214.2,0.0
18.931667,3,1,0.239662,0.239662,0.2400,-0.00034,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.809,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-8.030,0,214.2,0.0
18.936274,3,1,0.239663,0.239663,0.2400,-0.00034,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.809,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-8.030,0,214.2,0.0
18.940696,3,1,0.239664,0.239664,0.2400,-0.00034,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-8.004,0,214.2,0.0
18.945238,3,1,0.239665,0.239665,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-8.004,0,214.2,0.0
18.949668,3,1,0.239666,0.239666,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.995,0,214.2,0.0
18.954239,3,1,0.239667,0.239667,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.807,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.995,0,214.2,0.0
18.958848,3,1,0.239668,0.239668,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.973,0,214.2,0.0
18.963396,3,1,0.239669,0.239669,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.973,0,214.2,0.0
18.968073,3,1,0.239670,0.239670,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.996,0,214.2,0.0
18.974868,3,1,0.239672,0.239672,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.996,0,214.2,0.0
18.979262,3,1,0.239673,0.239673,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.983,0,214.2,0.0
18.983939,3,1,0.239674,0.239674,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.983,0,214.2,0.0
18.988524,3,1,0.239675,0.239675,0.2400,-0.00033,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.804,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.957,0,214.2,0.0
18.993006,3,1,0.239676,0.239676,0.2400,-0.00032,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.987,0,214.2,0.0
18.997701,3,1,0.239677,0.239677,0.2400,-0.00032,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.805,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.987,0,214.2,0.0
19.002772,3,1,0.239678,0.239678,0.2400,-0.00032,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.995,0,214.2,0.0
19.008039,3,1,0.239679,0.239679,0.2400,-0.00032,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.995,0,214.2,0.0
19.012869,3,1,0.239680,0.239680,0.2400,-0.00032,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.804,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.966,0,214.2,0.0
19.017329,3,1,0.239681,0.239681,0.2400,-0.00032,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.804,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.966,0,214.2,0.0
19.021657,3,1,0.239682,0.239682,0.2400,-0.00032,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.803,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.933,0,214.2,0.0
