t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
20.153743,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.158501,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.162815,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.170990,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.175479,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.180038,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.184575,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.189522,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.194289,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.198682,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.203717,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.207939,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.212452,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.216972,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.221162,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.225862,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.231220,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.236050,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.240461,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.244764,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.249295,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.253844,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.258568,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.262963,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.268691,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.273399,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.277831,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.282229,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.286807,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.291316,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.295568,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.300273,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.304665,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.309216,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.313802,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,167.6,0.0
20.318668,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.323018,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.327829,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.334265,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.339610,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.343939,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.348866,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.353659,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.358336,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.362964,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.369073,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.373613,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.378124,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.383026,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.387562,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.391748,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.396500,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.401154,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.406437,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.411008,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.415621,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.420415,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.424653,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.431113,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.435825,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.440402,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.444711,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.449263,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.454094,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.458619,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.463185,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.467683,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.472266,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.477298,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.481824,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.486757,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.491086,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.498155,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.503664,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.508482,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.512960,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.517617,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.521940,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.527260,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.531937,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.536536,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.540897,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.545238,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
20.549832,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.6,0.0
