t,seg,active_gate,thrust,base_thrust,vtrim,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
12.0203,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,202.9,0.0
12.0244,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,202.9,0.0
12.0288,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.060,0,202.9,0.0
12.0334,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.060,0,202.9,0.0
12.0380,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.061,0,202.9,0.0
12.0446,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.061,0,202.9,0.0
12.0492,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02550,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.070,0,202.9,0.0
12.0540,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.061,0,202.9,0.0
12.0586,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.061,0,202.9,0.0
12.0630,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.060,0,202.9,0.0
12.0677,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.060,0,202.9,0.0
12.0740,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02549,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.073,0,202.9,0.0
12.0786,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02549,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.073,0,202.9,0.0
12.0831,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.061,0,202.9,0.0
12.0876,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.061,0,202.9,0.0
12.0919,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02551,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.069,0,202.9,0.0
12.0964,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02551,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.069,0,202.9,0.0
12.1010,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.063,0,202.9,0.0
12.1074,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.063,0,202.9,0.0
12.1118,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,202.9,0.0
12.1164,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.058,0,202.9,0.0
12.1207,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.058,0,202.9,0.0
12.1255,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.053,0,202.9,0.0
12.1299,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.053,0,202.9,0.0
12.1360,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,202.9,0.0
12.1406,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,202.9,0.0
12.1449,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,202.9,0.0
12.1495,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,213.3,0.0
12.1541,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02559,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.051,0,213.3,0.0
12.1583,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02559,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.051,0,213.3,0.0
12.1644,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,213.3,0.0
12.1688,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.053,0,213.3,0.0
12.1733,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.053,0,213.3,0.0
12.1776,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.053,0,213.3,0.0
12.1823,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.059,0,213.3,0.0
12.1869,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.059,0,213.3,0.0
12.1918,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.061,0,213.3,0.0
12.2016,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.2064,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.2109,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.2153,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.058,0,213.3,0.0
12.2200,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.058,0,213.3,0.0
12.2246,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.057,0,213.3,0.0
12.2291,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.057,0,213.3,0.0
12.2337,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.059,0,213.3,0.0
12.2381,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.059,0,213.3,0.0
12.2440,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,213.3,0.0
12.2483,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,213.3,0.0
12.2528,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.057,0,213.3,0.0
12.2574,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.052,0,213.3,0.0
12.2620,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.052,0,213.3,0.0
12.2667,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,213.3,0.0
12.2710,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,213.3,0.0
12.2813,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.052,0,213.3,0.0
12.2859,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.2908,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.2955,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.059,0,213.3,0.0
12.3001,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.059,0,213.3,0.0
12.3044,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.059,0,213.3,0.0
12.3107,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02551,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.069,0,213.3,0.0
12.3150,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.3192,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.3234,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02552,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.066,0,213.3,0.0
12.3281,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02552,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.066,0,213.3,0.0
12.3328,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02551,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.070,0,213.3,0.0
12.3384,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02551,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.070,0,213.3,0.0
12.3427,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.3474,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.3519,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.3561,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.3608,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.063,0,213.3,0.0
12.3654,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.063,0,213.3,0.0
12.3713,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.060,0,213.3,0.0
12.3759,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.063,0,213.3,0.0
12.3801,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.063,0,213.3,0.0
12.3845,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.058,0,213.3,0.0
12.3889,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.058,0,213.3,0.0
12.3935,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.4012,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.4057,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.065,0,213.3,0.0
12.4104,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.065,0,213.3,0.0
12.4147,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,213.3,0.0
12.4193,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,213.3,0.0
12.4240,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,213.3,0.0
12.4285,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,213.3,0.0
12.4328,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.4373,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.4415,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.063,0,213.3,0.0
12.4460,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.063,0,213.3,0.0
12.4519,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.061,0,213.3,0.0
12.4566,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,213.3,0.0
12.4612,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,213.3,0.0
12.4660,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.4702,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02553,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.064,0,213.3,0.0
12.4747,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.4794,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.4839,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.049,0,213.3,0.0
12.4882,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.4927,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.4971,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.5021,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02559,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.050,0,213.3,0.0
12.5066,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.5111,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.5154,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.046,0,213.3,0.0
12.5198,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.046,0,213.3,0.0
12.5241,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.046,0,213.3,0.0
12.5284,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,213.3,0.0
12.5333,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.049,0,213.3,0.0
12.5379,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.049,0,213.3,0.0
12.5461,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02559,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.051,0,213.3,0.0
12.5506,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02559,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.051,0,213.3,0.0
12.5551,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.052,0,213.3,0.0
12.5597,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.052,0,213.3,0.0
12.5643,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.5686,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.5738,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.059,0,213.3,0.0
