t,seg,active_gate,thrust,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
4.0555,0,0,0.2750,1,-0.03624,-0.16178,0.40964,150.88,1,+2.077,+0.00695,-13.227,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05293,+0.426,0,25.0,25.0
4.1154,1,0,0.2750,1,-0.04156,-0.17091,0.42839,149.24,1,+2.381,+0.00775,-13.391,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04138,+0.553,0,25.0,25.0
4.1761,1,0,0.2750,1,-0.06085,-0.20194,0.50942,143.65,1,+3.487,+0.01171,-13.552,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00564,+0.726,0,25.0,25.0
4.2520,1,0,0.2750,1,-0.06946,-0.21516,0.54727,141.27,1,+3.980,+0.01288,-13.718,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00436,+0.944,0,25.0,25.0
4.3314,1,0,0.2750,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.918,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00496,+1.326,0,25.0,25.0
4.3770,1,0,0.2750,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-14.019,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00399,+1.522,0,25.0,25.0
4.4290,1,0,0.2750,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-14.173,-0.00000,-17.80,+0.00000,1,-0.02434,+0.00000,0.00344,+1.500,0,25.0,25.0
4.4942,1,0,0.2750,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-14.308,+0.00000,-17.80,+0.00000,1,-0.02507,+0.00000,0.00809,+1.287,0,25.0,25.0
4.5576,1,0,0.2750,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-14.401,+0.00000,-17.80,+0.00000,1,-0.09684,+0.00000,0.01750,+1.143,0,25.0,25.0
4.6056,1,0,0.2750,1,+0.68115,+0.00326,0.38662,180.59,1,-10.000,-0.04811,-14.522,+0.00000,-17.80,+0.00000,1,-0.10878,+0.00000,0.02059,+1.025,0,25.0,25.0
4.6907,1,0,0.2750,1,+0.05145,+0.44954,0.09213,260.92,0,+0.000,+0.00000,-14.677,+0.00000,-17.80,+0.00000,1,-0.09939,+0.00000,0.02224,+0.830,0,25.0,25.0
4.7181,1,0,0.2750,1,+0.05044,+0.44847,0.09412,260.72,0,+0.000,+0.00000,-14.726,-0.00000,-17.80,+0.00000,1,-0.09575,+0.00000,0.01954,+0.179,0,25.0,25.0
4.7446,1,0,0.2750,1,+0.05588,+0.45193,0.08802,261.35,0,+0.000,+0.00000,-14.762,-0.00000,-17.80,+0.00000,1,-0.08863,+0.00000,0.01757,-0.438,0,25.0,25.0
4.7689,1,1,0.2750,1,+0.06154,+0.44192,0.08958,259.55,0,+0.000,+0.00000,-14.790,+0.00000,-17.80,+0.00000,1,-0.06853,+0.00000,0.01560,-0.400,0,25.0,25.0
4.7949,1,1,0.2750,1,+0.04917,+0.45993,0.09782,262.79,0,+0.000,+0.00000,-14.843,+0.00000,-17.80,+0.00000,1,-0.02909,+0.00000,0.01444,-0.243,0,25.0,25.0
4.8198,1,1,0.2750,1,+0.04917,+0.45993,0.09782,262.79,0,+0.000,+0.00000,-14.906,+0.00000,-17.80,+0.00000,1,-0.02909,+0.00000,0.01444,-0.198,0,25.0,25.0
4.8451,1,1,0.2750,1,+0.04690,+0.46912,0.09954,264.44,0,+0.000,+0.00000,-14.972,+0.00000,-17.80,+0.00000,1,-0.03359,+0.00000,0.01290,-0.192,0,25.0,25.0
4.8725,1,1,0.2750,1,+0.04617,+0.47704,0.10138,265.87,1,-2.645,-0.01080,-15.015,-0.00000,-17.80,+0.00000,1,+0.05477,+0.00000,0.01287,-0.172,0,25.0,25.0
4.8963,1,1,0.2750,1,+0.04684,+0.48420,0.10334,267.16,1,-2.684,-0.01108,-15.071,-0.00000,-17.80,+0.00000,1,+0.05242,+0.00000,0.01592,-0.147,0,25.0,25.0
4.9224,1,1,0.2750,1,+0.04684,+0.48420,0.10334,267.16,1,-2.684,-0.01051,-15.117,+0.00000,-17.80,+0.00000,1,+0.05242,+0.00000,0.01592,-0.189,0,25.0,25.0
4.9494,1,1,0.2750,1,+0.04782,+0.49223,0.10438,268.60,1,-2.740,-0.00991,-15.158,+0.00000,-17.80,+0.00000,1,+0.04401,+0.00000,0.00774,-0.338,0,25.0,25.0
4.9741,1,1,0.2750,1,+0.04991,+0.49760,0.10497,269.57,1,-2.860,-0.00977,-15.204,+0.00000,-17.80,+0.00000,1,+0.03808,+0.00000,0.00645,-0.502,0,25.0,25.0
5.0009,1,1,0.2750,1,+0.04899,+0.50668,0.10816,271.20,1,-2.807,-0.00905,-15.242,-0.00000,-17.80,+0.00000,1,+0.03361,+0.00000,0.00688,-0.630,0,25.0,25.0
5.0233,1,1,0.2750,1,+0.04899,+0.50668,0.10816,271.20,1,-2.807,-0.00864,-15.278,+0.00000,-17.80,+0.00000,1,+0.03361,+0.00000,0.00688,-0.726,0,25.0,25.0
5.0526,1,1,0.2750,1,+0.04998,+0.51228,0.10971,272.21,1,-2.864,-0.00846,-15.321,-0.00000,-17.80,+0.00000,1,+0.02837,+0.00000,0.00729,-0.826,0,25.0,25.0
5.0777,1,1,0.2750,1,+0.04982,+0.52005,0.11235,273.61,1,-2.854,-0.00811,-15.363,-0.00000,-17.80,+0.00000,1,+0.02448,+0.00000,0.00681,-0.903,0,24.5,24.5
5.1021,1,1,0.2750,1,+0.04789,+0.52990,0.11304,275.38,1,-2.744,-0.00729,-15.389,-0.00000,-17.80,+0.00000,1,+0.02420,+0.00000,0.00594,-0.983,0,24.5,24.5
5.1263,1,1,0.2750,1,+0.04789,+0.52990,0.11304,275.38,1,-2.744,-0.00707,-15.431,-0.00000,-17.80,+0.00000,1,+0.02420,+0.00000,0.00594,-1.035,0,24.5,24.5
5.1547,1,1,0.2750,1,+0.04944,+0.53441,0.11426,276.19,1,-2.833,-0.00731,-15.478,-0.00000,-17.80,+0.00000,1,+0.01881,+0.00000,0.00520,-1.075,0,24.5,24.5
5.1840,1,1,0.2750,1,+0.04630,+0.54323,0.11902,277.78,1,-2.653,-0.00639,-15.514,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00413,-1.111,0,24.5,24.5
5.2114,1,1,0.2750,1,+0.04651,+0.55258,0.11902,279.46,1,-2.665,-0.00625,-15.563,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00306,-1.154,0,24.5,24.5
5.2384,1,1,0.2750,1,+0.04767,+0.56311,0.12108,281.36,1,-2.731,-0.00640,-15.595,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00283,-1.191,0,24.5,24.5
5.2641,1,1,0.2750,1,+0.04845,+0.56955,0.12285,282.52,1,-2.776,-0.00650,-15.626,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00272,-1.218,0,24.5,24.5
5.2889,1,1,0.2750,1,+0.04845,+0.56955,0.12285,282.52,1,-2.776,-0.00644,-15.657,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00272,-1.231,0,24.5,24.5
5.3136,1,1,0.2750,1,+0.04802,+0.57918,0.12323,284.25,1,-2.751,-0.00619,-15.687,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00196,-1.260,0,24.5,24.5
5.3391,1,1,0.2750,1,+0.04834,+0.58630,0.12497,285.53,1,-2.770,-0.00617,-15.717,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00164,-1.286,0,24.5,24.5
5.3667,1,1,0.2750,1,+0.04775,+0.59780,0.12802,287.60,1,-2.736,-0.00602,-15.759,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00135,-1.288,0,24.5,24.5
5.3937,1,1,0.2750,1,+0.04775,+0.59780,0.12802,287.60,1,-2.736,-0.00600,-15.792,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00135,-1.294,0,24.5,24.5
5.4235,1,1,0.2750,1,+0.04817,+0.60636,0.12910,289.14,1,-2.760,-0.00610,-15.825,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00129,-1.296,0,24.5,24.5
5.4508,1,1,0.2750,1,+0.04746,+0.61758,0.13170,291.16,1,-2.720,-0.00591,-15.867,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00125,-1.299,0,24.5,24.5
5.4755,1,1,0.2750,1,+0.04761,+0.62932,0.13229,293.28,1,-2.728,-0.00590,-15.887,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00120,-1.308,0,24.5,24.5
5.5005,1,1,0.2750,1,+0.04792,+0.63883,0.13563,294.99,1,-2.746,-0.00593,-15.919,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00113,-1.321,0,24.5,24.5
5.5297,1,1,0.2750,1,+0.04788,+0.65263,0.13856,297.47,1,-2.743,-0.00593,-15.957,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00115,-1.320,0,24.5,24.5
5.5581,1,1,0.2750,1,+0.04788,+0.65263,0.13856,297.47,1,-2.743,-0.00596,-15.990,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00115,-1.312,0,24.5,24.5
5.5877,1,1,0.2750,1,+0.04718,+0.66313,0.14033,299.36,1,-2.703,-0.00575,-16.015,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00110,-1.320,0,24.5,24.5
5.6160,1,1,0.2750,1,+0.04736,+0.67540,0.14316,301.57,1,-2.713,-0.00576,-16.052,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00109,-1.329,0,24.5,24.5
5.6438,1,1,0.2750,1,+0.04792,+0.68864,0.14455,303.96,1,-2.746,-0.00594,-16.081,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00131,-1.320,0,24.5,24.5
5.6731,1,1,0.2750,1,+0.04930,+0.70492,0.14625,306.89,1,-2.824,-0.00625,-16.108,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00136,-1.329,0,24.5,24.5
5.7022,1,1,0.2750,1,+0.04906,+0.72092,0.14709,309.77,1,-2.811,-0.00616,-16.137,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00161,-1.335,0,24.5,24.5
5.7328,1,1,0.2750,1,+0.04918,+0.73401,0.14959,312.12,1,-2.818,-0.00627,-16.174,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00182,-1.313,0,24.5,24.5
5.7615,1,1,0.2750,1,+0.04918,+0.73401,0.14959,312.12,1,-2.818,-0.00629,-16.206,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00182,-1.308,0,24.5,24.5
5.8168,1,1,0.2750,1,+0.04888,+0.77116,0.15031,318.81,1,-2.801,-0.00622,-16.261,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00200,-1.305,0,24.5,24.5
5.8521,1,1,0.2750,1,+0.04912,+0.78278,0.15062,320.90,1,-2.815,-0.00619,-16.290,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00230,-1.327,0,24.5,24.5
5.8983,1,1,0.2750,1,+0.05055,+0.79673,0.14730,323.41,1,-2.896,-0.00649,-16.333,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00289,-1.341,0,24.5,24.5
5.9267,1,1,0.2750,1,+0.05055,+0.79673,0.14730,323.41,1,-2.896,-0.00645,-16.356,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00289,-1.350,0,24.5,24.5
5.9534,1,1,0.2750,1,+0.04933,+0.79994,0.14551,323.99,1,-2.826,-0.00616,-16.381,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00315,-1.344,0,24.5,24.5
5.9828,1,1,0.2750,1,+0.04550,+0.80054,0.14412,324.10,1,-2.607,-0.00510,-16.402,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00317,-1.366,0,24.5,24.5
6.0094,1,1,0.2750,1,+0.04449,+0.80729,0.14207,325.31,1,-2.549,-0.00485,-16.425,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00313,-1.369,0,24.5,24.5
6.0386,1,1,0.2750,1,+0.04191,+0.81802,0.14087,327.24,1,-2.401,-0.00428,-16.451,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00265,-1.364,0,24.5,24.5
6.0677,1,1,0.2750,1,+0.04070,+0.82674,0.14000,328.81,1,-2.332,-0.00438,-16.487,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00252,-1.275,0,24.5,24.5
6.0962,1,1,0.2750,1,+0.03968,+0.84506,0.13563,332.11,1,-2.274,-0.00427,-16.512,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00212,-1.248,0,34.4,34.4
6.1247,1,1,0.2750,1,+0.03510,+0.85864,0.13426,334.55,1,-2.011,-0.00331,-16.536,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00174,-1.205,0,34.4,34.4
6.1532,1,1,0.2750,1,+0.03510,+0.85864,0.13426,334.55,1,-2.011,-0.00343,-16.556,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00174,-1.176,0,34.4,34.4
6.1811,1,1,0.2750,1,+0.03141,+0.87082,0.13100,336.75,1,-1.800,-0.00271,-16.577,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00139,-1.140,0,34.4,34.4
6.2092,1,1,0.2750,1,+0.02999,+0.88696,0.12934,339.65,1,-1.718,-0.00272,-16.607,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00077,-1.058,0,34.4,34.4
6.2348,1,1,0.2750,1,+0.02753,+0.90026,0.12693,342.05,1,-1.577,-0.00233,-16.627,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00044,-1.009,0,34.4,34.4
6.2653,1,1,0.2750,1,+0.05754,+0.94411,0.10092,349.94,1,-3.297,-0.01005,-16.646,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00028,-0.964,0,34.4,34.4
6.2918,1,1,0.2750,1,+0.05754,+0.94411,0.10092,349.94,1,-3.297,-0.01028,-16.666,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00028,-0.911,0,34.4,34.4
6.3193,1,1,0.2750,1,+0.06054,+0.95990,0.08425,352.78,0,+0.000,+0.00000,-16.685,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00041,-0.910,0,34.4,34.4
6.3462,1,1,0.2750,1,+0.08836,+0.97350,0.05800,355.23,0,+0.000,+0.00000,-16.709,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00081,-1.028,0,34.4,34.4
6.3708,1,1,0.2750,1,-0.08885,+0.80948,0.05611,325.71,0,+0.000,+0.00000,-16.725,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00084,-1.041,0,34.4,34.4
6.3949,1,1,0.2750,1,-0.09040,+0.81970,0.05827,327.55,0,+0.000,+0.00000,-16.735,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,-0.979,0,34.4,34.4
6.4207,1,1,0.2750,1,-0.09040,+0.81970,0.05827,327.55,0,+0.000,+0.00000,-16.754,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,-0.860,0,34.4,34.4
6.4470,1,1,0.2750,1,-0.09330,+0.82793,0.05853,329.03,0,+0.000,+0.00000,-16.769,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00039,-0.780,0,34.4,34.4
6.4735,1,1,0.2750,1,-0.09450,+0.83488,0.05774,330.28,0,+0.000,+0.00000,-16.791,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00031,-0.681,0,34.4,34.4
6.4991,1,1,0.2750,1,-0.09614,+0.84232,0.05958,331.62,0,+0.000,+0.00000,-16.805,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00030,-0.611,0,34.4,34.4
6.5496,1,1,0.2750,1,-0.09868,+0.85000,0.05932,333.00,0,+0.000,+0.00000,-16.837,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00031,-0.462,0,34.4,34.4
6.5780,1,1,0.2750,1,-0.10022,+0.86082,0.05984,334.95,0,+0.000,+0.00000,-16.858,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00025,-0.369,0,34.4,34.4
6.6061,1,1,0.2750,1,-0.10279,+0.86768,0.06111,336.18,0,+0.000,+0.00000,-16.873,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00028,-0.306,0,34.4,34.4
6.6321,1,1,0.2750,1,-0.10464,+0.87546,0.06086,337.58,0,+0.000,+0.00000,-16.886,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00026,-0.256,0,34.4,34.4
6.6579,1,1,0.2750,1,-0.10464,+0.87546,0.06086,337.58,0,+0.000,+0.00000,-16.901,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00026,-0.192,0,34.4,34.4
6.6854,1,1,0.2750,1,-0.10763,+0.88625,0.06136,339.52,0,+0.000,+0.00000,-16.917,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00023,-0.123,0,34.4,34.4
6.7134,1,1,0.2750,1,-0.10950,+0.89564,0.06211,341.22,0,+0.000,+0.00000,-16.932,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00026,-0.063,0,34.4,34.4
6.7384,1,1,0.2750,1,-0.11146,+0.90608,0.06236,343.10,0,+0.000,+0.00000,-16.946,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00020,-0.012,0,34.4,34.4
6.7615,1,1,0.2750,1,-0.11146,+0.90608,0.06236,343.10,0,+0.000,+0.00000,-16.960,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00020,+0.040,0,34.4,34.4
6.7871,1,1,0.2750,1,-0.11450,+0.91280,0.06211,344.30,0,+0.000,+0.00000,-16.973,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00030,+0.087,0,34.4,34.4
6.8132,1,1,0.2750,1,-0.11598,+0.91787,0.05958,345.22,0,+0.000,+0.00000,-16.985,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00036,+0.130,0,34.4,34.4
6.8369,1,1,0.2750,1,-0.11843,+0.91983,0.05984,345.57,0,+0.000,+0.00000,-17.001,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00052,+0.196,0,34.4,34.4
6.8629,1,1,0.2750,1,-0.12140,+0.92144,0.05528,345.86,0,+0.000,+0.00000,-17.012,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00057,+0.231,0,34.4,34.4
6.8913,1,1,0.2750,1,-0.12474,+0.92526,0.05415,346.55,0,+0.000,+0.00000,-17.029,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,+0.308,0,34.4,34.4
6.9168,1,1,0.2750,1,-0.12474,+0.92526,0.05415,346.55,0,+0.000,+0.00000,-17.040,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,+0.342,0,34.4,34.4
6.9429,1,1,0.2750,1,-0.12798,+0.93114,0.05152,347.60,0,+0.000,+0.00000,-17.051,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00064,+0.369,0,34.4,34.4
6.9667,1,1,0.2750,1,-0.13177,+0.93730,0.05092,348.71,0,+0.000,+0.00000,-17.062,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00067,+0.403,0,34.4,34.4
6.9936,1,1,0.2750,1,-0.13333,+0.94148,0.04811,349.47,0,+0.000,+0.00000,-17.072,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,+0.426,0,34.4,34.4
7.0176,1,1,0.2750,1,-0.13333,+0.94148,0.04811,349.47,0,+0.000,+0.00000,-17.084,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,+0.466,0,34.4,34.4
7.0417,1,1,0.2750,1,-0.13850,+0.94919,0.04811,350.85,0,+0.000,+0.00000,-17.097,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00063,+0.522,0,34.4,34.4
7.0677,1,1,0.2750,1,-0.13996,+0.95455,0.04513,351.82,0,+0.000,+0.00000,-17.109,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00062,+0.563,0,34.4,34.4
7.0932,1,1,0.2750,1,-0.14447,+0.96357,0.04339,353.44,0,+0.000,+0.00000,-17.118,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,+0.607,0,34.4,34.4
7.1200,1,1,0.2750,1,-0.14447,+0.96357,0.04339,353.44,0,+0.000,+0.00000,-17.133,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,+0.658,0,37.1,37.1
7.1441,1,1,0.2750,1,-0.14698,+0.97107,0.04231,354.79,0,+0.000,+0.00000,-17.141,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00052,+0.686,0,37.1,37.1
7.1704,1,1,0.2750,1,-0.14840,+0.97700,0.03643,355.86,0,+0.000,+0.00000,-17.151,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00055,+0.712,0,37.1,37.1
7.1945,1,1,0.2750,1,-0.14840,+0.97700,0.03643,355.86,0,+0.000,+0.00000,-17.162,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00055,+0.758,0,37.1,37.1
7.2190,1,1,0.2750,1,-0.14763,+0.98238,0.02992,356.83,0,+0.000,+0.00000,-17.172,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00056,+0.790,0,37.1,37.1
7.2431,1,1,0.2750,1,+0.02379,+0.78853,0.03093,321.94,0,+0.000,+0.00000,-17.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00065,+0.826,0,37.1,37.1
7.2668,1,1,0.2750,1,+0.02386,+0.79091,0.03191,322.36,0,+0.000,+0.00000,-17.192,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00066,+0.849,0,37.1,37.1
7.2934,1,1,0.2750,1,+0.02218,+0.79247,0.03093,322.65,0,+0.000,+0.00000,-17.202,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00074,+0.884,0,37.1,37.1
7.3164,1,1,0.2750,1,+0.02218,+0.79247,0.03093,322.65,0,+0.000,+0.00000,-17.212,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00074,+0.923,0,37.1,37.1
7.3410,1,1,0.2750,1,+0.01949,+0.79608,0.03239,323.29,0,+0.000,+0.00000,-17.219,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00067,+0.953,0,37.1,37.1
7.3663,1,1,0.2750,1,+0.01964,+0.80063,0.03287,324.11,0,+0.000,+0.00000,-17.238,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00064,+1.072,0,37.1,37.1
7.3921,1,1,0.2750,1,+0.01841,+0.80871,0.03379,325.57,0,+0.000,+0.00000,-17.249,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00066,+1.121,0,37.1,37.1
7.4135,1,1,0.2750,1,+0.01841,+0.80871,0.03379,325.57,0,+0.000,+0.00000,-17.256,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00066,+1.155,0,37.1,37.1
7.4358,1,1,0.2750,1,+0.01892,+0.81231,0.03379,326.22,0,+0.000,+0.00000,-17.261,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,+1.148,0,37.1,37.1
7.4609,1,1,0.2750,1,+0.01892,+0.81231,0.03379,326.22,0,+0.000,+0.00000,-17.270,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00061,+1.179,0,37.1,37.1
7.4842,1,1,0.2750,1,+0.01777,+0.81840,0.03143,327.31,0,+0.000,+0.00000,-17.278,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00060,+1.203,0,37.1,37.1
7.5096,1,1,0.2750,1,+0.01571,+0.82222,0.03287,328.00,0,+0.000,+0.00000,-17.287,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00057,+1.240,0,37.1,37.1
7.5352,1,1,0.2750,1,+0.01360,+0.82549,0.03239,328.59,0,+0.000,+0.00000,-17.295,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00058,+1.269,0,37.1,37.1
7.5592,1,1,0.2750,1,+0.01360,+0.82549,0.03239,328.59,0,+0.000,+0.00000,-17.303,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00058,+1.288,0,37.1,37.1
7.5844,1,1,0.2750,1,+0.01250,+0.83187,0.03425,329.74,0,+0.000,+0.00000,-17.309,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00053,+1.322,0,37.1,37.1
7.6088,1,1,0.2750,1,+0.01201,+0.83421,0.03425,330.16,0,+0.000,+0.00000,-17.317,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00050,+1.344,0,37.1,37.1
7.6321,1,1,0.2750,1,+0.01199,+0.84204,0.03379,331.57,0,+0.000,+0.00000,-17.332,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00045,+1.454,0,37.1,37.1
7.6572,1,1,0.2750,1,+0.01199,+0.84204,0.03379,331.57,0,+0.000,+0.00000,-17.340,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00045,+1.487,0,37.1,37.1
7.6814,1,1,0.2750,1,+0.00963,+0.84565,0.03379,332.22,0,+0.000,+0.00000,-17.344,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00040,+1.496,0,37.1,37.1
7.7069,1,1,0.2750,1,+0.00811,+0.85195,0.03379,333.35,0,+0.000,+0.00000,-17.344,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00035,+1.446,0,37.1,37.1
7.7316,1,1,0.2750,1,+0.00609,+0.85670,0.03469,334.21,0,+0.000,+0.00000,-17.351,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00025,+1.471,0,37.1,37.1
7.7562,1,1,0.2750,1,+0.00609,+0.85670,0.03469,334.21,0,+0.000,+0.00000,-17.359,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00025,+1.507,0,37.1,37.1
7.7841,1,1,0.2750,1,+0.00691,+0.86170,0.03425,335.11,0,+0.000,+0.00000,-17.369,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00020,+1.547,0,37.1,37.1
7.8096,1,1,0.2750,1,+0.00563,+0.86583,0.03514,335.85,0,+0.000,+0.00000,-17.373,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00018,+1.562,0,37.1,37.1
7.8368,1,1,0.2750,1,+0.00313,+0.87222,0.03425,337.00,0,+0.000,+0.00000,-17.382,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00009,+1.600,0,37.1,37.1
7.8634,1,1,0.2750,1,+0.00181,+0.87807,0.03425,338.05,0,+0.000,+0.00000,-17.388,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00005,+1.618,0,37.1,37.1
7.8903,1,1,0.2750,1,+0.00181,+0.87807,0.03425,338.05,0,+0.000,+0.00000,-17.393,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00005,+1.643,0,37.1,37.1
