t,seg,active_gate,thrust,gate_found,v_err,size_frac,cy,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
13.9363,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.136,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.406,0,201.6,0.0
13.9433,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.141,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.414,0,201.6,0.0
13.9481,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.143,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.418,0,201.6,0.0
13.9529,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.151,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.432,0,201.6,0.0
13.9572,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.151,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.432,0,201.6,0.0
13.9614,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.151,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.432,0,201.6,0.0
13.9659,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.146,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.424,0,201.6,0.0
13.9704,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.152,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.434,0,201.6,0.0
13.9746,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.152,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.434,0,201.6,0.0
13.9792,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.152,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.434,0,201.6,0.0
13.9837,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.141,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.415,0,201.6,0.0
13.9883,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.141,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.415,0,201.6,0.0
13.9928,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.145,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.423,0,201.6,0.0
13.9975,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.145,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.423,0,201.6,0.0
14.0022,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.143,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.420,0,201.6,0.0
14.0068,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.155,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.440,0,201.6,0.0
14.0111,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.155,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.440,0,201.6,0.0
14.0154,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.160,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.450,0,201.6,0.0
14.0204,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.160,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.450,0,201.6,0.0
14.0248,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.156,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.444,0,201.6,0.0
14.0292,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.156,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.444,0,201.6,0.0
14.0335,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.151,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.435,0,201.6,0.0
14.0380,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.151,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.435,0,201.6,0.0
14.0426,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.162,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.453,0,201.6,0.0
14.0479,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.164,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.458,0,201.6,0.0
14.0524,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.164,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.458,0,201.6,0.0
14.0570,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.164,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.458,0,201.6,0.0
14.0617,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.159,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.448,0,201.6,0.0
14.0668,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.160,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.450,0,201.6,0.0
14.0713,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.160,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.450,0,201.6,0.0
14.0755,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.160,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.450,0,201.6,0.0
14.0806,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.154,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.440,0,201.6,0.0
14.0852,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.158,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.448,0,201.6,0.0
14.0898,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.158,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.448,0,201.6,0.0
14.0942,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.159,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.449,0,201.6,0.0
14.0994,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.159,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.449,0,201.6,0.0
14.1036,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.168,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.466,0,201.6,0.0
14.1082,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.168,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.466,0,201.6,0.0
14.1149,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.167,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.465,0,201.6,0.0
14.1193,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.165,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.461,0,201.6,0.0
14.1235,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.165,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.461,0,201.6,0.0
14.1283,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.167,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.465,0,201.6,0.0
14.1331,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.167,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.465,0,201.6,0.0
14.1377,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.163,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.458,0,201.6,0.0
14.1422,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.163,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.458,0,201.6,0.0
14.1473,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.172,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.474,0,201.6,0.0
14.1520,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.487,0,201.6,0.0
14.1565,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.487,0,201.6,0.0
14.1615,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.169,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.469,0,201.6,0.0
14.1661,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.169,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.469,0,201.6,0.0
14.1706,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.176,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.481,0,201.6,0.0
14.1757,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.176,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.481,0,201.6,0.0
14.1801,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.483,0,201.6,0.0
14.1846,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.483,0,201.6,0.0
14.1892,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.483,0,201.6,0.0
14.1936,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.483,0,201.6,0.0
14.1982,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.176,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.482,0,201.6,0.0
14.2025,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.176,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.482,0,201.6,0.0
14.2069,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.178,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.485,0,201.6,0.0
14.2113,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.178,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.485,0,201.6,0.0
14.2164,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.493,0,201.6,0.0
14.2209,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.184,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.497,0,201.6,0.0
14.2258,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.184,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.497,0,201.6,0.0
14.2307,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.184,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.497,0,201.6,0.0
14.2353,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.171,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.473,0,201.6,0.0
14.2396,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.484,0,201.6,0.0
14.2438,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.484,0,201.6,0.0
14.2484,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.495,0,201.6,0.0
14.2531,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.495,0,201.6,0.0
14.2577,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.178,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.487,0,201.6,0.0
14.2619,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.178,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.487,0,201.6,0.0
14.2664,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.175,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.482,0,201.6,0.0
14.2709,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.175,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.482,0,201.6,0.0
14.2750,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.492,0,201.6,0.0
14.2792,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.492,0,201.6,0.0
14.2848,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.489,0,201.6,0.0
14.2891,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.489,0,201.6,0.0
14.2937,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.175,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.481,0,201.6,0.0
14.2983,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.175,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.481,0,214.7,0.0
14.3027,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.184,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.498,0,214.7,0.0
14.3071,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.184,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.498,0,214.7,0.0
14.3121,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.187,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.504,0,214.7,0.0
14.3177,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.496,0,214.7,0.0
14.3226,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.496,0,214.7,0.0
14.3273,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.496,0,214.7,0.0
14.3325,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.496,0,214.7,0.0
14.3370,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.180,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.492,0,214.7,0.0
14.3412,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.180,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.492,0,214.7,0.0
14.3455,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.189,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.507,0,214.7,0.0
14.3503,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.189,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.507,0,214.7,0.0
14.3548,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.502,0,214.7,0.0
14.3594,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.502,0,214.7,0.0
14.3640,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,214.7,0.0
14.3684,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,214.7,0.0
14.3730,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.184,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.500,0,214.7,0.0
14.3778,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.185,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.500,0,214.7,0.0
14.3825,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.185,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.500,0,214.7,0.0
14.3870,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.512,0,214.7,0.0
14.3914,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.512,0,214.7,0.0
14.3959,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.192,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.4003,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.192,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.4059,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.189,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.509,0,214.7,0.0
14.4102,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.189,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.509,0,214.7,0.0
14.4148,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.512,0,214.7,0.0
14.4193,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.201,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.530,0,214.7,0.0
14.4237,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.201,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.530,0,214.7,0.0
14.4281,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.203,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.534,0,214.7,0.0
14.4329,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.203,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.534,0,214.7,0.0
14.4374,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.200,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.528,0,214.7,0.0
14.4420,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.200,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.528,0,214.7,0.0
14.4463,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.204,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.536,0,214.7,0.0
14.4506,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.204,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.536,0,214.7,0.0
14.4554,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.526,0,214.7,0.0
14.4600,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.526,0,214.7,0.0
14.4643,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.525,0,214.7,0.0
14.4687,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.525,0,214.7,0.0
14.4730,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.4778,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.4826,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.527,0,214.7,0.0
14.4872,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.527,0,214.7,0.0
14.4916,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.196,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.522,0,214.7,0.0
14.4963,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.196,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.522,0,214.7,0.0
14.5010,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.195,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.520,0,214.7,0.0
14.5055,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.195,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.520,0,214.7,0.0
14.5100,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.200,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.529,0,214.7,0.0
14.5166,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.200,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.529,0,214.7,0.0
14.5213,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.200,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.529,0,214.7,0.0
14.5256,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.196,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.523,0,214.7,0.0
14.5307,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.196,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.523,0,214.7,0.0
14.5355,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.196,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.522,0,214.7,0.0
14.5404,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.196,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.522,0,214.7,0.0
14.5449,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.5491,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.5535,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.193,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.517,0,214.7,0.0
14.5581,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.193,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.517,0,214.7,0.0
14.5626,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.192,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.516,0,214.7,0.0
14.5669,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.192,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.516,0,214.7,0.0
14.5714,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.194,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.521,0,214.7,0.0
14.5756,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.194,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.521,0,214.7,0.0
14.5808,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.200,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.530,0,214.7,0.0
14.5853,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.200,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.530,0,214.7,0.0
14.5902,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.5947,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.5990,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.6033,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.191,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.514,0,214.7,0.0
14.6090,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.506,0,214.7,0.0
14.6139,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.199,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.530,0,214.7,0.0
14.6183,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.199,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.530,0,214.7,0.0
14.6230,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.201,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.534,0,214.7,0.0
14.6277,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.201,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.534,0,214.7,0.0
14.6330,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.197,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.526,0,214.7,0.0
14.6378,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.202,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.534,0,214.7,0.0
14.6427,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.202,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.534,0,214.7,0.0
14.6472,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.194,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.521,0,214.7,0.0
14.6516,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.194,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.521,0,214.7,0.0
14.6561,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.202,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.535,0,214.7,0.0
14.6608,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.202,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.535,0,214.7,0.0
14.6654,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.200,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.531,0,214.7,0.0
14.6701,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.200,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.531,0,214.7,0.0
