t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,rail_on,rail_auth,u_tube_f,curv_f,rail_k,rail_deg,gate_cmd_deg,gate_auth,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
17.421795,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.221,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.225,0,203.6,0.0
17.427472,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.248,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.350,0,203.6,0.0
17.433043,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.248,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.350,0,203.6,0.0
17.440555,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.277,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.482,0,203.6,0.0
17.445080,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.300,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.588,0,203.6,0.0
17.450178,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.300,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.588,0,203.6,0.0
17.455039,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.332,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.732,0,203.6,0.0
17.459548,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.332,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.732,0,203.6,0.0
17.464502,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.358,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.849,0,203.6,0.0
17.469649,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.358,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.849,0,203.6,0.0
17.474225,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.380,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.950,0,203.6,0.0
17.479100,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.380,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+42.950,0,203.6,0.0
17.484261,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.405,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.062,0,203.6,0.0
17.489814,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.434,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.189,0,203.6,0.0
17.494712,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.434,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.189,0,203.6,0.0
17.499429,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.452,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.268,0,203.6,0.0
17.504027,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.452,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.268,0,203.6,0.0
17.508447,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.479,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.387,0,203.6,0.0
17.513533,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.479,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.387,0,203.6,0.0
17.518387,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.504,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.496,0,203.6,0.0
17.523172,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.529,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.604,0,203.6,0.0
17.528087,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.529,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.604,0,203.6,0.0
17.536599,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.559,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.735,0,203.6,0.0
17.545558,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.589,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.864,0,203.6,0.0
17.551552,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.618,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.984,0,203.6,0.0
17.559432,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.618,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+43.984,0,203.6,0.0
17.565712,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.656,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.148,0,203.6,0.0
17.571373,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.674,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.222,0,203.6,0.0
17.577680,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.674,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.222,0,203.6,0.0
17.584363,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.704,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.348,0,203.6,0.0
17.589309,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.725,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.434,0,203.6,0.0
17.594275,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.725,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.434,0,203.6,0.0
17.599097,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.755,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.560,0,203.6,0.0
17.604233,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.755,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.560,0,203.6,0.0
17.609190,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.785,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.685,0,203.6,0.0
17.614160,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.805,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.766,0,203.6,0.0
17.619033,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.805,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.766,0,203.6,0.0
17.623758,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.836,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.891,0,203.6,0.0
17.630185,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.836,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.891,0,203.6,0.0
17.635038,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.860,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+44.988,0,203.6,0.0
17.640088,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.890,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+45.110,0,203.6,0.0
17.644951,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.890,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+45.110,0,203.6,0.0
17.649852,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.917,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+45.217,0,203.6,0.0
17.655529,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.917,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+45.217,0,203.6,0.0
17.666522,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.917,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+45.217,0,203.6,0.0
17.672573,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+14.984,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+45.482,0,203.6,0.0
17.682165,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.023,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+45.634,0,203.6,0.0
17.694288,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.066,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+45.803,0,203.6,0.0
17.718885,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.142,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.095,0,203.6,0.0
17.731192,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.142,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.095,0,203.6,0.0
17.737244,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.142,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.095,0,203.6,0.0
17.751794,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.263,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.555,0,203.6,0.0
17.758274,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.263,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.555,0,203.6,0.0
17.763516,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.295,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.674,0,203.6,0.0
17.771067,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.295,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.674,0,203.6,0.0
17.776418,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.332,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.811,0,203.6,0.0
17.781758,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.356,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.897,0,203.6,0.0
17.786430,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.356,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+46.897,0,203.6,0.0
17.791253,3,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+15.388,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+47.014,0,203.6,0.0
