t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
6.742689,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.06475,+0.89447,0.15753,341.00,-0.03653,-0.01648,+0.10027,+0.88733,0.14822,1.0000,1,0,+2.093,0,1.0000,1,1,+5.000,+2.093,+7.093,+0.00955,-13.219,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.816,0,79.2,79.2
6.756978,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.06475,+0.89447,0.15753,341.00,-0.03842,-0.01794,+0.10236,+0.88781,0.14884,1.0000,1,0,+2.201,0,1.0000,1,1,+5.000,+2.201,+7.201,+0.00968,-13.221,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.891,0,79.2,79.2
6.770490,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.06475,+0.89447,0.15753,341.00,-0.04008,-0.01934,+0.10369,+0.88823,0.14939,1.0000,1,0,+2.297,0,1.0000,1,1,+5.000,+2.297,+7.297,+0.00972,-13.222,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+4.971,0,79.2,79.2
6.784852,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.06888,+0.89302,0.16102,340.74,-0.04201,-0.02086,+0.10575,+0.88855,0.15017,1.0000,1,0,+2.407,0,1.0000,1,1,+5.000,+2.407,+7.407,+0.00971,-13.224,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.076,0,79.2,79.2
6.797423,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.06888,+0.89302,0.16102,340.74,-0.04360,-0.02221,+0.10697,+0.88881,0.15081,1.0000,1,0,+2.498,0,1.0000,1,1,+5.000,+2.498,+7.498,+0.00981,-13.226,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.144,0,79.2,79.2
6.812396,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.06888,+0.89302,0.16102,340.74,-0.04536,-0.02382,+0.10771,+0.88911,0.15152,1.0000,1,0,+2.599,0,1.0000,1,1,+5.000,+2.599,+7.599,+0.00983,-13.228,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.240,0,79.2,79.2
6.825582,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.07569,+0.89175,0.16602,340.52,-0.04724,-0.02527,+0.10985,+0.88927,0.15242,1.0000,1,0,+2.707,0,1.0000,1,1,+5.000,+2.707,+7.707,+0.00986,-13.230,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.342,0,79.2,79.2
6.839764,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.07569,+0.89175,0.16602,340.52,-0.04912,-0.02685,+0.11137,+0.88943,0.15332,1.0000,1,0,+2.814,0,1.0000,1,1,+5.000,+2.814,+7.814,+0.01006,-13.231,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.404,0,79.2,79.2
6.856220,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.08278,+0.89006,0.17051,340.21,-0.05168,-0.02874,+0.11472,+0.88948,0.15463,1.0000,1,0,+2.961,0,1.0000,1,1,+5.000,+2.961,+7.961,+0.01022,-13.233,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.514,0,79.2,79.2
6.870143,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.08278,+0.89006,0.17051,340.21,-0.05370,-0.03036,+0.11672,+0.88952,0.15566,1.0000,1,0,+3.077,0,1.0000,1,1,+5.000,+3.077,+8.077,+0.01031,-13.235,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.608,0,79.2,79.2
6.885560,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.09184,+0.88766,0.17630,339.78,-0.05643,-0.03223,+0.12103,+0.88939,0.15714,1.0000,1,0,+3.233,0,1.0000,1,1,+5.000,+3.233,+8.233,+0.01095,-13.363,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.614,0,79.2,79.2
6.899933,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.09184,+0.88766,0.17630,339.78,-0.05881,-0.03401,+0.12399,+0.88927,0.15842,1.0000,1,0,+3.369,0,1.0000,1,1,+5.000,+3.369,+8.369,+0.01127,-13.364,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.676,0,79.2,79.2
6.914961,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.09487,+0.88674,0.18011,339.61,-0.06133,-0.03592,+0.12705,+0.88909,0.15994,1.0000,1,0,+3.514,0,1.0000,1,1,+5.000,+3.514,+8.514,+0.01142,-13.367,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.784,0,79.2,79.2
6.931656,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.09487,+0.88674,0.18011,339.61,-0.06391,-0.03808,+0.12918,+0.88891,0.16149,1.0000,1,0,+3.662,0,1.0000,1,1,+5.000,+3.662,+8.662,+0.01155,-13.369,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+5.899,0,79.2,79.2
6.947548,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.09487,+0.88674,0.18011,339.61,-0.06619,-0.04014,+0.13023,+0.88875,0.16286,1.0000,1,0,+3.792,0,1.0000,1,1,+5.000,+3.792,+8.792,+0.01161,-13.372,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.010,0,79.2,79.2
6.962144,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.10160,+0.88379,0.18774,339.08,-0.06860,-0.04208,+0.13259,+0.88842,0.16455,1.0000,1,0,+3.930,0,1.0000,1,1,+5.000,+3.930,+8.930,+0.01165,-13.375,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.137,0,79.2,79.2
6.977445,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.11040,+0.88165,0.19476,338.70,-0.07157,-0.04418,+0.13697,+0.88793,0.16670,1.0000,1,0,+4.101,0,1.0000,1,1,+5.000,+4.101,+9.101,+0.01181,-13.378,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.268,0,79.2,79.2
6.992984,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.11040,+0.88165,0.19476,338.70,-0.07437,-0.04635,+0.14008,+0.88748,0.16872,1.0000,1,0,+4.261,0,1.0000,1,1,+5.000,+4.261,+9.261,+0.01213,-13.380,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.355,0,79.2,79.2
7.009662,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.11942,+0.87645,0.20473,337.76,-0.07784,-0.04878,+0.14530,+0.88663,0.17150,1.0000,1,0,+4.460,0,1.0000,1,1,+5.000,+4.460,+9.460,+0.01246,-13.383,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.477,0,79.2,79.2
7.028207,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.11942,+0.87645,0.20473,337.76,-0.08136,-0.05154,+0.14912,+0.88577,0.17432,1.0000,1,0,+4.662,0,1.0000,1,1,+5.000,+4.662,+9.662,+0.01268,-13.387,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.626,0,79.2,79.2
7.044191,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.11942,+0.87645,0.20473,337.76,-0.08418,-0.05396,+0.15112,+0.88508,0.17657,1.0000,1,0,+4.823,0,1.0000,1,1,+5.000,+4.823,+9.823,+0.01424,-13.615,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.430,0,79.2,79.2
7.062923,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.12865,+0.87308,0.21459,337.15,-0.08799,-0.05687,+0.15559,+0.88405,0.17982,1.0000,1,0,+5.041,0,1.0000,1,1,+5.000,+5.041,+10.041,+0.01490,-13.742,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.490,0,70.9,70.9
7.078142,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.14041,+0.86738,0.22491,336.13,-0.09170,-0.05933,+0.16181,+0.88287,0.18301,1.0000,1,0,+5.254,0,1.0000,1,1,+5.000,+5.254,+10.254,+0.01544,-13.744,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.579,0,70.9,70.9
7.095383,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.14041,+0.86738,0.22491,336.13,-0.09556,-0.06221,+0.16676,+0.88164,0.18634,1.0000,1,0,+5.475,0,1.0000,1,1,+5.000,+5.475,+10.475,+0.01562,-13.748,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.741,0,70.9,70.9
7.112945,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.14041,+0.86738,0.22491,336.13,-0.09918,-0.06519,+0.16994,+0.88049,0.18945,1.0000,1,0,+5.683,0,1.0000,1,1,+5.000,+5.683,+10.683,+0.01582,-13.753,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.900,0,70.9,70.9
7.129179,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.15016,+0.86257,0.23746,335.26,-0.10301,-0.06803,+0.17488,+0.87915,0.19306,1.0000,1,0,+5.902,0,1.0000,1,1,+5.000,+5.902,+10.902,+0.01655,-13.877,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+6.941,0,70.9,70.9
7.144331,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.15016,+0.86257,0.23746,335.26,-0.10633,-0.07073,+0.17800,+0.87798,0.19618,1.0000,1,0,+6.092,0,1.0000,1,1,+5.000,+6.092,+11.092,+0.01654,-13.883,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+7.130,0,70.9,70.9
7.161728,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.16173,+0.85453,0.25086,333.81,-0.11076,-0.07393,+0.18415,+0.87610,0.20056,1.0000,1,0,+6.346,0,1.0000,1,1,+5.000,+6.346,+11.346,+0.01753,-14.001,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+7.155,0,70.9,70.9
7.180057,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.16173,+0.85453,0.25086,333.81,-0.11504,-0.07738,+0.18828,+0.87429,0.20478,1.0000,1,0,+6.591,0,1.0000,1,1,+5.000,+6.591,+11.591,+0.01843,-14.119,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+7.190,0,70.9,70.9
7.198747,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.16960,+0.84448,0.26574,332.01,-0.11970,-0.08100,+0.19351,+0.87174,0.20999,1.0000,1,0,+6.859,0,1.0000,1,1,+5.000,+6.859,+11.859,+0.01871,-14.125,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+7.387,0,70.9,70.9
7.220569,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.18040,+0.83220,0.28399,329.80,-0.12567,-0.08540,+0.20139,+0.86785,0.21727,1.0000,1,0,+7.201,0,1.0000,1,1,+5.000,+7.201,+12.201,+0.01894,-14.134,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+7.663,0,70.9,70.9
7.240259,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.18040,+0.83220,0.28399,329.80,-0.13058,-0.08945,+0.20567,+0.86466,0.22325,1.0000,1,0,+7.482,0,1.0000,1,1,+5.000,+7.482,+12.482,+0.01917,-14.141,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+7.884,0,70.9,70.9
7.263467,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.19262,+0.81759,0.30322,327.17,-0.13703,-0.09439,+0.21318,+0.85976,0.23157,1.0000,1,0,+7.851,0,1.0000,1,1,+5.000,+7.851,+12.851,+0.02042,-14.258,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+7.966,0,70.9,70.9
7.287358,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.19262,+0.81759,0.30322,327.17,-0.14296,-0.09958,+0.21693,+0.85526,0.23921,1.0000,1,0,+8.191,0,1.0000,1,1,+5.000,+8.191,+13.191,+0.02055,-14.269,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.273,0,70.9,70.9
7.308713,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.21090,+0.80034,0.32632,324.06,-0.14952,-0.10439,+0.22561,+0.84996,0.24762,1.0000,1,0,+8.567,0,1.0000,1,1,+5.000,+8.567,+13.567,+0.02081,-14.280,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.583,0,70.9,70.9
7.335373,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.22681,+0.77772,0.35084,319.99,-0.15861,-0.11077,+0.23918,+0.84147,0.25976,1.0000,1,0,+9.088,0,1.0000,1,1,+5.000,+9.088,+14.088,+0.02173,-14.291,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.885,0,70.9,70.9
7.363533,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.24073,+0.75143,0.37725,315.26,-0.16874,-0.11793,+0.25409,+0.83035,0.27426,1.0000,1,0,+9.668,0,1.0000,1,1,+5.000,+9.668,+14.668,+0.02335,-14.417,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.089,0,70.9,70.9
7.393912,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.25932,+0.72010,0.40791,309.62,-0.18069,-0.12620,+0.27243,+0.81582,0.29188,1.0000,1,0,+10.353,0,1.0000,1,1,+5.000,+10.353,+15.353,+0.02518,-14.538,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.347,0,70.9,70.9
7.429494,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,-0.28140,+0.68233,0.44503,302.82,-0.19590,-0.13673,+0.29585,+0.79565,0.31501,1.0000,1,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02599,-14.556,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.791,0,70.9,70.9
7.472160,1,1,0.209239,0.209239,0.2490,-0.03976,1,1,0.0260,1,1,-0.30578,+0.63441,0.49087,294.19,-0.21522,-0.15053,+0.32345,+0.76730,0.34593,1.0000,1,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02382,-14.692,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+10.268,0,70.9,70.9
7.518613,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,1,-0.33222,+0.57678,0.54600,283.82,-0.23727,-0.16688,+0.35197,+0.73139,0.38364,1.0000,1,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02122,-14.831,+0.00001,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+10.853,0,70.9,70.9
7.574214,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.18219,+0.27540,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.01716,-14.878,+0.00001,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+11.809,0,70.9,70.9
7.588533,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.18587,+0.25700,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.01766,-14.978,-0.00001,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+11.699,0,70.9,70.9
7.604281,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.18962,+0.23824,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.01857,-15.164,-0.00006,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+11.514,0,70.9,70.9
7.617289,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.19253,+0.22369,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.01909,-15.246,+0.00003,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+11.419,0,70.9,70.9
7.631713,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.19554,+0.20865,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02008,-15.397,+0.00002,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+11.203,0,70.9,70.9
7.645404,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.19822,+0.19528,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02112,-15.532,-0.00006,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+10.958,0,70.9,70.9
7.663667,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.20148,+0.17894,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02213,-15.655,-0.00003,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+10.707,0,70.9,70.9
7.683362,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.20469,+0.16290,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02283,-15.773,-0.00008,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+10.538,0,70.9,70.9
7.700404,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.20725,+0.15011,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02348,-15.883,-0.00004,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+10.378,0,70.9,70.9
7.720924,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.21004,+0.13614,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02490,-16.037,+0.00011,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+10.039,0,70.9,70.9
7.736979,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.21207,+0.12602,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02551,-16.133,+0.00011,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.897,0,70.9,70.9
7.753656,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.21401,+0.11632,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02618,-16.226,-0.00014,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.732,0,70.9,70.9
7.767066,1,1,0.235766,0.235766,0.2490,-0.01323,1,1,0.0260,1,0,+0.00000,+0.00000,0.00000,0.00,-0.23727,-0.21547,+0.10901,+0.73139,0.38364,1.0000,0,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02493,-16.079,+0.24374,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.960,0,70.9,70.9
7.781325,1,1,0.244321,0.246857,0.2490,-0.00214,1,1,0.0260,1,1,-0.16362,+0.52757,0.05720,274.96,-0.23237,-0.21659,+0.07888,+0.71783,0.36192,1.0000,1,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02536,-16.007,-0.01964,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.917,0,70.9,70.9
7.793419,1,1,0.251577,0.254953,0.2490,+0.00595,1,1,0.0260,1,1,-0.16362,+0.52757,0.05720,274.96,-0.22845,-0.21727,+0.05590,+0.70698,0.34454,1.0000,1,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02575,-16.045,-0.04705,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.831,0,70.9,70.9
7.804405,1,1,0.258169,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.16362,+0.52757,0.05720,274.96,-0.22507,-0.21768,+0.03699,+0.69764,0.32958,1.0000,1,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02690,-16.136,-0.05481,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.564,0,70.9,70.9
7.814762,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.17180,+0.53131,0.05212,275.64,-0.22507,-0.21804,+0.03517,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02711,-16.168,-0.03198,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.506,0,70.9,70.9
7.826258,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.17180,+0.53131,0.05212,275.64,-0.22507,-0.21842,+0.03326,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02776,-16.204,-0.02151,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.354,0,70.9,70.9
7.837374,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.17180,+0.53131,0.05212,275.64,-0.22507,-0.21877,+0.03151,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02780,-16.214,-0.00979,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.337,0,70.9,70.9
7.848061,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.16000,+0.54578,0.03928,278.24,-0.22507,-0.21909,+0.02991,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02883,-16.218,+0.00028,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.088,0,70.9,70.9
7.859289,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.16000,+0.54578,0.03928,278.24,-0.22507,-0.21941,+0.02832,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02903,-16.204,-0.00039,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+9.037,0,70.9,70.9
7.869580,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.16000,+0.54578,0.03928,278.24,-0.22507,-0.21969,+0.02693,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.02988,-16.214,-0.00099,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.841,0,70.9,70.9
7.883137,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.17762,+0.54498,0.04374,278.10,-0.22507,-0.22003,+0.02522,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.03029,-16.176,-0.00361,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.739,0,70.9,70.9
7.893799,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.17762,+0.54498,0.04374,278.10,-0.22507,-0.22029,+0.02395,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.03038,-16.152,-0.00381,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.716,0,70.9,70.9
7.906177,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.17762,+0.54498,0.04374,278.10,-0.22507,-0.22056,+0.02255,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.03044,-16.128,-0.00357,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.696,0,70.9,70.9
7.916404,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.15871,+0.54232,0.05241,277.62,-0.22507,-0.22078,+0.02145,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.03089,-16.085,-0.00256,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.585,0,70.9,70.9
7.928606,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.15871,+0.54232,0.05241,277.62,-0.22507,-0.22103,+0.02022,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.03123,-16.072,-0.00236,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.506,0,70.9,70.9
7.940734,1,1,0.261317,0.261317,0.2490,+0.01232,1,1,0.0260,1,1,-0.15871,+0.54232,0.05241,277.62,-0.22507,-0.22126,+0.01906,+0.69764,0.32958,1.0000,0,1,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.03140,-16.054,-0.00226,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.466,0,70.9,70.9
7.952411,1,1,0.265858,0.265858,0.2490,+0.01686,1,1,0.0260,1,1,-0.14678,+0.54384,0.06285,277.89,-0.22076,-0.22123,-0.00239,+0.68915,0.31487,1.0000,1,0,+11.000,0,1.0000,1,1,+5.000,+11.000,+16.000,+0.03193,-16.018,-0.00248,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,+8.338,0,70.9,70.9
