t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
23.379447,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.384165,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.389492,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.393957,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.398358,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.402994,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.408642,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.413316,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.418015,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.422543,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.427232,4,2,0.252886,0.252886,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.431754,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.435962,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.441823,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.446863,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.451334,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.455846,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.460561,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.464873,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.469439,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.476793,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.481170,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.485700,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.490248,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.494766,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.499327,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.507258,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.511739,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.516308,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.521328,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.526048,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.530437,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.536923,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.542025,4,2,0.252887,0.252887,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.546856,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.551560,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.556303,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.560806,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.565553,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.570444,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.575124,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.581668,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.586151,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.590709,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.595176,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.599808,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.604691,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.609241,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.614537,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.619064,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.623529,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.628666,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.634237,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.638615,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.643365,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.648227,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.653527,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.658024,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.662713,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.667277,4,2,0.252888,0.252888,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.671668,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.677476,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.682248,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.687064,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.691393,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.695819,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.700404,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.708459,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.713411,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
23.718443,4,2,0.252889,0.252889,0.2529,-0.00001,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,204.0,0.0
