t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,u_tube_f,curv_f,rail_k,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
17.826667,3,1,0.248829,0.248829,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02547,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.067,0,199.7,0.0
17.831215,3,1,0.248830,0.248830,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02547,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.067,0,199.7,0.0
17.836457,3,1,0.248830,0.248830,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02544,+28.197,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.060,0,199.7,0.0
17.844415,3,1,0.248831,0.248831,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02543,+28.197,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.060,0,199.7,0.0
17.848848,3,1,0.248832,0.248832,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02543,+28.197,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.060,0,199.7,0.0
17.853529,3,1,0.248832,0.248832,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02541,+28.197,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.055,0,199.7,0.0
17.858180,3,1,0.248833,0.248833,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02541,+28.197,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.055,0,199.7,0.0
17.862942,3,1,0.248833,0.248833,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02544,+28.197,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.062,0,199.7,0.0
17.867198,3,1,0.248834,0.248834,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02549,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.074,0,199.7,0.0
17.871490,3,1,0.248834,0.248834,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02549,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.074,0,199.7,0.0
17.876152,3,1,0.248835,0.248835,0.2490,-0.00017,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02550,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.075,0,199.7,0.0
17.880817,3,1,0.248835,0.248835,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02550,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.075,0,199.7,0.0
17.885632,3,1,0.248836,0.248836,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02554,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.083,0,199.7,0.0
17.891484,3,1,0.248836,0.248836,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02554,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.083,0,199.7,0.0
17.896343,3,1,0.248837,0.248837,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02550,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.076,0,199.7,0.0
17.901250,3,1,0.248837,0.248837,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02550,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.076,0,199.7,0.0
17.905831,3,1,0.248838,0.248838,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02548,+28.197,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.069,0,199.7,0.0
17.910265,3,1,0.248838,0.248838,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02554,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.085,0,199.7,0.0
17.914423,3,1,0.248839,0.248839,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02554,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.085,0,199.7,0.0
17.919284,3,1,0.248839,0.248839,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02555,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.087,0,199.7,0.0
17.924016,3,1,0.248840,0.248840,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02555,+28.198,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.087,0,199.7,0.0
17.931194,3,1,0.248841,0.248841,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02533,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.037,0,199.7,0.0
17.935489,3,1,0.248841,0.248841,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02533,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.037,0,199.7,0.0
17.940175,3,1,0.248842,0.248842,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.034,0,199.7,0.0
17.944692,3,1,0.248842,0.248842,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.034,0,199.7,0.0
17.949342,3,1,0.248843,0.248843,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02539,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.050,0,199.7,0.0
17.954370,3,1,0.248843,0.248843,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02539,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.050,0,199.7,0.0
17.959201,3,1,0.248844,0.248844,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02539,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.049,0,199.7,0.0
17.963702,3,1,0.248844,0.248844,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02539,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.049,0,199.7,0.0
17.968574,3,1,0.248845,0.248845,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02538,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.048,0,199.7,0.0
17.973149,3,1,0.248845,0.248845,0.2490,-0.00016,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02538,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.048,0,199.7,0.0
17.977713,3,1,0.248845,0.248845,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02536,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.043,0,199.7,0.0
17.982455,3,1,0.248846,0.248846,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02536,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.043,0,199.7,0.0
17.986804,3,1,0.248846,0.248846,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02538,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.047,0,199.7,0.0
17.992050,3,1,0.248847,0.248847,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02540,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.052,0,199.7,0.0
17.997364,3,1,0.248847,0.248847,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02540,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.052,0,199.7,0.0
18.002512,3,1,0.248848,0.248848,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.033,0,199.7,0.0
18.006991,3,1,0.248848,0.248848,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.033,0,199.7,0.0
18.011549,3,1,0.248849,0.248849,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.035,0,199.7,0.0
18.016016,3,1,0.248849,0.248849,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.035,0,199.7,0.0
18.020210,3,1,0.248850,0.248850,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.035,0,199.7,0.0
18.024913,3,1,0.248850,0.248850,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02521,+28.194,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.009,0,199.7,0.0
18.029497,3,1,0.248851,0.248851,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02530,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.029,0,199.7,0.0
18.035616,3,1,0.248851,0.248851,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02530,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.029,0,199.7,0.0
18.040153,3,1,0.248852,0.248852,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02535,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.042,0,199.7,0.0
18.044697,3,1,0.248852,0.248852,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02535,+28.196,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.042,0,199.7,0.0
18.049315,3,1,0.248853,0.248853,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02533,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.036,0,199.7,0.0
18.053862,3,1,0.248853,0.248853,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02533,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.036,0,199.7,0.0
18.058273,3,1,0.248854,0.248854,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02531,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.031,0,199.7,0.0
18.063070,3,1,0.248854,0.248854,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02531,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.031,0,199.7,0.0
18.068176,3,1,0.248855,0.248855,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02533,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.037,0,199.7,0.0
18.072675,3,1,0.248855,0.248855,0.2490,-0.00015,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02533,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.037,0,199.7,0.0
18.077336,3,1,0.248855,0.248855,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02526,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.020,0,199.7,0.0
18.081584,3,1,0.248856,0.248856,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.034,0,199.7,0.0
18.086094,3,1,0.248856,0.248856,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.034,0,199.7,0.0
18.090911,3,1,0.248857,0.248857,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02529,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.026,0,199.7,0.0
18.095138,3,1,0.248857,0.248857,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02529,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.026,0,199.7,0.0
18.102875,3,1,0.248858,0.248858,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02533,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.037,0,199.7,0.0
18.107369,3,1,0.248858,0.248858,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02533,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.037,0,199.7,0.0
18.111789,3,1,0.248859,0.248859,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02527,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.023,0,199.7,0.0
18.116268,3,1,0.248859,0.248859,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02536,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.042,0,199.7,0.0
18.120914,3,1,0.248860,0.248860,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02536,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.042,0,199.7,0.0
18.125539,3,1,0.248860,0.248860,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.034,0,199.7,0.0
18.130183,3,1,0.248860,0.248860,0.2490,-0.00014,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02532,+28.195,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+6.034,0,199.7,0.0
