t,seg,active_gate,thrust,base_thrust,vtrim,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
14.8898,3,1,0.2265,0.2750,-0.04854,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.736,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.600,0,40.6,40.6
14.8942,3,1,0.2265,0.2750,-0.04848,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.736,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.600,0,40.6,40.6
14.8987,3,1,0.2266,0.2750,-0.04843,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.736,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.598,0,40.6,40.6
14.9033,3,1,0.2266,0.2750,-0.04837,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.736,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.598,0,40.6,40.6
14.9080,3,1,0.2267,0.2750,-0.04831,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.735,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.596,0,40.6,40.6
14.9125,3,1,0.2267,0.2750,-0.04826,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.734,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.594,0,40.6,40.6
14.9168,3,1,0.2268,0.2750,-0.04820,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.734,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.594,0,40.6,40.6
14.9212,3,1,0.2268,0.2750,-0.04815,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.734,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.594,0,40.6,40.6
14.9259,3,1,0.2269,0.2750,-0.04809,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.734,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.593,0,40.6,40.6
14.9308,3,1,0.2270,0.2750,-0.04803,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.733,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.591,0,40.6,40.6
14.9356,3,1,0.2270,0.2750,-0.04798,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.733,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.591,0,40.6,40.6
14.9401,3,1,0.2271,0.2750,-0.04792,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.733,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.589,0,40.6,40.6
14.9447,3,1,0.2271,0.2750,-0.04787,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.733,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.589,0,40.6,40.6
14.9489,3,1,0.2272,0.2750,-0.04782,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.732,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.587,0,40.6,40.6
14.9535,3,1,0.2272,0.2750,-0.04776,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.732,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.587,0,40.6,40.6
14.9581,3,1,0.2273,0.2750,-0.04771,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.732,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.586,0,40.6,40.6
14.9626,3,1,0.2273,0.2750,-0.04766,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.732,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.586,0,40.6,40.6
14.9673,3,1,0.2274,0.2750,-0.04760,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.731,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.584,0,40.6,40.6
14.9718,3,1,0.2275,0.2750,-0.04755,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.731,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.584,0,40.6,40.6
14.9762,3,1,0.2275,0.2750,-0.04750,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.731,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.583,0,40.6,40.6
14.9808,3,1,0.2276,0.2750,-0.04744,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.730,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.581,0,40.6,40.6
14.9854,3,1,0.2276,0.2750,-0.04739,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.730,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.581,0,40.6,40.6
14.9900,3,1,0.2277,0.2750,-0.04734,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.730,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.580,0,40.6,40.6
14.9954,3,1,0.2277,0.2750,-0.04727,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.730,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.580,0,40.6,40.6
14.9998,3,1,0.2278,0.2750,-0.04722,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.730,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.578,0,40.6,40.6
15.0040,3,1,0.2278,0.2750,-0.04718,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.730,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.578,0,40.6,40.6
15.0086,3,1,0.2279,0.2750,-0.04712,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.729,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.577,0,40.6,40.6
15.0130,3,1,0.2279,0.2750,-0.04707,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.729,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.577,0,40.6,40.6
15.0174,3,1,0.2280,0.2750,-0.04702,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.729,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.575,0,40.6,40.6
15.0217,3,1,0.2280,0.2750,-0.04697,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.729,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.575,0,40.6,40.6
15.0261,3,1,0.2281,0.2750,-0.04692,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.728,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.574,0,40.6,40.6
15.0309,3,1,0.2281,0.2750,-0.04687,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.728,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.574,0,40.6,40.6
15.0362,3,1,0.2282,0.2750,-0.04681,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.728,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.573,0,40.6,40.6
15.0407,3,1,0.2282,0.2750,-0.04676,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.728,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.573,0,40.6,40.6
15.0450,3,1,0.2283,0.2750,-0.04671,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.727,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.571,0,40.6,40.6
15.0496,3,1,0.2283,0.2750,-0.04666,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.727,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.571,0,40.6,40.6
15.0541,3,1,0.2284,0.2750,-0.04661,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.727,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.570,0,40.6,40.6
15.0583,3,1,0.2284,0.2750,-0.04657,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.727,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.570,0,40.6,40.6
15.0647,3,1,0.2285,0.2750,-0.04650,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.727,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.569,0,40.6,40.6
15.0692,3,1,0.2286,0.2750,-0.04645,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.727,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.569,0,40.6,40.6
15.0737,3,1,0.2286,0.2750,-0.04640,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.726,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.567,0,40.6,40.6
15.0783,3,1,0.2287,0.2750,-0.04635,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.726,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.567,0,40.6,40.6
15.0831,3,1,0.2287,0.2750,-0.04629,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.726,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.566,0,40.6,40.6
15.0914,3,1,0.2288,0.2750,-0.04620,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.725,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.565,0,40.6,40.6
15.0963,3,1,0.2288,0.2750,-0.04615,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.725,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.564,0,40.6,40.6
15.1008,3,1,0.2289,0.2750,-0.04610,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.725,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.564,0,40.6,40.6
15.1059,3,1,0.2290,0.2750,-0.04605,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.725,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.562,0,40.6,40.6
15.1102,3,1,0.2290,0.2750,-0.04600,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.725,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.562,0,40.6,40.6
15.1148,3,1,0.2290,0.2750,-0.04595,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.724,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.561,0,40.6,40.6
15.1194,3,1,0.2291,0.2750,-0.04590,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.724,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.561,0,40.6,40.6
15.1242,3,1,0.2291,0.2750,-0.04585,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.724,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.560,0,40.6,40.6
15.1285,3,1,0.2292,0.2750,-0.04581,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.724,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.560,0,40.6,40.6
15.1336,3,1,0.2292,0.2750,-0.04575,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.724,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.559,0,40.6,40.6
15.1381,3,1,0.2293,0.2750,-0.04571,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.723,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.558,0,40.6,40.6
15.1426,3,1,0.2293,0.2750,-0.04566,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.723,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.558,0,40.6,40.6
15.1472,3,1,0.2294,0.2750,-0.04561,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.723,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.557,0,40.6,40.6
15.1518,3,1,0.2294,0.2750,-0.04556,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.723,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.557,0,40.6,40.6
15.1565,3,1,0.2295,0.2750,-0.04552,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.723,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.557,0,40.6,40.6
15.1610,3,1,0.2295,0.2750,-0.04547,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.723,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.556,0,40.6,40.6
15.1668,3,1,0.2296,0.2750,-0.04541,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.722,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.555,0,40.6,40.6
15.1713,3,1,0.2296,0.2750,-0.04536,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.722,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.555,0,40.6,40.6
15.1758,3,1,0.2297,0.2750,-0.04532,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.722,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.554,0,40.6,40.6
15.1804,3,1,0.2297,0.2750,-0.04527,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.722,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.554,0,40.6,40.6
15.1850,3,1,0.2298,0.2750,-0.04522,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.722,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.553,0,40.6,40.6
15.1896,3,1,0.2298,0.2750,-0.04518,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.722,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.553,0,40.6,40.6
15.1946,3,1,0.2299,0.2750,-0.04513,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.722,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.552,0,40.6,40.6
15.1992,3,1,0.2299,0.2750,-0.04508,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.721,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.551,0,40.6,40.6
15.2037,3,1,0.2300,0.2750,-0.04504,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.721,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.551,0,40.6,40.6
15.2094,3,1,0.2300,0.2750,-0.04498,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.721,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.550,0,40.6,40.6
15.2141,3,1,0.2301,0.2750,-0.04493,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.721,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.550,0,40.6,40.6
15.2191,3,1,0.2301,0.2750,-0.04488,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.721,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.549,0,40.6,40.6
15.2234,3,1,0.2302,0.2750,-0.04484,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.721,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.549,0,40.6,40.6
15.2279,3,1,0.2302,0.2750,-0.04479,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.720,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.548,0,40.6,40.6
15.2327,3,1,0.2303,0.2750,-0.04475,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.720,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.548,0,40.6,40.6
15.2369,3,1,0.2303,0.2750,-0.04471,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.720,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.547,0,207.1,1.0
15.2417,3,1,0.2303,0.2750,-0.04466,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.720,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.546,0,207.1,1.0
15.2465,3,1,0.2304,0.2750,-0.04461,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.720,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.546,0,207.1,1.0
15.2513,3,1,0.2304,0.2750,-0.04457,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.720,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.545,0,207.1,1.0
15.2555,3,1,0.2305,0.2750,-0.04452,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.720,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.545,0,207.1,1.0
15.2602,3,1,0.2305,0.2750,-0.04448,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.719,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.544,0,207.1,1.0
15.2697,3,1,0.2306,0.2750,-0.04439,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.719,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.544,0,207.1,1.0
15.2766,3,1,0.2307,0.2750,-0.04432,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.719,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.544,0,207.1,1.0
15.2811,3,1,0.2307,0.2750,-0.04428,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.719,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.543,0,207.1,1.0
15.2857,3,1,0.2308,0.2750,-0.04424,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.719,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.543,0,207.1,1.0
15.2903,3,1,0.2308,0.2750,-0.04419,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.719,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.542,0,207.1,1.0
15.2949,3,1,0.2309,0.2750,-0.04415,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.718,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.541,0,207.1,1.0
15.2995,3,1,0.2309,0.2750,-0.04410,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.718,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.541,0,207.1,1.0
15.3041,3,1,0.2309,0.2750,-0.04406,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.718,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.541,0,207.1,1.0
15.3086,3,1,0.2310,0.2750,-0.04402,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.718,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.540,0,207.1,1.0
15.3132,3,1,0.2310,0.2750,-0.04398,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.718,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.540,0,207.1,1.0
15.3174,3,1,0.2311,0.2750,-0.04394,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.718,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.540,0,207.1,1.0
15.3219,3,1,0.2311,0.2750,-0.04390,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.718,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.539,0,207.1,1.0
15.3264,3,1,0.2311,0.2750,-0.04385,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.718,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.539,0,207.1,1.0
15.3310,3,1,0.2312,0.2750,-0.04381,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.717,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.538,0,207.1,1.0
15.3355,3,1,0.2312,0.2750,-0.04377,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.717,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.538,0,207.1,1.0
15.3401,3,1,0.2313,0.2750,-0.04373,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.717,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.537,0,207.1,1.0
15.3448,3,1,0.2313,0.2750,-0.04369,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.717,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.537,0,207.1,1.0
15.3500,3,1,0.2314,0.2750,-0.04364,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.717,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.537,0,207.1,1.0
15.3547,3,1,0.2314,0.2750,-0.04359,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.717,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.536,0,207.1,1.0
15.3593,3,1,0.2314,0.2750,-0.04355,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.717,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.536,0,207.1,1.0
15.3639,3,1,0.2315,0.2750,-0.04351,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.717,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.535,0,207.1,1.0
15.3683,3,1,0.2315,0.2750,-0.04347,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.717,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.535,0,207.1,1.0
15.3730,3,1,0.2316,0.2750,-0.04343,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.716,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.535,0,207.1,1.0
15.3777,3,1,0.2316,0.2750,-0.04339,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.716,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.535,0,207.1,1.0
15.3822,3,1,0.2317,0.2750,-0.04335,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.716,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.534,0,207.1,1.0
15.3868,3,1,0.2317,0.2750,-0.04331,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.716,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.534,0,207.1,1.0
15.3913,3,1,0.2317,0.2750,-0.04327,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.716,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.533,0,207.1,1.0
15.3959,3,1,0.2318,0.2750,-0.04323,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.716,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.533,0,207.1,1.0
15.4003,3,1,0.2318,0.2750,-0.04319,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.716,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.533,0,207.1,1.0
15.4052,3,1,0.2319,0.2750,-0.04315,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.716,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.532,0,207.1,1.0
15.4122,3,1,0.2319,0.2750,-0.04308,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.715,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.531,0,207.1,1.0
15.4165,3,1,0.2320,0.2750,-0.04305,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.715,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.531,0,207.1,1.0
15.4213,3,1,0.2320,0.2750,-0.04300,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.715,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.531,0,207.1,1.0
15.4257,3,1,0.2320,0.2750,-0.04297,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.715,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.531,0,207.1,1.0
15.4302,3,1,0.2321,0.2750,-0.04293,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.715,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.531,0,207.1,1.0
15.4353,3,1,0.2321,0.2750,-0.04288,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.715,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.530,0,207.1,1.0
