t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,rail_on,rail_auth,u_tube_f,curv_f,rail_k,rail_deg,gate_cmd_deg,gate_auth,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
9.107604,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36420,-0.37784,+0.00000,+0.70349,0.05579,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.407,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+4.424,0,34.0,34.0
9.112149,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36413,-0.37754,+0.00000,+0.70348,0.05578,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.405,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+4.341,0,34.0,34.0
9.116723,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36406,-0.37724,+0.00000,+0.70347,0.05577,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.405,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+4.341,0,34.0,34.0
9.121356,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36400,-0.37694,+0.00000,+0.70347,0.05576,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.404,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+4.252,0,34.0,34.0
9.125936,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36393,-0.37665,+0.00000,+0.70346,0.05575,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.404,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+4.252,0,34.0,34.0
9.130349,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36387,-0.37637,+0.00000,+0.70345,0.05574,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.402,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+4.151,0,34.0,34.0
9.134951,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36381,-0.37609,+0.00000,+0.70345,0.05573,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.402,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+4.151,0,34.0,34.0
9.139508,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36375,-0.37581,+0.00000,+0.70344,0.05572,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.401,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+4.049,0,34.0,34.0
9.144026,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36369,-0.37555,+0.00000,+0.70343,0.05571,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.401,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+4.049,0,34.0,34.0
9.149938,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36362,-0.37520,+0.00000,+0.70342,0.05570,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.400,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.967,0,34.0,34.0
9.154660,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36356,-0.37493,+0.00000,+0.70342,0.05569,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.398,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.883,0,34.0,34.0
9.159248,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36350,-0.37468,+0.00000,+0.70341,0.05568,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.398,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.883,0,34.0,34.0
9.163763,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36345,-0.37443,+0.00000,+0.70340,0.05567,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.397,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.777,0,34.0,34.0
9.168225,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36340,-0.37419,+0.00000,+0.70340,0.05566,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.397,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.777,0,34.0,34.0
9.172747,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36335,-0.37395,+0.00000,+0.70339,0.05565,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.396,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.694,0,34.0,34.0
9.177992,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36329,-0.37368,+0.00000,+0.70339,0.05564,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.395,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.608,0,34.0,34.0
9.182249,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36325,-0.37346,+0.00000,+0.70338,0.05563,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.395,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.608,0,34.0,34.0
9.195904,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36311,-0.37280,+0.00000,+0.70337,0.05561,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.392,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.413,0,34.0,34.0
9.200473,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36307,-0.37258,+0.00000,+0.70336,0.05560,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.392,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.413,0,188.0,4.0
9.204998,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36302,-0.37237,+0.00000,+0.70336,0.05560,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.391,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.327,0,188.0,4.0
9.209616,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36298,-0.37216,+0.00000,+0.70335,0.05559,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.391,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.327,0,188.0,4.0
9.214293,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36294,-0.37195,+0.00000,+0.70335,0.05558,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.390,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.221,0,188.0,4.0
9.218818,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36290,-0.37175,+0.00000,+0.70334,0.05558,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.390,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.221,0,188.0,4.0
9.223459,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36286,-0.37155,+0.00000,+0.70334,0.05557,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.388,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.113,0,188.0,4.0
9.227952,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36282,-0.37135,+0.00000,+0.70333,0.05556,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0002,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.388,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.113,0,188.0,4.0
9.232427,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36278,-0.37117,+0.00000,+0.70333,0.05556,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.388,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.035,0,188.0,4.0
9.237141,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36274,-0.37097,+0.00000,+0.70333,0.05555,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.388,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+3.035,0,188.0,4.0
9.241658,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36271,-0.37079,+0.00000,+0.70332,0.05554,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.386,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.930,0,188.0,4.0
9.246264,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36267,-0.37061,+0.00000,+0.70332,0.05554,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.386,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.930,0,188.0,4.0
9.250826,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36264,-0.37043,+0.00000,+0.70331,0.05553,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.385,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.828,0,188.0,4.0
9.255493,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36260,-0.37025,+0.00000,+0.70331,0.05553,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.385,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.828,0,188.0,4.0
9.260031,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36257,-0.37008,+0.00000,+0.70331,0.05552,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.384,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.745,0,188.0,4.0
9.264453,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36254,-0.36992,+0.00000,+0.70330,0.05552,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.384,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.745,0,188.0,4.0
9.269498,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36250,-0.36973,+0.00000,+0.70330,0.05551,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.383,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.645,0,188.0,4.0
9.274298,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36247,-0.36956,+0.00000,+0.70329,0.05550,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.383,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.557,0,188.0,4.0
9.278883,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36244,-0.36940,+0.00000,+0.70329,0.05550,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.383,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.557,0,188.0,4.0
9.283553,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36241,-0.36925,+0.00000,+0.70329,0.05549,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.382,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.450,0,188.0,4.0
9.287728,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36238,-0.36910,+0.00000,+0.70328,0.05549,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.382,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.450,0,188.0,4.0
9.292249,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36235,-0.36896,+0.00000,+0.70328,0.05548,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.381,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.367,0,188.0,4.0
9.296761,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36233,-0.36881,+0.00000,+0.70328,0.05548,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.381,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.367,0,188.0,4.0
9.301390,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36230,-0.36866,+0.00000,+0.70328,0.05548,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.380,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.283,0,188.0,4.0
9.306462,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36227,-0.36850,+0.00000,+0.70327,0.05547,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.380,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.283,0,188.0,4.0
9.311599,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36224,-0.36835,+0.00000,+0.70327,0.05547,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.379,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.176,0,188.0,4.0
9.316368,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36221,-0.36820,+0.00000,+0.70327,0.05546,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.379,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.091,0,188.0,4.0
9.328736,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36215,-0.36785,+0.00000,+0.70326,0.05545,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.379,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+2.091,0,188.0,4.0
9.336275,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36211,-0.36764,+0.00000,+0.70325,0.05544,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.377,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.900,0,188.0,4.0
9.341123,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36209,-0.36751,+0.00000,+0.70325,0.05544,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.377,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.848,0,188.0,4.0
9.345849,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36207,-0.36739,+0.00000,+0.70325,0.05544,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.377,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.848,0,188.0,4.0
9.352479,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36203,-0.36721,+0.00000,+0.70325,0.05543,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.376,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.748,0,188.0,4.0
9.357058,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36201,-0.36710,+0.00000,+0.70324,0.05543,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.375,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.662,0,188.0,4.0
9.361712,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36199,-0.36698,+0.00000,+0.70324,0.05542,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.375,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.662,0,188.0,4.0
9.366393,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36197,-0.36687,+0.00000,+0.70324,0.05542,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.375,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.566,0,188.0,4.0
9.371181,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36195,-0.36675,+0.00000,+0.70324,0.05542,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.375,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.566,0,188.0,4.0
9.375973,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36193,-0.36664,+0.00000,+0.70323,0.05541,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.374,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.472,0,188.0,4.0
9.380789,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36191,-0.36653,+0.00000,+0.70323,0.05541,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.374,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.472,0,188.0,4.0
9.385575,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36190,-0.36642,+0.00000,+0.70323,0.05541,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.374,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.360,0,188.0,4.0
9.390212,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36188,-0.36632,+0.00000,+0.70323,0.05541,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.373,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.275,0,188.0,4.0
9.394841,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36186,-0.36622,+0.00000,+0.70323,0.05540,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.373,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.275,0,188.0,4.0
9.399367,2,0,0.230000,0.230000,0.2750,-0.04500,0,0,0.0000,1,1,-0.36111,+0.70314,0.05528,306.57,-0.36184,-0.36612,+0.00000,+0.70322,0.05540,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0001,-0.000,+0.000,1.0000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.373,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00072,+1.189,0,188.0,4.0
