t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
12.266177,2,1,0.244470,0.244470,0.2490,-0.00453,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59543,+0.59991,+0.02244,+0.05735,0.15398,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00099,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.218,0,132.6,13.0
12.270850,2,1,0.244383,0.244383,0.2490,-0.00462,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59540,+0.59981,+0.02204,+0.05733,0.15397,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00100,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.221,0,132.6,13.0
12.275391,2,1,0.244300,0.244300,0.2490,-0.00470,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59538,+0.59971,+0.02167,+0.05732,0.15397,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00102,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.225,0,132.6,13.0
12.279957,2,1,0.244218,0.244218,0.2490,-0.00478,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59536,+0.59961,+0.02129,+0.05731,0.15396,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00102,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.225,0,132.6,13.0
12.284473,2,1,0.244138,0.244138,0.2490,-0.00486,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59534,+0.59952,+0.02092,+0.05730,0.15395,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00103,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.228,0,132.6,13.0
12.289062,2,1,0.244059,0.244059,0.2490,-0.00494,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59531,+0.59943,+0.02056,+0.05728,0.15395,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00103,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.228,0,132.6,13.0
12.293582,2,1,0.243982,0.243982,0.2490,-0.00502,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59529,+0.59933,+0.02020,+0.05727,0.15394,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00105,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.233,0,132.6,13.0
12.298133,2,1,0.243906,0.243906,0.2490,-0.00509,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59527,+0.59924,+0.01985,+0.05726,0.15393,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00105,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.233,0,132.6,13.0
12.302686,2,1,0.243831,0.243831,0.2490,-0.00517,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59525,+0.59916,+0.01951,+0.05725,0.15393,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00107,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.237,0,132.6,13.0
12.307177,2,1,0.243759,0.243759,0.2490,-0.00524,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59523,+0.59907,+0.01917,+0.05724,0.15392,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00108,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.240,0,132.6,13.0
12.311647,2,1,0.243688,0.243688,0.2490,-0.00531,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59522,+0.59899,+0.01884,+0.05723,0.15392,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00108,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.240,0,132.6,13.0
12.316418,2,1,0.243614,0.243614,0.2490,-0.00539,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59520,+0.59890,+0.01850,+0.05722,0.15391,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00110,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.245,0,132.6,13.0
12.322835,2,1,0.243516,0.243516,0.2490,-0.00548,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59517,+0.59878,+0.01805,+0.05720,0.15390,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00110,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.245,0,132.6,13.0
12.328603,2,1,0.243431,0.243431,0.2490,-0.00557,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59515,+0.59868,+0.01765,+0.05719,0.15390,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00112,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.249,0,132.6,13.0
12.333116,2,1,0.243366,0.243366,0.2490,-0.00563,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59513,+0.59860,+0.01734,+0.05718,0.15389,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00112,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.249,0,132.6,13.0
12.338020,2,1,0.243296,0.243296,0.2490,-0.00570,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59512,+0.59852,+0.01701,+0.05717,0.15388,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00114,-11.628,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.253,0,132.6,13.0
12.342606,2,1,0.243232,0.243232,0.2490,-0.00577,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59510,+0.59844,+0.01671,+0.05716,0.15388,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00116,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.257,0,132.6,13.0
12.347925,2,1,0.243159,0.243159,0.2490,-0.00584,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59508,+0.59835,+0.01637,+0.05715,0.15387,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00116,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.257,0,132.6,13.0
12.352471,2,1,0.243098,0.243098,0.2490,-0.00590,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59506,+0.59828,+0.01608,+0.05714,0.15387,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00118,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.262,0,132.6,13.0
12.356762,2,1,0.243041,0.243041,0.2490,-0.00596,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59505,+0.59821,+0.01581,+0.05713,0.15386,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00118,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.262,0,132.6,13.0
12.361705,2,1,0.242977,0.242977,0.2490,-0.00602,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59503,+0.59814,+0.01551,+0.05712,0.15386,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00119,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.266,0,132.6,13.0
12.366233,2,1,0.242920,0.242920,0.2490,-0.00608,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59502,+0.59807,+0.01523,+0.05711,0.15386,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00121,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.269,0,132.6,13.0
12.370854,2,1,0.242862,0.242862,0.2490,-0.00614,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59501,+0.59800,+0.01496,+0.05710,0.15385,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00121,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.269,0,132.6,13.0
12.375368,2,1,0.242807,0.242807,0.2490,-0.00619,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59499,+0.59793,+0.01470,+0.05710,0.15385,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00123,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.273,0,132.6,13.0
12.379781,2,1,0.242754,0.242754,0.2490,-0.00625,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59498,+0.59787,+0.01444,+0.05709,0.15384,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00123,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.273,0,132.6,13.0
12.384266,2,1,0.242701,0.242701,0.2490,-0.00630,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59497,+0.59780,+0.01419,+0.05708,0.15384,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00125,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.278,0,132.6,13.0
12.389248,2,1,0.242643,0.242643,0.2490,-0.00636,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59495,+0.59774,+0.01391,+0.05707,0.15383,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00125,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.278,0,132.6,13.0
12.394024,2,1,0.242589,0.242589,0.2490,-0.00641,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59494,+0.59767,+0.01365,+0.05707,0.15383,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00125,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.278,0,132.6,13.0
12.400232,2,1,0.242520,0.242520,0.2490,-0.00648,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59492,+0.59759,+0.01332,+0.05706,0.15383,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00127,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.283,0,132.6,13.0
12.404872,2,1,0.242470,0.242470,0.2490,-0.00653,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59491,+0.59753,+0.01308,+0.05705,0.15382,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00129,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.287,0,132.6,13.0
12.409554,2,1,0.242420,0.242420,0.2490,-0.00658,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59490,+0.59747,+0.01284,+0.05704,0.15382,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00129,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.287,0,132.6,13.0
12.414112,2,1,0.242373,0.242373,0.2490,-0.00663,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59489,+0.59741,+0.01261,+0.05704,0.15381,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00131,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.291,0,132.6,13.0
12.418746,2,1,0.242325,0.242325,0.2490,-0.00668,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59488,+0.59735,+0.01238,+0.05703,0.15381,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00132,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.295,0,132.6,13.0
12.423178,2,1,0.242280,0.242280,0.2490,-0.00672,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59487,+0.59730,+0.01216,+0.05702,0.15381,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00132,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.295,0,132.6,13.0
12.427708,2,1,0.242236,0.242236,0.2490,-0.00676,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59485,+0.59724,+0.01195,+0.05702,0.15380,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00132,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.295,0,132.6,13.0
12.434043,2,1,0.242175,0.242175,0.2490,-0.00683,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59484,+0.59717,+0.01165,+0.05701,0.15380,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00134,-11.629,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.300,0,132.6,13.0
12.438821,2,1,0.242129,0.242129,0.2490,-0.00687,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59483,+0.59712,+0.01143,+0.05700,0.15380,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00136,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.304,0,132.6,13.0
12.443318,2,1,0.242088,0.242088,0.2490,-0.00691,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59482,+0.59706,+0.01122,+0.05700,0.15379,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00136,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.304,0,132.6,13.0
12.447592,2,1,0.242049,0.242049,0.2490,-0.00695,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59481,+0.59702,+0.01103,+0.05699,0.15379,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00138,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.309,0,132.6,13.0
12.452105,2,1,0.242009,0.242009,0.2490,-0.00699,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59480,+0.59697,+0.01084,+0.05699,0.15379,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00138,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.309,0,132.6,13.0
12.456695,2,1,0.241968,0.241968,0.2490,-0.00703,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59479,+0.59692,+0.01064,+0.05698,0.15378,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00140,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.312,0,132.6,13.0
12.464643,2,1,0.241901,0.241901,0.2490,-0.00710,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59478,+0.59684,+0.01031,+0.05697,0.15378,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00142,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.317,0,132.6,13.0
12.469351,2,1,0.241862,0.241862,0.2490,-0.00714,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59477,+0.59679,+0.01011,+0.05697,0.15378,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00142,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.317,0,132.6,13.0
12.473919,2,1,0.241824,0.241824,0.2490,-0.00718,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59476,+0.59674,+0.00993,+0.05696,0.15377,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00143,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.321,0,132.6,13.0
12.478619,2,1,0.241787,0.241787,0.2490,-0.00721,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59475,+0.59670,+0.00974,+0.05696,0.15377,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00143,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.321,0,132.6,13.0
12.482970,2,1,0.241752,0.241752,0.2490,-0.00725,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59474,+0.59666,+0.00957,+0.05695,0.15377,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00145,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.325,0,132.6,13.0
12.487310,2,1,0.241719,0.241719,0.2490,-0.00728,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59474,+0.59662,+0.00941,+0.05695,0.15377,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00145,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.325,0,132.6,13.0
12.492037,2,1,0.241683,0.241683,0.2490,-0.00732,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59473,+0.59657,+0.00923,+0.05694,0.15376,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00147,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.329,0,132.6,13.0
12.496336,2,1,0.241651,0.241651,0.2490,-0.00735,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59472,+0.59653,+0.00907,+0.05694,0.15376,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00149,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.333,0,132.6,13.0
12.500865,2,1,0.241618,0.241618,0.2490,-0.00738,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59471,+0.59649,+0.00890,+0.05694,0.15376,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00149,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.333,0,132.6,13.0
12.505594,2,1,0.241584,0.241584,0.2490,-0.00742,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59471,+0.59645,+0.00874,+0.05693,0.15376,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00151,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.338,0,132.6,13.0
12.510000,2,1,0.241553,0.241553,0.2490,-0.00745,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59470,+0.59641,+0.00858,+0.05693,0.15376,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00151,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.338,0,132.6,13.0
12.514552,2,1,0.241522,0.241522,0.2490,-0.00748,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59469,+0.59638,+0.00842,+0.05692,0.15375,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00153,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.342,0,132.6,13.0
12.519116,2,1,0.241491,0.241491,0.2490,-0.00751,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59468,+0.59634,+0.00827,+0.05692,0.15375,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00153,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.342,0,132.6,13.0
12.523645,2,1,0.241460,0.241460,0.2490,-0.00754,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59468,+0.59630,+0.00812,+0.05692,0.15375,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00154,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.346,0,132.6,13.0
12.529276,2,1,0.241424,0.241424,0.2490,-0.00758,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59467,+0.59626,+0.00793,+0.05691,0.15375,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00154,-11.630,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.346,0,132.6,13.0
12.534101,2,1,0.241393,0.241393,0.2490,-0.00761,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59466,+0.59622,+0.00778,+0.05691,0.15374,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00156,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.350,0,132.6,13.0
12.538680,2,1,0.241365,0.241365,0.2490,-0.00764,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59466,+0.59618,+0.00764,+0.05690,0.15374,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00156,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.350,0,132.6,13.0
12.543261,2,1,0.241337,0.241337,0.2490,-0.00766,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59465,+0.59615,+0.00749,+0.05690,0.15374,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00158,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.354,0,132.6,13.0
12.547372,2,1,0.241312,0.241312,0.2490,-0.00769,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59465,+0.59612,+0.00737,+0.05690,0.15374,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00160,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.358,0,132.6,13.0
12.552003,2,1,0.241284,0.241284,0.2490,-0.00772,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59464,+0.59609,+0.00723,+0.05689,0.15374,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00160,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.358,0,132.6,13.0
12.557078,2,1,0.241255,0.241255,0.2490,-0.00774,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59463,+0.59605,+0.00708,+0.05689,0.15374,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00162,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.363,0,132.6,13.0
12.561685,2,1,0.241229,0.241229,0.2490,-0.00777,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59463,+0.59602,+0.00695,+0.05689,0.15373,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00162,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.363,0,132.6,13.0
12.566215,2,1,0.241204,0.241204,0.2490,-0.00780,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59462,+0.59599,+0.00682,+0.05688,0.15373,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00164,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.367,0,132.6,13.0
12.570793,2,1,0.241179,0.241179,0.2490,-0.00782,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59462,+0.59596,+0.00670,+0.05688,0.15373,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00164,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.367,0,132.6,13.0
12.575305,2,1,0.241155,0.241155,0.2490,-0.00785,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59461,+0.59593,+0.00657,+0.05688,0.15373,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00165,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.371,0,132.6,13.0
12.580365,2,1,0.241128,0.241128,0.2490,-0.00787,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59461,+0.59589,+0.00644,+0.05687,0.15373,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00165,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.371,0,132.6,13.0
12.584935,2,1,0.241105,0.241105,0.2490,-0.00790,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59460,+0.59587,+0.00632,+0.05687,0.15373,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00167,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.375,0,132.6,13.0
12.589560,2,1,0.241081,0.241081,0.2490,-0.00792,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59460,+0.59584,+0.00620,+0.05687,0.15372,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00167,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.375,0,132.6,13.0
12.594466,2,1,0.241057,0.241057,0.2490,-0.00794,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59459,+0.59581,+0.00608,+0.05687,0.15372,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00169,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.379,0,132.6,13.0
12.599567,2,1,0.241032,0.241032,0.2490,-0.00797,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59459,+0.59578,+0.00595,+0.05686,0.15372,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00171,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.384,0,132.6,13.0
12.604204,2,1,0.241010,0.241010,0.2490,-0.00799,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59458,+0.59575,+0.00584,+0.05686,0.15372,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00171,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.384,0,132.6,13.0
12.609206,2,1,0.240987,0.240987,0.2490,-0.00801,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59458,+0.59572,+0.00572,+0.05686,0.15372,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00173,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.388,0,132.6,13.0
12.613739,2,1,0.240967,0.240967,0.2490,-0.00803,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59457,+0.59570,+0.00561,+0.05685,0.15372,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00173,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.388,0,132.6,13.0
12.618372,2,1,0.240946,0.240946,0.2490,-0.00805,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59457,+0.59567,+0.00550,+0.05685,0.15372,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00173,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.388,0,132.6,13.0
12.622787,2,1,0.240927,0.240927,0.2490,-0.00807,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59457,+0.59565,+0.00541,+0.05685,0.15371,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00175,-11.631,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.393,0,132.6,13.0
12.627375,2,1,0.240907,0.240907,0.2490,-0.00809,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59456,+0.59562,+0.00530,+0.05685,0.15371,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00177,-11.632,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.397,0,132.6,13.0
12.632005,2,1,0.240887,0.240887,0.2490,-0.00811,1,1,1,+0.59439,+0.05675,0.15366,190.21,+0.59456,+0.59560,+0.00520,+0.05685,0.15371,1.0000,1,0,1,1,+5.000,-11.000,-6.000,+0.00177,-11.632,-0.00000,0.00,+0.00000,1,+0.28582,+0.58465,0.00648,-6.397,0,132.6,13.0
