timestamp,attempt,run,mode,hold_s,csv,class,verdict,median_rate,slow_pct,dirty_start,crossing_dips,gate1_u,max_active_gate,g3_size,g3_u_f,g3_v_err,commit_latched,commit_stable_s,descent_frames,descent_impulse,hold_armed,hold_frames,hold_duration_s,registered,flicker_blocked,gate3_registered,highest_active_gate,gates_completed,full_course_complete,finish_signal,first_failure_after_gate3,time_gate3_registered,final_segment,collision_after_gate3,timeout_after_gate3,failure_reason,exit_code
"2026-08-03T05:16:01","146","202","holdblind","0.3","filt_auto_202.csv","DISCARD_RATE","DISCARD","106.4","7.5","0","g1:48Hz","0.0948","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:16:45","147","203","holdblind","0.3","filt_auto_203.csv","DISCARD_RATE","DISCARD","103.1","9.8","0","g1:50Hz|g2:48Hz","0.0392","2","0.5365","-0.2295","0.3024","0","20.728","18","0.00263","1","21","0.309","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.6s","0"
"2026-08-03T05:17:28","148","204","holdblind","0.3","filt_auto_204.csv","DISCARD_RATE","DISCARD","96.7","3.1","0","","0.1134","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:18:12","149","205","holdblind","0.3","filt_auto_205.csv","DISCARD_RATE","DISCARD","74.0","15.6","0","g1:49Hz|g2:49Hz","0.0924","2","0.5827","0.3482","-0.1798","0","0.866","16","0.00227","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.7s","0"
"2026-08-03T05:18:55","150","206","holdblind","0.3","filt_auto_206.csv","DISCARD_RATE","DISCARD","107.5","6.5","0","g1:46Hz","0.1044","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:19:39","151","207","holdblind","0.3","filt_auto_207.csv","DISCARD_RATE","DISCARD","105.3","2.7","0","g2:38Hz","0.0954","2","0.4541","0.465","0.0612","0","21.603","10","0.00145","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:20:22","152","208","holdblind","0.3","filt_auto_208.csv","DISCARD_RATE","DISCARD","109.3","4.3","0","g1:47Hz","0.0988","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:21:06","153","209","holdblind","0.3","filt_auto_209.csv","DISCARD_RATE","DISCARD","100.4","5.3","0","g1:49Hz","0.1152","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:21:49","154","210","holdblind","0.3","filt_auto_210.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:22:33","155","211","holdblind","0.3","filt_auto_211.csv","DISCARD_RATE","DISCARD","101.2","5.2","0","g1:45Hz","0.1177","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:23:17","156","212","holdblind","0.3","filt_auto_212.csv","DISCARD_RATE","DISCARD","105.3","4.3","0","g1:49Hz","0.1128","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:24:00","157","213","holdblind","0.3","filt_auto_213.csv","DISCARD_RATE","DISCARD","103.1","5.6","0","g1:49Hz|g2:44Hz","0.0795","2","0.1267","-0.324","0.8077","0","17.935","0","0.0","0","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:24:44","158","214","holdblind","0.3","filt_auto_214.csv","DISCARD_DIRTY","DISCARD","89.6","6.8","1","g1:50Hz|g2:47Hz","0.1235","2","0.3921","-0.6423","0.323","0","17.806","27","0.00445","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:25:27","159","215","holdblind","0.3","filt_auto_215.csv","DISCARD_RATE","DISCARD","108.8","3.2","0","g1:48Hz","0.0893","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:26:11","160","216","holdblind","0.3","filt_auto_216.csv","DISCARD_RATE","DISCARD","68.4","17.5","0","g1:48Hz|g2:41Hz","0.0953","2","0.4617","0.5222","-0.0493","0","1.069","15","0.00228","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.9s","0"
"2026-08-03T05:26:55","161","217","holdblind","0.3","filt_auto_217.csv","DISCARD_RATE","DISCARD","105.5","6.1","0","g2:45Hz","0.1041","2","0.3294","0.5585","0.1951","0","16.242","16","0.00234","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=15.9s","0"
"2026-08-03T05:27:38","162","218","holdblind","0.3","filt_auto_218.csv","DISCARD_RATE","DISCARD","102.7","3.5","0","g1:49Hz","0.0291","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION ENV/ground t=14.7s","0"
"2026-08-03T05:28:22","163","219","holdblind","0.3","filt_auto_219.csv","DISCARD_RATE","DISCARD","98.1","6.3","0","g1:49Hz","0.0456","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:29:05","164","220","holdblind","0.3","filt_auto_220.csv","DISCARD_RATE","DISCARD","100.0","3.5","0","g1:46Hz|g2:48Hz","0.0762","2","0.2931","-0.4921","0.6879","0","18.536","17","0.00256","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=4.6s","0"
"2026-08-03T05:29:49","165","221","holdblind","0.3","filt_auto_221.csv","DISCARD_RATE","DISCARD","75.6","16.1","0","g1:49Hz|g2:47Hz","0.0924","2","0.4939","0.4703","0.0219","0","0.966","18","0.00255","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.7s","0"
"2026-08-03T05:30:33","166","222","holdblind","0.3","filt_auto_222.csv","DISCARD_RATE","DISCARD","100.0","5.5","0","g1:50Hz","0.1046","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:31:16","167","223","holdblind","0.3","filt_auto_223.csv","DISCARD_RATE","DISCARD","105.1","2.9","0","","0.0884","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:32:00","168","224","holdblind","0.3","filt_auto_224.csv","DISCARD_DIRTY","DISCARD","109.2","4.2","1","g1:49Hz","0.1311","2","","","","0","24.76","0","0.0","0","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:32:43","169","225","holdblind","0.3","filt_auto_225.csv","DISCARD_DIRTY","DISCARD","100.9","3.4","1","g1:48Hz","0.1939","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","TIMEOUT","0"
"2026-08-03T05:33:27","170","226","holdblind","0.3","filt_auto_226.csv","DISCARD_RATE","DISCARD","78.6","8.9","0","g1:49Hz|g2:44Hz","0.0851","2","0.2126","-0.1839","0.8818","0","0.989","7","0.00124","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:34:11","171","227","holdblind","0.3","filt_auto_227.csv","DISCARD_RATE","DISCARD","103.4","2.9","0","g1:49Hz","0.0935","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:34:54","172","228","holdblind","0.3","filt_auto_228.csv","DISCARD_RATE","DISCARD","99.7","3.9","0","g1:49Hz","0.004","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:35:38","173","229","holdblind","0.3","filt_auto_229.csv","DISCARD_RATE","DISCARD","70.7","25.1","0","g2:43Hz","0.0954","2","0.4485","0.5183","-0.0203","0","0.969","15","0.00218","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:36:21","174","230","holdblind","0.3","filt_auto_230.csv","DISCARD_RATE","DISCARD","103.4","9.0","0","g1:46Hz|g2:49Hz","0.0445","2","0.5892","-0.1608","0.2757","0","18.044","17","0.00249","1","19","0.305","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T05:37:05","175","231","holdblind","0.3","filt_auto_231.csv","DISCARD_RATE","DISCARD","76.1","15.3","0","g1:49Hz|g2:48Hz","0.0338","2","0.5456","-0.5325","0.0003","0","1.094","34","0.00501","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.4s","0"
"2026-08-03T05:37:49","176","232","holdblind","0.3","filt_auto_232.csv","DISCARD_RATE","DISCARD","70.5","16.3","0","g1:50Hz|g2:46Hz","0.0408","2","0.5391","0.3012","-0.0727","0","0.864","17","0.00256","1","4","0.049","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.6s","0"
"2026-08-03T05:38:32","177","233","holdblind","0.3","filt_auto_233.csv","DISCARD_RATE","DISCARD","102.1","11.8","0","","0.0289","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:39:16","178","234","holdblind","0.3","filt_auto_234.csv","DISCARD_RATE","DISCARD","102.9","8.1","0","g1:49Hz|g2:45Hz","0.0415","2","0.5822","-0.0092","0.2893","1","17.161","19","0.00282","1","18","0.301","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T05:39:59","179","235","holdblind","0.3","filt_auto_235.csv","DISCARD_RATE","DISCARD","106.5","4.4","0","","0.1096","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:40:43","180","236","holdblind","0.3","filt_auto_236.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","COLLISION ENV/ground t=0.3s","0"
"2026-08-03T05:41:26","181","237","holdblind","0.3","filt_auto_237.csv","DISCARD_RATE","DISCARD","69.4","16.9","0","g1:49Hz|g2:48Hz","0.0407","2","0.592","0.3528","-0.1895","0","0.865","18","0.00323","1","2","0.026","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.6s","0"
"2026-08-03T05:42:10","182","238","holdblind","0.3","filt_auto_238.csv","DISCARD_RATE","DISCARD","102.0","3.0","0","g1:45Hz","0.1021","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:42:54","183","239","holdblind","0.3","filt_auto_239.csv","DISCARD_RATE","DISCARD","79.9","17.8","0","g1:49Hz|g2:46Hz","0.0361","2","0.3696","-0.495","0.5455","0","0.889","28","0.00415","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.4s","0"
"2026-08-03T05:43:37","184","240","holdblind","0.3","filt_auto_240.csv","DISCARD_RATE","DISCARD","79.8","12.6","0","g1:50Hz|g2:44Hz","0.1171","2","0.563","-0.0909","0.186","1","1.671","22","0.00408","1","20","0.303","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:44:21","185","241","holdblind","0.3","filt_auto_241.csv","DISCARD_RATE","DISCARD","100.2","10.2","0","g1:49Hz|g2:48Hz","0.0856","2","0.5521","-0.0215","0.1369","1","11.257","46","0.00743","1","19","0.305","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:45:04","186","242","holdblind","0.3","filt_auto_242.csv","DISCARD_DIRTY","DISCARD","99.8","3.2","1","g1:49Hz","0.2213","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:45:48","187","243","holdblind","0.3","filt_auto_243.csv","KEEP_UPSTREAM","OK","84.1","3.4","0","","0.0051","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:46:32","188","244","holdblind","0.3","filt_auto_244.csv","DISCARD_DIRTY","DISCARD","99.2","11.0","1","g1:47Hz|g2:45Hz","0.134","2","0.4846","-0.3772","0.2811","0","17.156","30","0.00463","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:47:15","189","245","holdblind","0.3","filt_auto_245.csv","DISCARD_RATE","DISCARD","69.5","15.7","0","g1:49Hz|g2:42Hz","0.0467","2","0.5754","0.3592","-0.1761","0","0.941","15","0.00217","1","1","0.01","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.7s","0"
"2026-08-03T05:47:59","190","246","holdblind","0.3","filt_auto_246.csv","DISCARD_RATE","DISCARD","109.1","5.2","0","g1:50Hz","0.0049","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:48:42","191","247","holdblind","0.3","filt_auto_247.csv","DISCARD_RATE","DISCARD","67.3","17.1","0","g1:49Hz|g2:45Hz","0.0472","2","0.5724","0.2261","-0.0988","0","0.977","17","0.00258","1","17","0.214","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:49:26","192","248","holdblind","0.3","filt_auto_248.csv","DISCARD_RATE","DISCARD","104.8","6.1","0","g1:50Hz","0.097","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:50:10","193","249","holdblind","0.3","filt_auto_249.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:50:53","194","250","holdblind","0.3","filt_auto_250.csv","DISCARD_RATE","DISCARD","103.0","8.5","0","g1:48Hz","0.0312","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:51:37","195","251","holdblind","0.3","filt_auto_251.csv","DISCARD_RATE","DISCARD","102.1","5.2","0","g1:49Hz|g2:42Hz","0.0519","2","0.5794","0.2878","0.1442","0","19.584","29","0.00428","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:52:20","196","252","holdblind","0.3","filt_auto_252.csv","DISCARD_RATE","DISCARD","75.7","14.8","0","g1:50Hz|g2:47Hz","0.1048","2","0.3682","0.5331","0.104","0","1.403","13","0.00194","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=15.0s","0"
"2026-08-03T05:53:04","197","253","holdblind","0.3","filt_auto_253.csv","DISCARD_RATE","DISCARD","103.5","9.9","0","g1:48Hz|g2:49Hz","0.0865","2","0.5891","-0.2639","0.2631","0","17.031","20","0.00295","1","21","0.297","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T05:53:47","198","254","holdblind","0.3","filt_auto_254.csv","DISCARD_RATE","DISCARD","105.9","0.8","0","g1:49Hz","0.053","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION ENV/ground t=15.0s","0"
"2026-08-03T05:54:31","199","255","holdblind","0.3","filt_auto_255.csv","DISCARD_RATE","DISCARD","80.4","14.9","0","g1:49Hz|g2:44Hz","0.1014","2","0.364","0.5361","0.1034","0","1.477","14","0.00246","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=15.0s","0"
"2026-08-03T05:55:15","200","256","holdblind","0.3","filt_auto_256.csv","DISCARD_RATE","DISCARD","77.7","16.3","0","g1:49Hz|g2:48Hz","0.0942","2","0.4454","0.4853","0.1281","0","1.059","19","0.003","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:55:58","201","257","holdblind","0.3","filt_auto_257.csv","DISCARD_RATE","DISCARD","108.4","0.8","0","g1:48Hz","0.1146","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION ENV/ground t=15.0s","0"
"2026-08-03T05:56:42","202","258","holdblind","0.3","filt_auto_258.csv","DISCARD_RATE","DISCARD","102.2","5.4","0","g1:49Hz|g2:43Hz","0.1027","2","0.5857","-0.3149","0.2236","0","18.116","29","0.00434","1","21","0.308","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:57:25","203","259","holdblind","0.3","filt_auto_259.csv","DISCARD_DIRTY","DISCARD","110.8","1.7","1","","0.1634","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=4.6s","0"
"2026-08-03T05:58:09","204","260","holdblind","0.3","filt_auto_260.csv","DISCARD_RATE","DISCARD","106.8","9.2","0","g1:49Hz|g2:50Hz","0.0384","2","0.5544","-0.1857","0.3235","0","13.956","18","0.00266","1","20","0.306","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.6s","0"
"2026-08-03T05:58:53","205","261","holdblind","0.3","filt_auto_261.csv","DISCARD_RATE","DISCARD","108.0","8.2","0","g1:49Hz","0.0958","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:59:36","206","262","holdblind","0.3","filt_auto_262.csv","DISCARD_RATE","DISCARD","107.1","11.0","0","","0.0054","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:00:20","207","263","holdblind","0.3","filt_auto_263.csv","DISCARD_RATE","DISCARD","105.1","3.3","0","g1:48Hz|g2:50Hz","0.0367","2","0.2908","-0.5231","0.7142","0","18.134","15","0.00218","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:01:03","208","264","holdblind","0.3","filt_auto_264.csv","DISCARD_RATE","DISCARD","106.6","3.3","0","g1:47Hz","0.0989","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION ENV/ground t=14.9s","0"
"2026-08-03T06:01:47","209","265","holdblind","0.3","filt_auto_265.csv","DISCARD_RATE","DISCARD","82.1","8.9","0","g1:50Hz|g2:47Hz","0.0831","2","0.5791","0.4941","0.058","1","4.136","33","0.00523","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T06:02:30","210","266","holdblind","0.3","filt_auto_266.csv","DISCARD_RATE","DISCARD","102.9","5.1","0","g1:47Hz","0.0352","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=4.6s","0"
"2026-08-03T06:03:14","211","267","holdblind","0.3","filt_auto_267.csv","DISCARD_RATE","DISCARD","101.5","3.0","0","g1:48Hz","0.0793","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:03:58","212","268","holdblind","0.3","filt_auto_268.csv","DISCARD_RATE","DISCARD","79.6","15.1","0","g1:49Hz|g2:45Hz","0.0438","2","0.3772","0.5389","0.0655","0","2.989","12","0.00179","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T06:04:41","213","269","holdblind","0.3","filt_auto_269.csv","DISCARD_RATE","DISCARD","95.4","3.0","0","","0.0288","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:05:25","214","270","holdblind","0.3","filt_auto_270.csv","DISCARD_RATE","DISCARD","102.9","3.3","0","g1:49Hz|g2:29Hz","0.0975","2","0.0933","-0.2018","0.854","0","17.331","0","0.0","0","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:06:08","215","271","holdblind","0.3","filt_auto_271.csv","DISCARD_RATE","DISCARD","75.9","16.2","0","g1:48Hz|g2:47Hz","0.0418","2","0.5934","-0.3838","0.036","0","0.782","30","0.00462","1","11","0.147","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.5s","0"
"2026-08-03T06:06:52","216","272","holdblind","0.3","filt_auto_272.csv","DISCARD_DIRTY","DISCARD","110.0","2.6","1","g1:44Hz","0.2004","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=4.6s","0"
"2026-08-03T06:07:35","217","273","holdblind","0.3","filt_auto_273.csv","DISCARD_RATE","DISCARD","103.4","5.5","0","g1:48Hz|g2:42Hz","0.0451","2","0.5237","0.4402","0.0994","1","15.403","21","0.0031","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.6s","0"
"2026-08-03T06:08:19","218","274","holdblind","0.3","filt_auto_274.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","COLLISION ENV/ground t=0.4s","0"
"2026-08-03T06:09:03","219","275","holdblind","0.3","filt_auto_275.csv","DISCARD_RATE","DISCARD","77.5","16.3","0","g1:47Hz|g2:45Hz","0.0764","2","0.4389","0.4961","0.1047","0","1.088","15","0.00223","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T06:09:46","220","276","holdblind","0.3","filt_auto_276.csv","DISCARD_RATE","DISCARD","98.0","6.1","0","g1:49Hz","0.0941","2","0.1119","-0.3193","0.8144","0","18.238","0","0.0","0","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.6s","0"
"2026-08-03T06:10:30","221","277","holdblind","0.3","filt_auto_277.csv","DISCARD_DIRTY","DISCARD","103.3","9.1","1","g1:48Hz","0.2045","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:11:13","222","278","holdblind","0.3","filt_auto_278.csv","DISCARD_RATE","DISCARD","103.1","5.6","0","g1:48Hz","0.0903","2","0.5491","-0.0203","0.3334","1","20.327","16","0.00235","1","19","0.302","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T06:11:57","223","279","holdblind","0.3","filt_auto_279.csv","DISCARD_RATE","DISCARD","70.6","17.4","0","g1:49Hz|g2:48Hz","0.1007","2","0.5191","-0.3899","0.1255","0","0.823","29","0.00415","1","7","0.091","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:12:41","224","280","holdblind","0.3","filt_auto_280.csv","DISCARD_RATE","DISCARD","101.9","5.0","0","g1:46Hz","0.1101","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION ENV/ground t=15.0s","0"
"2026-08-03T06:13:24","225","281","holdblind","0.3","filt_auto_281.csv","DISCARD_DIRTY","DISCARD","74.1","20.0","1","g1:47Hz|g2:40Hz","0.1411","2","0.3534","0.5444","0.0616","0","2.941","12","0.00209","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=15.3s","0"
"2026-08-03T06:14:08","226","282","holdblind","0.3","filt_auto_282.csv","DISCARD_RATE","DISCARD","102.6","7.4","0","g1:46Hz","0.0378","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:14:51","227","283","holdblind","0.3","filt_auto_283.csv","DISCARD_DIRTY","DISCARD","104.5","3.6","1","g1:50Hz","0.2372","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:15:35","228","284","holdblind","0.3","filt_auto_284.csv","DISCARD_RATE","DISCARD","75.2","15.9","0","g1:47Hz|g2:48Hz","0.0398","2","0.5908","-0.408","0.2449","0","0.948","29","0.00434","1","13","0.174","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.4s","0"
"2026-08-03T06:16:19","229","285","holdblind","0.3","filt_auto_285.csv","DISCARD_RATE","DISCARD","106.9","5.6","0","g1:49Hz|g2:46Hz","0.1111","2","0.5483","0.2899","0.1402","0","18.442","27","0.00384","1","22","0.293","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.3s","0"
"2026-08-03T06:17:02","230","286","holdblind","0.3","filt_auto_286.csv","DISCARD_RATE","DISCARD","74.3","16.5","0","g2:45Hz","0.0936","2","0.4932","0.4991","-0.0786","0","0.905","17","0.00267","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.7s","0"
"2026-08-03T06:17:46","231","287","holdblind","0.3","filt_auto_287.csv","DISCARD_RATE","DISCARD","77.4","14.4","0","g1:49Hz|g2:45Hz","0.0978","2","0.5859","0.4202","-0.1944","0","1.504","17","0.00263","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T06:18:29","232","288","holdblind","0.3","filt_auto_288.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T06:19:13","233","289","holdblind","0.3","filt_auto_289.csv","DISCARD_RATE","DISCARD","108.4","6.2","0","g1:48Hz|g2:48Hz","0.0369","2","0.3367","-0.4904","0.5791","0","18.57","23","0.00324","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T06:19:56","234","290","holdblind","0.3","filt_auto_290.csv","DISCARD_DIRTY","DISCARD","108.0","3.2","1","g1:50Hz","0.1412","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION ENV/ground t=14.9s","0"
"2026-08-03T06:20:40","235","291","holdblind","0.3","filt_auto_291.csv","DISCARD_RATE","DISCARD","107.5","7.6","0","g1:49Hz|g2:47Hz","0.0347","2","0.5376","0.0507","0.298","1","19.595","17","0.00241","1","18","0.307","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
